ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,dividend_yield,payout_ratio,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,volatility,bb_position,sentiment_raw,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_sentiment,score_total,company_type,rank,data_quality,sector_signal,sector_adjustment,piotroski_f,piotroski_label,piotroski_boost,insider_signal,earnings_signal,analyst_signal,extra_composite,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_sector_pct,score_global_pct,score_total_sector,sector_rank,sector_return_3m,relative_strength,rs_label,prev_score,prev_rank,prev_price,prev_rsi,prev_ma200,prev_trend_capped,prev_short,score_delta,rank_delta,is_new,short_delta,price_change_1w,delta_flag,predicted_return,ml_rank,score_fcf_yield
BOL.ST,Boliden AB (publ),Basic Materials,Other Industrial Metals & Mining,Sweden,SEK,154926088769.8938,14.043758,17.906137,2.98,1.9079324,1.5460143,1.678,6.879,0.14731,0.069120005,0.110089995,0.18852,0.1765,0.317,0.683,0.743,28.514,1.757,0.686,5711249920.0,9994999808.0,23160000512.0,2.02,0.0,1.091,711.7273265427907,276.8480345757864,515.2000122070312,545.0,3.0,17.0,,,0.018029999,0.55825,,1344422.0,1363917.0,2.01,-4.04,-18.47,,,-27.09,44.8,-4.91,,True,0.5229,0.789157724818692,0.5,70.85177733065058,51.935015722002746,3.7974683544303796,91.51474612943952,48.26911147794551,31.645569620253166,63.29113924050633,62.65822784810126,52.87303340419141,standard,49,0.875,NEUTRAL,0,6,NEUTRAL,0,0.5,0.645,0.5,0.558,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,50.0,68.35443037974683,59.177215189873415,61,-0.0151844316169815,-0.118,🔴 SVAG,65.72432213863435,37,545.5999755859375,53.75198736401784,0.1651188113397439,False,,-5.000000000000007,-14,False,,0.0,,1.3412967,50.3,62.585034013605444
WIHL.ST,Wihlborgs Fastigheter AB (publ),Real Estate,Real Estate Services,Sweden,SEK,25700889374.10376,11.0,13.440515,1.97,1.0328639,5.654761,13.173,18.842,0.09656,0.03096,0.51418996,0.67910004,0.71771,0.096,0.271,0.271,138.488,0.31,0.31,1330625024.0,290000000.0,34460000256.0,3.95,0.42110002,1.185,103.1454377236507,72.21143341064453,82.69999694824219,100.42857,1.71429,7.0,,,0.12987,0.51799,,545228.0,400090.0,0.62,-5.18,-7.88,,,-10.19,48.4,-1.47,,True,0.2347,0.4916445791437342,0.5,43.95036887994634,69.97339353382247,31.645569620253163,73.37027392936642,33.54890423075283,53.16455696202531,63.29113924050633,62.65822784810126,52.6066391078439,standard,50,0.875,UPPTREND,5,7,STARK,8,0.5,0.0,0.821,0.396,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,60.0,80.37974683544303,70.18987341772151,44,0.0060340667818419,-0.084,🔴 SVAG,66.74910125161908,31,83.5999984741211,48.3568149109152,-0.0491257632466699,True,,0.0,-1,False,,0.0,,1.3412967,50.3,48.29931972789115
SECT-B.ST,Sectra AB (publ),Healthcare,Medical Devices,Sweden,SEK,46542998508.74371,92.571434,77.14286,,25.857943,14.188269,13.835,66.737,0.28717,0.108710006,0.15271,0.21101,0.38887,0.056,-0.413,-0.413,5.67,1.589,1.048,619292096.0,1353147008.0,109513000.0,0.42,0.3943,0.85,374.9763090163085,173.3000030517578,259.20001220703125,227.5,,2.0,,,0.27826,0.51795,,237809.0,136361.0,0.4506977250704388,0.0809007877747449,0.3031675221766445,-0.1225456412911725,,-0.308756297465827,34.92066247279256,0.0861913437317631,-0.0446658664915952,False,0.3202034632683053,0.3459159872300326,0.5,26.663313212608983,72.00354752882367,67.88134509653497,28.53653256752716,64.96233671475224,48.734177215189874,63.29113924050633,62.65822784810126,52.46865772503969,standard,51,0.875,NEDTREND,-10,7,STARK,8,0.5,1.0,0.5,0.7,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,56.25,17.72151898734177,36.98575949367088,101,-0.064416382311042,0.368,🟢 STARK,42.884444094229806,133,259.20001220703125,34.92066247279256,-0.0446658664915952,True,,0.0,2,False,,0.0,,1.3412967,50.3,35.374149659863946
LSEG.L,London Stock Exchange Group plc,Financial Services,Financial Data & Stock Exchanges,United Kingdom,GBp,56449137669550.99,38.561047,17.039059,1.1259,2.3316073,4.7968726,5.978,16.565,0.06365,0.0018799999,0.13364,0.24861,0.88091004,0.046,0.804,0.77,52.973,1.0,0.008,2053624960.0,4079000064.0,11742999552.0,1.64,0.5738,0.394,152263.9904917869,81386.88170245243,9132.0,12399.25,1.375,16.0,,,0.049000002,0.69439006,,2065406.0,1342042.0,1.31,-3.97,20.65,,,-8.61,26.6,0.91,,False,0.3416,0.2232297069915933,0.5,25.003353454057677,52.703378214947996,67.40506329113924,82.06802966875976,52.99153337183955,8.860759493670885,63.29113924050633,62.65822784810126,52.43175681291169,standard,52,0.875,NEUTRAL,0,7,STARK,8,0.849,0.5,0.906,0.726,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,26.31578947368421,72.15189873417721,49.23384410393071,84,-0.012382164864004,0.299,🟢 STARK,63.17833496901802,49,115072.2171336012,34.84156339505587,0.0408040204339228,False,,0.0,4,False,,0.0,,1.3412967,50.3,17.006802721088434
RIO.L,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,United Kingdom,GBp,130505752399918.8,18.400892,13.381565,5.63,2.9186027,2.3311167,2.664,7.57,0.16399999,0.07861,0.17291,0.25318,0.28124002,0.146,-0.056,-0.053,35.432,1.445,0.917,3495749888.0,9420000256.0,23747999744.0,3.63,0.6054,0.63,104130.71358680724,53398.09719333658,7766.0,7229.599,2.5,20.0,,,0.17701,0.58517,,2915777.0,2197735.0,1.27,5.39,8.09,,,-6.12,59.9,8.64,,True,0.2979,1.0457532256219289,0.5,36.25083836351442,63.47738450374909,63.607594936708864,48.08813208080003,63.313308085394624,3.1645569620253164,63.29113924050633,62.65822784810126,52.38874323238183,standard,53,0.875,NEUTRAL,0,5,NEUTRAL,0,0.15,0.5,0.545,0.408,UPPTREND,False,6,0.8571428571428571,HÖG,VÄNTA,83.33333333333334,71.51898734177216,77.42616033755274,31,-0.0151844316169815,0.195,🟢 STARK,67.5907638282528,28,104029.98254585266,82.37008112036807,0.4030549943478154,False,,-5.0,-18,False,,0.0,⬇ -18,1.3412967,50.3,14.965986394557824
BP.L,BP p.l.c.,Energy,Oil & Gas Integrated,United Kingdom,GBp,104796878664649.05,35.913334,10.516353,0.0456,2.0260751,0.43122754,0.744,4.177,0.05842,0.03961,0.01663,0.15461001,0.2891,0.116,4.745,4.592,96.384,1.219,0.68,10053125120.0,35762999296.0,74178002944.0,4.56,1.6000999,-0.219,7673.73226057052,4536.856467920105,552.2000122070312,621.59644,2.31579,19.0,,,0.00287,0.34439,,56952719.0,45775546.0,1.78,-5.43,19.82,,,-8.91,39.8,-0.81,,False,0.3312,0.2251281909371005,0.5,46.455399061032864,33.38547125695396,66.13924050632912,90.71631324960963,54.165127577483595,4.430379746835443,21.518987341772153,62.65822784810126,52.36590925448146,standard,54,0.875,STARK UPPTREND,10,5,NEUTRAL,0,0.15,0.838,0.574,0.552,VARNING,False,4,0.5714285714285714,MEDEL,STARK,,93.0379746835443,93.0379746835443,5,0.0874309296755659,0.097,🟢 STARK,68.1539101525883,26,6782.976623983064,35.847577068499504,0.1592146333495332,False,,5.0,14,False,,0.0,🆕 NY I TOPP20,1.3412967,50.3,23.809523809523807
SHEL.L,Shell plc,Energy,Oil & Gas Integrated,United Kingdom,GBp,220513609304151.9,13.263714,9.040437,1.2521,1.3651109,0.6550808,0.864,4.7,0.10697,0.049889997,0.07014,0.14873,0.25858,0.007,0.266,0.191,43.324,1.275,0.824,15633999872.0,23117000704.0,75645001728.0,3.66,0.45049998,-0.24,45238.36688232422,31075.539672731466,3194.5,3721.495,2.29412,16.0,,,0.00056,0.35411,,13590751.0,9601958.0,0.86,-5.61,11.22,,,-10.84,39.3,-3.92,,False,0.2489,0.245711793851697,0.5,44.604292421193826,43.17261952753366,59.17721518987342,62.484711909033514,70.6595806313067,1.89873417721519,63.29113924050633,62.65822784810126,52.24360584248407,standard,55,0.875,STARK UPPTREND,10,5,NEUTRAL,0,0.15,0.748,0.495,0.493,VARNING,False,5,0.7142857142857143,HÖG,OK,,83.54430379746836,83.54430379746836,21,0.0874309296755659,0.034,⚪ NORMAL,63.31543609034857,47,39581.00340509415,38.8274571462164,0.0947686857587521,False,,5.000000000000014,20,False,,0.0,⬆ +20,1.3412967,50.3,21.768707482993197
ESSITY-B.ST,Essity AB (publ),Consumer Defensive,Household & Personal Products,Sweden,SEK,154249416446.5621,13.588332,18.676247,3.2153,1.9160478,1.2317368,1.454,8.135,0.14936,0.06571,0.09125,0.13136,0.33472002,-0.051,-0.043,-0.059,47.993,1.052,0.709,8324624896.0,12122000384.0,42311000064.0,3.54,0.4816,0.367,282.8414864112797,227.8365024502991,248.6000061035156,265.4,2.53333,15.0,,,0.07753,0.52833,,1586452.0,1717611.0,0.9,0.2,-9.42,,,-10.95,48.9,0.46,,True,0.2065,0.5064243395294064,0.5,76.56941649899396,49.779891961622184,28.48101265822785,30.520662023655273,68.3062495951639,32.278481012658226,63.29113924050633,62.65822784810126,52.091786785459966,standard,56,0.875,NEUTRAL,0,4,NEUTRAL,0,0.5,0.486,0.617,0.53,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,42.85714285714285,38.607594936708864,40.73236889692586,95,-0.0310846277215163,-0.048,⚪ NORMAL,48.91017489799668,99,246.8999938964844,52.85714036591416,-0.0118615335801411,True,,-7.105427357601002e-15,1,False,,-1.1102230246251563e-16,,1.3412967,50.3,73.46938775510205
ASSA-B.ST,ASSA ABLOY AB (publ),Industrials,Security & Protection Services,Sweden,SEK,357578498917.5,23.9253,22.175049,1.6365,3.4768093,2.5103753,2.937,15.471,0.15045,0.07067,0.10511,0.1527,0.43120998,-0.058,0.444,0.444,61.185,1.002,0.613,17268000768.0,2512999936.0,66465001472.0,1.89,0.4155,0.861,393.3827245359682,283.96170979851337,336.5,404.0,1.95238,20.0,,,0.01779,0.66339,,1847158.0,1800198.0,0.96,-6.88,-11.26,,,-13.96,22.7,-3.88,,False,0.2321,0.0124835033210174,0.5,63.625083836351436,57.383697492542126,20.569620253164558,63.546001320641885,54.78543559834856,24.050632911392405,63.29113924050633,62.65822784810126,51.853696406164396,standard,57,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.326,0.762,0.509,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,72.09302325581395,55.06329113924051,63.57815719752723,53,-0.0004549946411839,-0.12,🔴 SVAG,54.543545801140766,73,339.5,23.76650767719957,-0.0219216280874938,True,,0.0,1,False,,0.0,,1.3412967,50.3,70.06802721088435
EPRO-B.ST,Electrolux Professional AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,12320224467.614937,18.223139,11.791444,,2.2948432,1.0660464,1.224,10.92,0.12367,0.04366,0.05846,0.08127,0.34098998,-0.091,-0.203,-0.206,45.926,0.868,0.477,764022016.0,773000000.0,2655000064.0,2.15,0.35119998,0.89,69.84334103876746,44.04999923706055,44.09999847412109,64.0,,1.0,,,0.0018600001,0.78571,,361557.0,276706.0,0.399204777318666,-0.1784716077732502,-0.2819815571203389,-0.3230111499912218,,-0.3685869287146098,15.868023419981212,-0.1344254889467043,-0.2559314963494754,False,0.2882655067038372,0.2062098100630855,0.5,74.56740442655935,40.513585422881555,47.998977112901166,16.67222125319778,48.395629165743074,68.9873417721519,63.29113924050633,62.65822784810126,51.739832453559565,standard,58,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.505,0.5,0.502,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,16.27906976744186,19.62025316455696,17.949661465999412,133,-0.0004549946411839,-0.282,🔴 SVAG,43.48766712159063,129,44.09999847412109,15.868023419981212,-0.2559314963494754,True,,0.0,1,False,,2.220446049250313e-16,,1.3412967,50.3,77.55102040816327
NYF.ST,Nyfosa AB (publ),Real Estate,Real Estate Services,Sweden,SEK,13410966350.346985,20.712168,9.1361265,,0.82112825,3.735645,9.545,14.796,0.029849999,0.03374,0.15097,0.64751,0.69777,-0.023,-0.221,-0.243,122.079,0.071,0.038,1048124992.0,123000000.0,21596999680.0,4.52,0.83089995,1.784,93.28447298097974,59.01138603161472,69.80000305175781,86.6,1.2,5.0,,,0.22865,0.58131003,,561587.0,308381.0,0.0,0.48,5.52,,,-6.63,58.7,4.08,,True,0.292,0.6946202563913184,0.5,55.89872568745808,60.3297589292913,59.81012658227848,23.57472943453271,20.87625806376539,67.72151898734177,63.29113924050633,62.65822784810126,51.682932791754,standard,59,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.0,0.95,0.435,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,26.666666666666668,49.36708860759494,38.0168776371308,99,0.0060340667818419,-0.003,⚪ NORMAL,52.70838483953026,83,69.80000305175781,54.09658490732231,-0.0490513279209274,True,,0.0,2,False,,0.0,,1.3412967,50.3,57.82312925170068
CAMX.ST,Camurus AB (publ),Healthcare,Biotechnology,Sweden,SEK,30587720576.0,45.24648,33.39831,,7.2086725,13.654409,11.955,32.81,0.17249,0.11407,0.30451,0.31589,0.93125,-0.045,-0.271,-0.271,2.489,11.57,10.884,513048000.0,3875616000.0,110083000.0,,0.0,,754.5,430.7999877929688,514.0,,1.14286,,,,0.36278,0.37764,,121793.0,178147.0,1.6735503719169051,-0.0019417475728155,-0.256150506512301,-0.1265930331350891,,-0.318754141815772,34.47293447293448,0.0195459269163973,-0.1595010311163673,False,0.514174122386117,0.1052586291231274,0.5,33.74916163648558,84.00387003144401,61.59698248305843,18.83492807070002,70.47484710622346,50.63291139240506,8.544303797468354,62.65822784810126,51.64892944569217,standard,60,0.75,NEDTREND,-10,5,NEUTRAL,0,0.5,0.163,0.964,0.504,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,12.5,1.89873417721519,7.199367088607595,149,-0.064416382311042,-0.192,🔴 SVAG,26.339441503066368,156,514.0,34.47293447293448,-0.1595010311163673,True,,0.0,0,False,,0.0,,1.3412967,50.3,42.17687074829932
SAGA-B.ST,AB Sagax (publ),Real Estate,Real Estate Services,Sweden,SEK,54438020468.73627,13.735226,15.452128,,1.9003903,14.958221,22.45,28.57,0.105900005,0.03056,0.83952004,0.75744003,0.8157,0.028,0.568,0.567,91.065,0.112,0.004,1972499968.0,20000000.0,40412000256.0,2.12,0.2758,1.451,222.15091379391487,153.58581058227566,173.6999969482422,190.75,2.5,4.0,,,0.31752002,0.55402,,503697.0,508954.0,0.86,-8.02,-1.32,,,-12.99,35.9,-1.32,,False,0.2863,0.1209713599321708,0.5,36.55264922870557,73.39434007901315,32.911392405063296,78.08230236054354,27.03405572774313,47.46835443037975,63.29113924050633,62.65822784810126,51.56417646817094,standard,61,0.875,UPPTREND,5,8,STARK,8,0.5,0.675,0.625,0.608,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,46.66666666666666,77.21518987341773,61.94092827004219,55,0.0060340667818419,-0.065,🔴 SVAG,65.7430115356453,36,174.3000030517578,32.15604036990271,-0.0916932160884861,True,,0.0,-1,False,,0.0,,1.3412967,50.3,45.57823129251701
PNDX-B.ST,Pandox AB (publ),Real Estate,Real Estate Services,Sweden,SEK,21002287529.99878,9.320595,16.05119,,1.0131432,4.475156,11.336,19.236,0.109910004,0.02726,0.48009,0.52997,0.57962,0.11,4.664,4.664,153.872,0.784,0.117,1295250048.0,1566000000.0,53768998912.0,2.56,0.22559999,1.232,200.3409076690673,149.1318312341518,173.60000610351562,216.6,1.0,5.0,,,0.11670999,0.83288,,165171.0,132443.0,1.07,-10.28,-10.19,,,-12.49,32.2,-3.99,,False,0.2589,0.352819422831082,0.5,37.81354795439302,65.41965653470933,24.36708860759494,90.16108820060468,31.653340133765983,58.86075949367089,63.29113924050633,62.65822784810126,51.423754475217756,standard,62,0.875,UPPTREND,5,7,STARK,8,0.5,0.526,1.0,0.66,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,80.0,95.56962025316456,87.78481012658227,14,0.0060340667818419,-0.117,🔴 SVAG,74.28878006901081,9,175.60000610351562,31.55341405918704,-0.0330864589130908,True,,0.0,1,False,,0.0,,1.3412967,50.3,40.136054421768705
RAY-B.ST,RaySearch Laboratories AB (publ),Healthcare,Health Information Services,Sweden,SEK,5562396389.585449,27.61468,26.915052,25.65,6.283925,4.750245,4.703,17.438,0.22823,0.098620005,0.17201,0.23321,0.92412,-0.123,-0.064,-0.063,36.185,1.792,1.705,85623000.0,439300000.0,377300000.0,2.21,0.4587,0.934,365.7590639314599,163.3430054290091,176.60000610351562,330.0,1.0,2.0,,,0.0481,0.56251,,163583.0,171709.0,0.97,-17.95,7.09,,,-22.44,27.2,-8.01,,False,0.4206,0.2523279001504694,0.5,37.54527162977867,81.73667661049745,41.45569620253164,20.62161014485531,52.02830827580999,83.54430379746836,63.29113924050633,62.65822784810126,51.40553886525948,standard,63,0.875,NEDTREND,-10,5,NEUTRAL,0,0.5,0.783,1.0,0.763,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,43.75,8.860759493670885,26.30537974683544,118,-0.064416382311042,0.081,🟢 STARK,37.50482238808204,145,180.6000061035156,27.82943782430376,-0.1821564890087517,True,,0.0,0,False,,2.220446049250313e-16,,1.3412967,50.3,36.734693877551024
NXT.L,NEXT plc,Consumer Cyclical,Apparel Retail,United Kingdom,GBp,18236110164621.1,16.896784,14.63443,2.9058,8.865522,2.0985918,2.355,11.479,0.50808996,0.16301,0.12874,0.19349001,0.4425,0.153,0.249,0.232,101.646,1.765,1.081,829124992.0,96200000.0,1809799936.0,2.14,0.32869998,1.05,183390.9684544423,141642.6736520485,12455.0,14757.368,2.15789,19.0,,,0.061890002,0.69956,,580982.0,698626.0,0.55,-7.29,-2.2,,,-13.66,34.7,-3.54,,False,0.2341,0.1525571621708445,0.5,32.71629778672032,75.06087236958801,31.0126582278481,75.17714978072361,54.61267815229388,15.822784810126583,63.29113924050633,62.65822784810126,51.20051051315925,standard,64,0.875,UPPTREND,5,7,STARK,8,0.15,0.5,0.748,0.469,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,95.65217391304348,84.81012658227847,90.23115024766098,10,0.0247189178438278,0.005,⚪ NORMAL,68.41917989347661,24,158714.34640407562,42.835984101204296,-0.0259385388013575,True,,0.0,-1,False,,0.0,,1.3412967,50.3,18.367346938775512
NOTE.ST,NOTE AB (publ),Technology,Electronic Components,Sweden,SEK,5095925100.0,18.9089,16.023338,0.89,3.0922477,1.3506296,1.775,13.837,0.15863,0.0539,0.07103,0.08732,0.13915,-0.041,-0.198,-0.2,111.822,1.152,0.668,210375008.0,338000000.0,1939000064.0,3.63,0.7407,0.561,205.1999969482422,147.10000610351562,176.8000030517578,209.5,,2.0,,,0.42215002,0.30474,,71856.0,43173.0,0.9,-10.57,8.87,,,-13.16,37.5,-3.36,,False,0.3191,0.4052208986193272,0.5,57.48490945674044,42.56631460130614,55.063291139240505,23.519676733446293,47.20114968975315,84.17721518987342,63.29113924050633,62.65822784810126,51.164911067536195,standard,65,0.875,STARK UPPTREND,10,3,SVAG,-8,0.5,0.475,0.886,0.606,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,36.36363636363637,44.936708860759495,40.650172612197935,96,0.288522948954008,-0.213,🔴 SVAG,51.78260275571247,89,178.5,32.122374897630465,-0.0211508214301026,True,,0.0,1,False,,0.0,,1.3412967,50.3,59.183673469387756
SCA-B.ST,Svenska Cellulosa Aktiebolaget SCA (publ),Basic Materials,Paper & Paper Products,Sweden,SEK,63878346457.800674,25.146465,15.042296,0.45,0.6985913,3.045472,3.641,20.791,0.02715,0.008590001,0.12127,0.01313,0.70081,-0.051,-0.525,-0.525,15.999,1.216,0.618,3739000064.0,2356000000.0,16019999744.0,3.01,0.7576,0.347,137.4234579798372,98.95999908447266,99.58000183105467,117.41667,2.53846,12.0,,,0.100200005,0.6948,,1818501.0,1501055.0,0.5639959811096233,-0.0792417898651025,-0.1456902163803313,-0.1785878203947403,,-0.275378430328357,24.687852892069586,-0.074561573869116,-0.146677045897419,False,0.2173365165080562,0.1296217239231215,0.5,60.88531187122736,35.86632266387164,60.88735455824064,13.259343126017475,77.47032236101387,43.037974683544306,63.29113924050633,62.65822784810126,51.0887526115364,standard,66,0.875,NEUTRAL,0,5,NEUTRAL,0,0.5,0.545,0.615,0.552,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,0.0,9.49367088607595,4.746835443037975,153,-0.0151844316169815,-0.131,🔴 SVAG,43.02401338215587,132,99.58000183105467,24.687852892069586,-0.146677045897419,True,,-5.0,-12,False,,2.220446049250313e-16,,1.3412967,50.3,75.51020408163265
VITR.ST,Vitrolife AB (publ),Healthcare,Medical Devices,Sweden,SEK,14221954950.0,,21.829521,2.02,1.762218,4.1767855,4.381,15.937,-0.47269002,0.0257,-1.47166,0.18462999,0.58649,-0.042,0.002,0.01,19.601,3.681,2.826,527750016.0,886000000.0,1582000000.0,1.05,0.3385,1.725,160.54795855865376,83.73833429411948,105.0,172.2,1.4,5.0,,,0.28734,0.65813005,,245875.0,125533.0,0.5976828773099951,0.0682824538137225,0.1839335689060528,-0.2428234000632476,,-0.3459898154878136,49.11774206688009,0.0648591989070039,-0.1393123384843194,False,0.4056145856167123,0.2954723009282168,0.5,58.75922199865862,31.17673143594292,56.51451221071475,36.90163605933751,52.711276125558264,65.18987341772153,63.29113924050633,62.65822784810126,50.942553652838896,standard,67,0.75,NEDTREND,-10,7,STARK,8,0.5,0.612,0.9,0.665,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,31.25,17.088607594936708,24.169303797468352,124,-0.064416382311042,0.248,🟢 STARK,42.33315387959597,134,105.0,49.11774206688009,-0.1393123384843194,True,,0.0,2,False,,0.0,,1.3412967,50.3,64.62585034013605
PDX.ST,Paradox Interactive AB (publ),Communication Services,Electronic Gaming & Multimedia,Sweden,SEK,13899990734.671783,158.55423,20.122326,,5.33766,6.436838,5.757,20.74,0.03133,0.09199,0.04073,0.23372999,0.37709,-0.07,-0.299,-0.303,6.003,5.149,4.985,510368256.0,1554598016.0,155532992.0,3.8,3.6145,,194.5018558132957,109.6720928048115,131.60000610351562,154.4,1.6,5.0,,,0.55727,0.34582,,139479.0,163424.0,0.74811381867968,0.1157000208986658,0.052952618989104,-0.2364622822705366,,-0.3233997405667955,55.82163916245949,0.0879301829743799,-0.1041327609712328,True,0.3737084782297532,0.7069904612171843,0.5,56.3346747149564,49.123599129242926,56.89170182841068,15.016253654606466,75.40573609211026,66.45569620253164,21.518987341772153,62.65822784810126,50.87956879508213,standard,68,0.75,UPPTREND,5,5,NEUTRAL,0,0.5,0.493,0.85,0.602,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,25.0,18.9873417721519,21.99367088607595,126,0.0269555525716669,0.026,⚪ NORMAL,43.18695903564382,130,131.60000610351562,55.82163916245949,-0.1041327609712328,True,,0.0,1,False,,0.0,,1.3412967,50.3,68.70748299319727
MTRS.ST,Munters Group AB (publ),Industrials,Pollution & Treatment Controls,Sweden,SEK,36964641600.0,76.99619,25.4397,,7.1582594,2.5356457,2.982,27.549,0.09186,0.03609,0.025999999,0.07654,0.30464,-0.036,,,152.832,1.016,0.565,1590375040.0,1407000064.0,7905999872.0,0.79,0.6062,0.74,212.1999969482422,108.83807674406296,202.5,221.0,1.71429,7.0,,,0.0013600001,0.80046,,433157.0,432836.0,0.3233423694718227,0.0325690483244904,0.0534343873731135,0.3493377121519843,,-0.0457115791128315,58.55632080736943,0.1180298678415847,0.2718648193154351,False,0.5468579951595609,0.6233295713431777,0.5,51.26089872568745,30.926388776908812,82.32323232323232,34.810126582278485,30.337394775165016,49.36708860759494,63.29113924050633,62.65822784810126,50.81674568035288,standard,69,0.875,UPPTREND,5,3,SVAG,-8,0.5,0.0,0.821,0.396,UPPTREND,False,3,0.4285714285714285,LÅG,EJ AKTUELL,18.6046511627907,15.18987341772152,16.89726229025611,134,-0.0004549946411839,0.054,🟢 STARK,40.768816264046485,136,202.5,58.55632080736943,0.2718648193154351,False,,0.0,1,False,,0.0,,1.3412967,50.3,65.98639455782312
KNOW.ST,Knowit AB (publ),Technology,Information Technology Services,Sweden,SEK,2102047836.9049072,,7.4517374,3.15,0.56872594,0.3717622,0.431,6.881,-0.074640006,-0.022750001,-0.05183,0.030280001,0.14552,-0.09,-0.214,-0.214,20.162,1.163,1.163,617855744.0,409800000.0,748400000.0,3.24,1.0504,0.522,138.24907713252213,75.69999694824219,77.19999694824219,116.66667,2.0,3.0,,,0.1193,0.68169,,79012.0,92595.0,0.3015328619385178,-0.2666769044951919,-0.3888973908875833,-0.3104820948653231,,-0.4415876145470382,15.819046653144028,-0.2286124241628175,-0.2830046807419175,False,0.3694200918353159,0.2374902020256081,0.5,96.35479543930248,8.493106506490367,47.11034394578698,16.465793091132596,59.61073860087343,94.30379746835443,21.518987341772153,62.65822784810126,50.76915767929876,standard,70,0.75,STARK UPPTREND,10,4,NEUTRAL,0,0.5,0.309,0.75,0.499,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,9.090909090909092,29.746835443037973,19.418872266973533,130,0.288522948954008,-0.677,🔴 SVAG,46.363995101827165,113,77.19999694824219,15.819046653144028,-0.2830046807419175,True,,0.0,1,False,,0.0,,1.3412967,50.3,99.31972789115646
VIMIAN.ST,Vimian Group AB (publ),Healthcare,Diagnostics & Research,Sweden,SEK,15928980307.710238,39.67105,22.669172,,22.823618,36.801846,37.117,153.424,0.05287,0.04062,0.08487,0.18190001,0.69004,0.079,1.256,1.279,33.945,1.712,0.947,56425000.0,50400000.0,247800000.0,,0.0,1.186,46.0,24.18000030517578,30.100000381469727,34.75241,2.16667,5.0,,,0.0646,0.86704004,,274667.0,282195.0,0.89,-0.33,7.73,,,-7.61,58.7,6.39,,False,0.3852,0.5236644829550644,0.5,21.53252850435949,51.361767314359426,61.392405063291136,87.1671401043224,48.73722335250832,63.29113924050633,8.544303797468354,62.65822784810126,50.6085805509327,standard,71,0.875,NEDTREND,-10,8,STARK,8,0.5,0.0,0.708,0.362,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,25.0,25.31645569620253,25.158227848101262,121,-0.064416382311042,0.202,🟢 STARK,45.24261533271435,120,30.14999961853028,52.11267227266403,0.0231072814026709,False,,0.0,1,False,,-1.1102230246251563e-16,,1.3412967,50.3,29.25170068027211
