ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank
2881.TW,"Fubon Financial Holding Co., Ltd.",Financial Services,Insurance - Life,Taiwan,TWD,1544226575265.0,3.941582999999998,1.1594184999999984,1.36,0.6512104499999998,1.4755852,1.072,-6.7604999999999995,0.07455999999999999,0.020065000000000003,-0.09791249749999995,0.299172515,0.137065,7.827,,,57.364,-0.48950000000000016,1.007,1155170764800.0,1336526110720.0,836762796032.0,1121656111104.0,3.65,0.4954,4.15,3.8,4.146341,1751328000.0,0.608,116.0,74.99165207683855,113.0,102.985,2.0,10.0,,,0.40671003,0.24139,False,False,,0.5,32925452.0,74931233.0,1.2297061203432915,22.56,21.37,26.54,,-0.025862068965517238,0.2130535066111556,85.38462870220147,0.21135457788700407,0.23864122392388287,True,0.9183873327092773,,1.0,Asia,True,True,,65.3967310300957,81.12807463952502,97.33410646293572,53.319407806857896,15.449915110356535,67.22129783693843,99.04904904904906,50.0,,50.0,69.01600267618704,standard,37,262484109,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,11.1,0.013912486843764782,58.8
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,United States,USD,12200775958.942451,-10.695491,-3.26175075,2.56,2.8610142499999998,5.136107,4.88,-1.5630000000000006,0.285985005,0.159365,0.22790999699999998,0.21683249750000003,0.51238,0.022000000000000006,0.329,0.319,-50.22650000000001,1.22925,3.01,-191138592.0,777206976.0,169540992.0,11593109504.0,,0.0,,,,,0.385,52.959999084472656,33.7599983215332,48.540000915527344,49.64706,2.1,17.0,10.6,0.16379999,0.01822,1.07531,False,False,,0.5,2667117.0,2483600.0,1.058957046551643,11.13,19.15,9.89,,-0.08345918136998631,0.39904290335673703,45.81057719299709,0.050326544977365106,0.13897811043118224,False,0.37053289535260775,,1.0,US,True,True,,94.5526343457025,67.232117613797,74.74576863037453,64.46808410019038,78.18336162988115,11.896838602329451,35.13513513513514,50.0,9.867172675521822,50.0,68.95866714392062,standard,38,120553946,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-0.9,0.005489676725119352,33.7
MYCR.ST,Mycronic AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,59596449722.068726,9.556614999999994,-0.1887529999999984,0.42,3.927425,7.181161,6.869,5.685499999999999,0.067775005,0.070294999,0.13412998599999998,0.268879985,0.10491996999999997,0.10800000000000001,0.08,0.153,-52.884,0.8120000000000003,1.592,628032384.0,2721999872.0,401000000.0,57002024960.0,1.07,0.3247,3.25,1.36,3.25,1778112000.0,0.723,315.0,172.10615932907666,305.20001220703125,260.25,3.25,4.0,,,0.002,0.83961,False,False,,0.5,288008.0,320712.0,0.19607366653766764,6.11,51.4,47.88,,-0.031111072358630976,0.358130716214318,53.33333333333333,0.13615952343655224,0.3649113230111385,False,0.6821139894852161,,0.267,Nordic,True,True,60.54253880746417,81.47805665771543,88.37998303647157,50.893639606684815,57.04569547678437,49.15110356536502,67.22129783693843,62.262262262262254,50.0,,50.0,68.83256459420292,standard,39,9298724,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.3,0.021770263090729713,74.3
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,United States,USD,114847028280.27344,59.451187000000004,21.551904999999998,3.9318,11.101091975000001,20.773209,21.051,38.828,0.05829999749999999,0.04053999999999999,0.10285001400000002,0.15347499499999998,0.40873000000000004,0.05299999999999999,0.019000000000000017,0.227,-3.0800000000000054,-0.24199999999999977,1.211,678894304.0,1546153984.0,3083354112.0,116384227328.0,,0.0,,,,,1.131,416.69000244140625,262.75,416.3900146484375,383.94193,1.44,26.0,2.16,0.0198,0.00312,0.91106004,False,False,,0.5,2378400.0,2485510.0,1.3927190679140222,22.13,38.51,33.53,,-0.0007199303828052672,0.3773290957508412,75.59434839936014,0.2727279809716763,0.28614914568038063,True,1.1249559752996678,,0.902,US,True,True,41.72754844396635,82.7124312007993,89.66638394119309,66.30172651568842,32.72762347373737,36.24787775891341,11.896838602329451,53.85385385385385,50.0,80.1707779886148,50.0,76.68064807131415,standard,10,1034941545,False,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.7,0.011149412021040916,50.9
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,United States,USD,76685863179.0542,-3.2393469999999986,-0.5969764999999994,4.0843,0.5599462500000001,0.650757,0.726,0.02600000000000069,0.043500005000000015,0.01386750175,-0.071004996,-0.1165575005,-0.30643,0.0175,,,-15.001250000000006,0.3890000000000001,1.084,3966367072.0,5733000192.0,11491000320.0,85507858432.0,1.86,0.3353,4.8,3.36,1.2,1779321600.0,0.571,262.50281085325173,122.36906996813127,258.260009765625,259.4737,2.4,19.0,2.81,0.033,0.00579,0.87861,False,False,,0.5,3678869.0,2933810.0,0.7715575517312496,5.11,19.19,47.7,,-0.01616287869008226,0.3510093590546923,58.5243738925185,0.06440490330473536,0.3405679061126572,True,0.8990135544716186,,1.0,US,True,True,93.06349259707467,36.72917569618451,85.52445575346339,76.49712136214694,58.33219841404676,44.65195246179966,67.22129783693843,90.49049049049049,50.0,59.01328273244781,50.0,68.6664140508423,standard,41,757685799,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,6.5,-0.05917784944176674,0.8
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,United States,USD,34659111335.55908,-9.993071,-5.001991,1.9344,23.631820975,5.0234394,4.838,-1.2729999999999997,0.9190799975,0.03488999999999999,0.07531001400000001,0.129074995,0.25537999999999994,-0.009000000000000008,0.023999999999999994,0.188,134.014,-0.2769999999999999,1.211,578117088.0,3584000000.0,2487000064.0,33504079872.0,1.18,0.32759997,2.08,2.29,0.52,1783641600.0,1.267,192.8300018310547,93.21255900816845,175.63999938964844,163.06667,2.47368,15.0,11.04,0.1402,0.00592,1.05108,False,False,,0.878,2760187.0,5725540.0,1.1383788527723278,56.71,78.7,59.02,,-0.08914589160491238,0.39781860078702885,91.09142532867655,0.527191897973619,0.5861199836281508,True,1.0093342714970543,,0.893,US,True,True,,83.74217834694318,83.40401470172463,59.71798484116216,25.745522359682717,59.33786078098472,67.22129783693843,69.76976976976978,50.0,13.092979127134724,97.8,68.643180713424,standard,42,1005633842,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.8,0.09903088212013245,94.2
AAPL,Apple Inc.,Technology,Consumer Electronics,United States,USD,4629454790489.014,0.550381999999999,9.990567999999996,2.4621,37.013598975,10.254816,10.291,10.087,1.2664498975,0.19894000000000003,0.16257002399999998,0.17923499499999998,0.026559999999999973,0.032,0.007000000000000006,0.194,29.476,-0.6429999999999998,0.906,100270488416.0,68507000832.0,84710998016.0,4645658820608.0,0.34,0.1259,1.08,0.5,0.27,1778457600.0,1.065,315.45001220703125,194.29916455806153,315.20001220703125,310.507,1.97917,43.0,2.84,0.0095,0.01632,0.65819,False,False,,0.5,44471914.0,47705410.0,0.9370956488679909,12.62,19.62,13.25,,-0.0007925185935193646,0.22331376296904434,75.57667937973297,0.13540731311595722,0.19586361515173567,True,0.8967950002007689,,0.911,US,True,True,63.6470238895612,85.71908427285395,79.85581000848175,64.02858232974746,47.20700805216287,10.0169779286927,67.22129783693843,73.57357357357357,50.0,94.40227703984819,50.0,68.40921017158426,standard,44,15036745814,False,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,-0.5,0.006479449570178986,37.2
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,United States,USD,72103200844.8435,4.034392999999998,9.766414750000001,2.7179,8.13772415,3.0448039,3.027,5.952500000000001,0.24345999,0.057249999999999995,0.0178699945,0.02216750249999999,-0.12465997000000001,0.13799999999999998,0.259,0.356,-4.573,0.2044999999999999,0.884,1224289888.0,4130980096.0,4723149824.0,71981129728.0,0.8,0.2318,1.78,1.03,0.445,1780963200.0,0.875,237.41000366210938,123.61246471473268,223.82000732421875,256.17648,1.57895,17.0,3.27,0.0271,0.02148,0.9455,False,False,,0.5,2822638.0,4102770.0,0.705023388809461,-2.19,13.49,27.47,,-0.0572427283107767,0.24454381605771475,55.63291013635084,0.008147372694571331,0.20648091197765628,True,0.5477929371960786,,0.946,US,True,True,65.01378243915556,65.76003851820552,75.26152106304778,78.81901421796869,60.381628630744125,45.92529711375212,67.22129783693843,69.36936936936937,50.0,68.3111954459203,50.0,68.32448496653369,standard,45,918282011,False,5,NEUTRAL,0,UPPTREND,False,6,0.8571428571428571,HÖG,OK,-0.3,-0.0018872059881687164,23.2
BHP,BHP Group Limited,Basic Materials,Other Industrial Metals & Mining,Australia,USD,236633149196.059,-3.8952735000000036,0.8351302500000015,5.95,1.623758,4.3830695,9.144,4.663,0.129959987,0.07490000549999999,0.08018498999999998,0.25337249549999996,0.37878999999999996,0.020000000000000004,-0.14199999999999996,0.277,-4.472999999999999,-0.18199999999999983,1.232,7316866912.0,13509000192.0,29195999232.0,493667549184.0,2.86,0.5464,2.66,7.08,1.46,1772755200.0,0.797,93.69999694824219,44.85666350667274,93.1500015258789,68.07143,3.125,7.0,6.29,0.0061000003,5e-05,0.04303,False,False,,0.5,3007687.0,2543510.0,1.1786019846983589,17.82,21.26,73.55,,-0.005869748562180699,0.3087162623650043,60.298512707091724,0.16397054170794823,0.42839046326110686,True,0.9981695339505525,,0.5,US,True,True,65.38889635904562,87.2779605943189,90.04806333050608,46.58470542007904,47.38581865750848,26.06112054329372,67.22129783693843,66.86686686686687,50.0,95.44592030360532,50.0,68.01931819784168,standard,49,236927960,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.1,-0.01648414321243763,14.8
PRY.MI,Prysmian S.p.A.,Industrials,Electrical Equipment & Parts,Italy,EUR,45634003280.6301,7.857520000000001,9.452882500000003,0.62,3.4379949999999995,2.213631,2.35,4.995500000000002,0.08328997999999999,0.023884994999999996,0.002099995999999993,-0.028660005000000002,0.007060029999999995,0.04000000000000001,0.462,0.64,7.785000000000004,0.0004999999999999449,0.771,604523584.0,1546000000.0,5423000064.0,48440422400.0,0.58,0.1702,0.9,1.39,0.9,1776643200.0,0.942,157.25,54.75191407195797,156.14999389648438,140.1,2.1,20.0,,,0.0,0.66236,False,False,,0.5,1170711.0,1174249.0,0.3594368813350539,11.86,60.89,84.12,173.21,-0.006995269338732069,0.3744110486363234,49.796321606753395,0.20971453501428572,0.5887770624249808,False,0.8294776385751673,,0.323,Europe,True,True,63.25945348333408,59.03833850115527,95.31294986421395,58.74949127072266,52.38589003860649,54.32937181663837,67.22129783693843,64.46446446446447,50.0,,50.0,67.82971877685476,standard,50,198027692,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,0.3,0.05488796532154083,88.1
ABBN.SW,ABB Ltd,Industrials,Electrical Equipment & Parts,Switzerland,CHF,155530512682.84995,15.826425999999998,14.312058500000001,3.2872,10.4202052,4.498742,4.632,8.6225,0.19182999,0.048594999,0.079189996,0.09933999499999999,0.028120019999999968,0.122,0.14,0.201,-8.725999999999999,0.11249999999999982,0.793,-85476448.0,5926000128.0,9176999936.0,160122503168.0,1.09,0.44169998,0.94,2.2,0.94,1774224000.0,1.017,86.4800033569336,44.62955205058097,85.68000030517578,72.60909,2.77778,28.0,,,0.00028,0.58705,False,False,,0.5,2573983.0,2235138.0,0.10785058752515865,9.23,21.06,55.93,,-0.009250728731541757,0.2705527832200954,64.9867320325919,0.13444380750434326,0.35418119765281375,False,0.9355003712838202,,0.722,Europe,True,True,46.08548847354817,77.14229032073615,88.15380265761945,67.15620926394381,52.166580441294236,31.833616298811545,67.22129783693843,46.646646646646644,50.0,,50.0,59.8012601560485,standard,150,214487419,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.4,-0.036860447376966476,3.1
TXN,Texas Instruments Incorporated,Technology,Semiconductors,United States,USD,280417786319.10754,15.060662999999998,9.915627999999998,1.3992,10.309667975000002,15.208688,15.694,14.442000000000004,0.1752099975,0.05825999999999999,0.182130004,0.234725015,0.12115999999999993,0.05199999999999999,0.10200000000000001,0.31,33.669,2.7430000000000003,2.827,247992032.0,5103000064.0,14049999872.0,289364803584.0,1.84,0.9504,5.68,2.71,1.42,1777939200.0,1.298,331.510009765625,150.9724502444009,308.1199951171875,290.33334,2.24324,33.0,2.11,0.0223,0.00279,0.92552,False,False,,0.5,7400271.0,8639000.0,1.3733320743468544,10.2,52.8,85.24,,-0.07055598310583155,0.39403075329854736,56.199130665219045,0.20478743391297427,0.5224361939390094,False,0.6435553096363285,,0.588,US,True,True,43.52753873276261,84.85926102063338,86.25954198473283,61.78656221717947,49.979342981958055,24.61799660441426,67.22129783693843,49.14914914914915,50.0,76.18595825426945,50.0,67.6802120350863,standard,52,2661848638,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.6,0.015463984571397305,62.8
ASML.AS,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,Netherlands,EUR,573501485520.0,25.729288000000004,15.570229999999999,2.432,22.469131725,17.021534,16.553,27.287000000000003,0.3833149925,0.10771,0.22863,0.24643002000000003,0.15041,-0.0020000000000000018,-0.01899999999999999,0.171,-30.661999999999992,-0.23099999999999987,0.691,7682298304.0,8376300032.0,2705600000.0,557707034624.0,0.74,0.2568,10.8,0.86,2.7,1776988800.0,1.373,1496.0,584.6850467526177,1488.0,1488.4778,1.45455,35.0,,,0.0001,0.46312,False,False,,0.5,727089.0,626894.0,0.2974178963253408,21.07,28.36,61.14,124.67,-0.005347593582887722,0.40032901046855707,62.66220693404624,0.17482990356657346,0.4375769977710233,True,1.0073808617844808,,0.732,Europe,True,True,51.95520147012684,89.16448139641095,91.60908404727999,54.07766627049372,27.191133203485432,19.60950764006791,67.22129783693843,66.06606606606607,50.0,,50.0,67.60260121461063,standard,53,1007443734,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,0.3,0.01625875197350979,64.7
2308.TW,"Delta Electronics, Inc.",Technology,Electronic Components,Taiwan,TWD,6376968872695.0,76.738725,17.2347555,3.818,16.656964425,10.711863,10.235,28.385,0.1171500025,0.05432000000000001,-0.014009987000000002,0.024520000000000014,-0.002934979999999976,0.20600000000000002,0.799,1.009,13.2055,0.19799999999999995,1.383,23290105856.0,164034822144.0,69202780160.0,6093085868032.0,0.49,0.3033,11.6,1.91,11.6,1781654400.0,1.428,2585.0,366.48064300979394,2455.0,2545.0,1.52632,19.0,,,0.25931,0.38752,False,False,,0.5,11301312.0,10757042.0,0.9575791076415446,13.39,83.21,157.34,,-0.05029013539651839,0.507432916724465,62.396694214876035,0.24917315422581798,0.9885788343930988,True,0.8177640442319635,,0.526,Asia,True,True,42.005681054188514,64.07221990484891,90.89623975120158,76.03022900060503,41.64213318464753,8.743633276740239,67.22129783693843,52.25225225225225,50.0,,50.0,67.18361258411811,standard,55,818664681,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,1.2,0.10549906641244888,94.7
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,2107293256683.881,5.036353999999996,10.357032000000002,1.4819,5.526382600000002,10.376317,10.304,15.868,0.21814247500000003,0.09047500100000001,0.25733999500000004,0.17578499499999994,0.15161999999999998,0.157,0.7194999999999999,0.812,-57.349500000000006,0.7740000000000001,1.707,27101492064.0,126839996416.0,95875997696.0,4353210712064.0,0.24,0.0641,0.88,,0.21,1780876800.0,1.267,408.6099853515625,161.63563852290417,361.8500061035156,429.9666,1.4375,53.0,3.02,0.014099999,0.01181,0.81121004,False,False,,0.5,28430574.0,31504650.0,1.7628282310926753,-6.18,19.28,13.17,,-0.11443670229403524,0.29250634248876234,32.60098948876414,0.03333576938328475,0.20069428256769029,False,-0.22010536870179503,,1.0,US,True,True,46.681550953939016,87.47409573685725,65.70540005654509,86.94879332381333,51.073824853968596,13.921901528013583,67.22129783693843,54.454454454454456,50.0,87.85578747628084,50.0,67.04494386433538,standard,56,11399957795,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.2,0.04275801032781601,84.5
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,United States,USD,267159399570.90308,20.197243999999998,18.207453,2.0366,39.447955975,20.399048,20.49,26.916999999999998,0.8014999575,0.14947000000000002,0.247669984,0.268634995,0.1624,-0.019000000000000003,-0.093,0.103,55.328,1.313,1.963,2069929056.0,4957938176.0,6145359872.0,268346834944.0,0.45,0.2152,9.2,0.95,2.3,1779062400.0,1.501,2060.080078125,751.496563218555,2045.199951171875,1855.138,1.93333,29.0,3.26,0.028900001,0.00097000005,0.93766,False,False,,0.1,985258.0,948860.0,1.0359363627926514,18.63,42.08,74.44,,-0.007223081816638999,0.45832478296967105,66.50507519284504,0.16867334911937393,0.5079019565662883,True,1.0274202622277238,,0.878,US,True,True,45.41048511197764,90.99528850613854,93.01668080294034,51.17425021941605,40.044140396009794,25.042444821731745,67.22129783693843,56.55655655655656,50.0,65.65464895635674,10.0,66.8386812573977,standard,57,1940608426,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,-0.5,-0.032807350158691406,4.7
FFIV,"F5, Inc.",Technology,Software - Infrastructure,United States,USD,23082806800.594604,-4.046663000000002,0.3124199999999995,1.709,0.17548597499999996,7.1582923,6.791,5.297000000000001,0.055139997499999996,0.018170006000000002,0.110679994,0.07664500499999999,0.36336,-0.024000000000000007,-0.17099999999999999,0.015,-42.952000000000005,-0.10199999999999987,1.422,-61075424.0,1442811008.0,259860992.0,21899855872.0,,0.0,,,,,1.001,410.1099853515625,223.75999450683594,409.1300048828125,395.0,2.53846,10.0,1.86,0.0342,0.0050999997,1.05788,False,False,,0.5,758836.0,823120.0,0.9807902962943172,26.59,45.32,71.07,,-0.002389555250428499,0.3334575068070003,80.95346584016492,0.2364091249227711,0.38888512983228996,True,0.9458770466424499,,1.0,US,True,True,48.784007888485505,77.4414410056614,94.16171897087929,49.126917745938115,41.75683144306976,67.31748726655347,11.896838602329451,44.74474474474475,50.0,56.92599620493358,50.0,58.83420424158365,standard,167,336763090,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.3,0.044436853379011154,85.3
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,Brazil,BRL,81576573162.35477,10.602028999999998,7.513320499999998,1.21,3.6047261499999994,7.7296715,7.788,9.166500000000003,0.12192001500000002,0.062134998,0.26010749750000006,0.325942515,0.65486,0.14200000000000002,0.252,0.335,0.1805000000000021,0.25550000000000017,1.859,2865900160.0,14980616192.0,15579192320.0,82196135936.0,3.72,0.66120005,0.61,3.01,0.07434,1775001600.0,0.203,20.329999923706055,11.671482586327329,16.280000686645508,20.03571,2.0,14.0,,,0.0,0.84547997,False,False,,0.5,36467406.0,37631230.0,1.0913494362910015,-8.9,-11.6,18.61,,-0.19921294895520358,0.3409718628470644,46.03525737437969,-0.08697040570026215,0.08124598566086272,False,0.23889861079620311,,0.655,LatAm,True,True,73.44144517651979,92.24296590845762,40.769013288097256,69.40026028989821,74.25561330252565,43.378607809847196,67.22129783693843,86.28628628628628,50.0,,50.0,74.58783324603272,standard,12,110274561,False,7,STARK,8,VARNING,False,5,0.7142857142857143,HÖG,OK,0.2,0.013492539525032043,57.8
AFL,Aflac Incorporated,Financial Services,Insurance - Life,United States,USD,57835953243.55121,-4.7978165000000015,2.7829799999999976,1.18,-0.8204996000000002,3.1932395,3.535,2.3314999999999992,0.029290005000000008,0.011525000000000004,0.005757517500000059,-0.07403249000000003,0.04843995999999995,0.21800000000000003,38.463,34.138,-19.137500000000003,-0.7924999999999999,0.814,4102867296.0,8270000128.0,14464000000.0,64029954048.0,2.15,0.26860002,2.44,2.17,0.61,1779235200.0,0.619,119.1927847439948,94.92501041339828,113.62999725341797,112.42857,3.07143,14.0,3.87,0.0219,0.10898,0.59858,False,False,,0.5,2378868.0,2874800.0,1.0747005367137676,1.19,1.59,4.09,,-0.04667050528708372,0.16816802073807857,42.334130060514525,0.0071492130154833244,0.03508786429978028,False,0.3311786109145943,,0.621,US,True,True,89.30368801637458,53.10826288003792,60.41843370087645,84.50630907143038,56.12816517459771,49.830220713073004,67.22129783693843,94.3943943943944,50.0,77.03984819734345,50.0,66.54489653392964,standard,58,326663516,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-1.1,0.015231664292514324,62.4
