ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank,data_quality
CEMEXCPO.MX,"CEMEX, S.A.B. de C.V.",Basic Materials,Building Materials,Mexico,MXN,338928041984.0,21.604963999999995,13.6846605,0.39,0.32075319999999974,20.495289,20.355,103.03099999999999,-0.088889991,-0.014555002000000004,-0.04144500000000001,-0.023332500000000013,0.02755000000000002,0.024000000000000007,-1.092,-0.69,-28.364999999999995,-1.0779999999999998,0.529,-609937664.0,686971008.0,6236120064.0,336611442688.0,0.69,0.258,0.16,3.42,0.039381,1773187200.0,0.841,23.530000686645508,12.54879574415874,22.770000457763672,25.666891,1.85714,7.0,,,0.00274,0.26213,False,False,,0.5,36765030.0,35998562.0,0.9342836426347476,6.1,4.09,22.92,,-0.03229920130487607,0.32515909407944443,50.819667737520504,0.07690126945381492,0.1592649817006908,True,0.663049661447055,,0.331,LatAm,True,True,30.586409872463467,29.15261001189914,75.63161615868127,16.433637921353462,35.97297584042766,25.987841945288753,67.67304860088366,41.6822429906542,50.0,,50.0,39.63914232512441,standard,596,42623738,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.009703581221401691,31.0,0.875
SOUN,"SoundHound AI, Inc.",Technology,Software - Application,United States,USD,3702166599.75,,-99.810863,,1.9889121999999997,21.757738,20.62,-43.17699999999999,-0.5422800025,-0.26007,-1.027309996,-1.535134995,-0.04618998000000002,0.383,,,-48.72,2.2279999999999998,3.8,-833128129.0,215642000.0,6226000.0,3793703168.0,,0.0,,,,,2.763,22.170000076293945,5.829999923706055,9.25,14.0,1.25,8.0,4.41,0.3806,0.010670001,0.44919997,False,False,,0.5,27625952.0,25855300.0,1.1280675539447091,16.21,7.31,-21.74,,-0.5827695097804313,0.8025027148841289,65.0376038241639,0.18538072689817753,-0.1832680325971806,True,0.8035694172370522,,0.379,US,True,True,,9.402267692678794,43.295851856156354,53.43545515557129,31.143410537317024,94.83282674772036,12.076583210603829,4.299065420560748,50.0,11.324503311258278,50.0,39.59937002601722,standard,597,239161525,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.2884575426578522,92.4,0.75
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,USD,40617371779.50859,49.68790300000001,24.552726500000006,1.0132,0.7918371500000005,7.6536493,7.26,36.478,-0.06987749499999998,0.0,-0.12355500999999997,-0.43982000500000007,0.40269,-0.369,,,-8.152000000000001,0.403,1.176,1591125248.0,10438001664.0,7964423168.0,45636993024.0,,0.0,,,,,3.381,444.6499938964844,139.36000061035156,182.61000061035156,230.60233,2.0,30.0,2.4,0.1166,0.0133299995,0.68477,False,False,,0.5,10736995.0,8241950.0,0.9223078448838944,-2.75,-1.42,-31.08,,-0.5893174336737681,0.7005644869969538,32.563860475754296,-0.033535434023725164,-0.262804485718776,False,0.23072054706783782,,0.376,US,True,True,65.75675117467857,32.00821189873195,32.25673359095796,8.07183404485375,23.84893381311529,63.981762917933125,12.076583210603829,87.66355140186916,50.0,15.397350993377485,50.0,39.55559011535819,standard,598,1505062495,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.12399663776159286,89.4,0.875
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,India,INR,3770207417880.6914,-0.5639689999999984,-1.5143980000000017,0.94,-1.7189120999999994,5.091893,4.981,,-0.04700249499999999,-0.009289999000000007,0.0,-0.02716502000000004,-0.40383999,-0.17099999999999999,-0.035,0.099,,,,,1020911091712.0,953935331328.0,3688431091712.0,0.13,0.025799999,0.5,0.06,0.5,1752796800.0,0.308,453.20001220703125,345.5,379.04998779296875,461.37222,1.72222,36.0,,,0.28763,0.48039,False,False,,0.5,20754117.0,16421680.0,0.8786378888064144,1.99,-10.72,-10.19,,-0.16361434778644535,0.21257940326434166,51.23238859610053,0.0070831634477639405,-0.06681697267178333,False,0.2960748322686937,,0.287,India,True,True,,25.7635572796328,43.30573069510223,24.93519972869924,87.11762081369733,12.462006079027356,34.75699558173785,,50.0,,50.0,39.48742389272531,standard,599,74695651,False,1,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.012235819362103939,8.5,0.75
006400.KS,"Samsung SDI Co., Ltd.",Industrials,Electrical Equipment & Parts,South Korea,KRW,46506991678000.0,,18.172258999999997,12.2945,,3.46646,4.656,113.01699999999998,-0.155985012,-0.0603800005,-0.15474500000000002,-0.20629000500000003,-0.22297499999999998,0.065,,,16.544499999999996,-0.5854999999999999,0.418,-1495047403520.0,1839690940416.0,11833014484992.0,63632947806208.0,0.36,0.0,977.13,0.25,977.12604,1735257600.0,1.621,723000.0,165900.0,602000.0,732564.5,1.90323,31.0,,,0.22959,0.30693,False,False,,0.5,853899.0,868976.0,1.249902504297704,-15.45,29.18,114.23,,-0.16735822959889346,0.634596222158781,45.659163987138264,0.07544169926934274,0.6709689954756155,False,0.2247144081610091,,0.496,Asia,True,True,19.774564981669847,10.788667141292482,85.13815846819885,42.668387986801136,28.224870009881094,3.7993920972644375,67.67304860088366,26.355140186915886,50.0,,50.0,39.4142119881986,standard,600,381880193,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.4778946340084076,98.9,0.625
7012.T,"Kawasaki Heavy Industries, Ltd.",Industrials,Specialty Industrial Machinery,Japan,JPY,2359599073380.0,-2.9606390000000005,-18.9802387,0.72,0.008522100000000199,1.0209115,1.416,1.0970000000000013,,,-0.007789999999999998,0.008249984999999987,-0.09695998,,,,52.950500000000005,-0.5934999999999999,0.621,,132365000704.0,861188980736.0,3272888287232.0,1.35,0.2643,40.0,2.46,20.0,1790640000.0,0.923,3742.2069628878003,1704.8237555267613,2823.0,3768.4614,1.61538,13.0,,,0.074039996,0.50216997,False,False,,0.5,16218276.0,14305170.0,0.90069874435111,-12.95,-19.2,38.79,,-0.24563231590442636,0.5295106542383552,33.46325167037861,-0.1003859283346531,0.1042632272042745,False,0.14377203080135617,,0.394,Japan,True,True,,38.660578386605785,52.542251406766034,14.580265095729015,32.57790064399519,14.58966565349544,67.67304860088366,,50.0,,50.0,39.41031444018304,standard,601,262492717,False,2,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.33133164048194885,93.9,0.625
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,United States,USD,55093002342.38813,2.7276520000000026,8.7996095,1.5784,1.3258703000000005,1.4620112,1.529,3.4449999999999994,0.013800010000000001,-0.012409999999999997,-0.034065002500000004,-0.04218249750000001,-0.04286002,-0.067,-0.46299999999999997,-0.345,-0.15100000000000335,0.8024999999999998,1.239,497437440.0,8056999936.0,11178000384.0,71138140160.0,3.57,1.0658001,1.64,1.59,0.41,1780272000.0,1.124,78.02881101869576,40.983277711487766,45.93000030517578,60.77576,2.28947,33.0,2.64,0.056999996,0.014630001,0.82181,False,False,,0.5,22558926.0,23364680.0,1.187921549688632,4.47,-24.04,-27.02,,-0.41137126523469747,0.3800252019995177,76.16202938899255,0.016864690393225246,-0.23288083700597662,True,0.8707115479342633,,1.0,US,True,True,59.844219548716886,33.519114008902925,23.4440344403444,31.651534465850155,47.522546472756964,57.14285714285714,29.528718703976438,53.64485981308411,50.0,31.788079470198678,50.0,39.306865672965536,standard,602,1073139760,False,3,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.037235863506793976,77.4,0.875
0012.HK,Henderson Land Development Company Limited,Real Estate,Real Estate - Diversified,Hong Kong,HKD,148146444138.64258,3.4492592500000026,-4.907117500000001,0.7108,-0.041710020000000236,5.755271,12.0,48.77,-0.026560005999999997,-0.003694999000000001,-0.055509998000000005,-0.248595005,-0.042464999999999975,0.14300000000000002,-0.3965,-0.121,0.0,2.4170000000000003,0.771,-1314607616.0,23119998976.0,164753997824.0,308880244736.0,4.1,1.5789,1.26,6.9,0.76,1780531200.0,1.15,35.65999984741211,22.357173661207565,30.600000381469727,33.934,2.08333,10.0,,,0.72547996,0.09897,False,False,,0.5,10076298.0,9939024.0,1.143338334259374,-0.58,-11.15,4.37,,-0.14189566706657164,0.2744218442862039,16.129026055704614,-0.023437488586733113,0.024615378102038177,False,0.10693731637665484,,0.5,Asia,True,True,30.329219806888005,26.062249550995272,53.10670114575161,33.82335299870788,70.4767289524123,36.62613981762918,29.528718703976438,39.06542056074767,50.0,,50.0,39.12590662922771,standard,603,38929170,False,3,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.002592093776911497,12.3,0.875
CINT.ST,Cint Group AB (publ),Technology,Software - Application,Sweden,SEK,2066759728.8592458,,42.66355899999999,,3.6548979999999993,13.915232,14.033,133.37099999999998,-0.7048000025,-0.10954,-1.2519600000000002,-0.08822999899999999,0.44931,-0.187,,,-9.339999999999996,-0.4364999999999999,1.273,-817065796.0,61880000.0,51711000.0,2084191616.0,,0.0,,,,,1.413,8.989999771118164,2.1519999504089355,5.820000171661377,5.5060515,,2.0,,,0.34001,0.34028,False,False,,0.5,2633920.0,1416754.0,0.09001681687252197,0.69,68.4,94.0,,-0.35261397999596467,0.8447294703037486,53.608253504135945,0.19265231022100182,0.31267194533240494,False,0.5692679658392081,,0.516,Nordic,True,True,1.6966489389167139,24.931212115738653,83.01885696022315,22.13418840066367,13.787795156533742,96.65653495440729,12.076583210603829,1.1214953271028036,50.0,,50.0,39.00268442552215,standard,604,783323,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.1264827400445938,89.7,0.75
COLO-B.CO,Coloplast A/S,Healthcare,Medical Instruments & Supplies,Denmark,DKK,79628849664.0,17.987201499999994,-0.07586900000000085,0.9748,3.917693,3.0857854,3.893,-1.4130000000000003,0.016465005000000033,0.038294999999999996,-0.008520006999999996,0.09301247250000001,0.24824000000000002,-0.056,,,146.54850000000002,-0.43225,1.01,3345282432.0,1067000000.0,24227999744.0,109174718464.0,6.02,2.4625,23.0,2.74,5.0,1779062400.0,0.504,618.8637324020452,379.29998779296875,384.0,461.90475,3.09524,21.0,,,0.29795,0.30385,False,False,,0.5,391298.0,502007.0,0.2029025334365048,-2.32,-20.44,-30.47,,-0.37950799199437635,0.25706304246687517,40.60946900892911,-0.0725073712260611,-0.25001976713592244,False,-0.022621700325009132,,0.333,Nordic,True,True,,61.32534987034097,23.19338311493351,16.302711545273205,47.76948924648035,50.30395136778115,29.528718703976438,82.99065420560747,50.0,,50.0,38.95084995488388,standard,605,27566208,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.022924503311514854,66.9,0.875
DIXON.NS,Dixon Technologies (India) Limited,Technology,Consumer Electronics,India,INR,704197361772.0,3.7203720000000047,19.643912499999995,,5.33419785,1.4408779,1.231,10.524000000000001,0.19891499749999997,-0.02259000300000001,-0.08908498600000003,-0.122789989,-0.33026999,-0.113,-0.571,-0.36,12.3795,-0.704,0.612,-1737424896.0,12413700096.0,9942200320.0,601789759488.0,0.07,0.0297,8.0,,8.0,1757980800.0,-0.119,18471.0,9600.0,11604.0,11821.275,,29.0,,,0.40365002,0.37483,False,False,,0.5,733170.0,566487.0,0.47312452495405805,1.72,14.71,-20.75,,-0.37177196686698066,0.37416979318436305,61.12140871177015,0.062219089552648654,-0.12623172134375515,True,0.7119295545207642,,0.837,India,True,True,41.61728713791501,29.670946146723868,50.438058711295774,22.21277552527586,57.13981222815853,19.756838905775076,25.184094256259204,40.74766355140187,50.0,,50.0,38.81367515470566,standard,606,78882182,False,3,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-0.029065780341625214,4.0,0.875
EDIT,"Editas Medicine, Inc.",Healthcare,Biotechnology,United States,USD,512562525.7482648,,-18.9774231,,70.71004020000001,13.246906,5.703,-16.128,-3.3846149949999997,-0.33040499999999995,-2.938790003,-9.0265625025,-1.5444300000000002,-0.47000000000000003,,,333.41549999999995,1.1902499999999998,3.174,-890253504.0,123648000.0,17297000.0,220655984.0,,0.0,,,,,2.138,4.5370001792907715,1.659999966621399,3.3399999141693115,5.77778,2.07692,9.0,7.43,0.0979,0.0018099999,0.32016,False,False,,0.5,2027485.0,4419900.0,1.112204123689133,11.33,55.35,39.17,,-0.26383077315826253,0.9332380026545628,57.0000001192093,0.14938570610719015,0.2506552524231589,True,0.7835933702464373,,0.838,US,True,True,,1.2235762023911074,81.06420276801192,35.531706157603324,23.280306650450594,99.08814589665653,12.076583210603829,,50.0,19.5364238410596,50.0,38.718097985757964,standard,607,14762466,False,0,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.057806842029094696,82.5,0.75
000270.KS,Kia Corporation,Consumer Cyclical,Auto Manufacturers,South Korea,KRW,65605140058400.0,,-7.048047100000002,0.42,,0.5673944,0.389,-11.027999999999999,-0.004899995000000004,0.006280000000000001,-0.03858000450000002,-0.04088749250000001,-0.16647500999999998,-0.015000000000000006,-0.34,-0.235,-31.2565,0.03049999999999997,0.93,1569717946368.0,23729899831296.0,2662490963968.0,44957700194304.0,4.0,0.3774,6800.0,3.0,6800.0,1774310400.0,0.992,203563.70609032846,84395.11595022625,168800.0,227500.0,1.36667,30.0,,,0.39367,0.33031,False,False,,0.5,1489420.0,1527014.0,0.7983070518521866,7.58,-14.25,58.61,,-0.17077556091901058,0.49056983244857816,50.33557046979866,0.06424374890625928,0.28952573770148815,True,0.615273748996151,,0.024,Asia,True,True,,32.90920530095174,58.334059718549945,15.604698981916982,37.225264506467724,2.2796352583586628,67.67304860088366,87.85046728971963,50.0,,50.0,38.66704245832092,standard,608,188164773,False,5,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.30815064907073975,93.2,0.625
SOFI,"SoFi Technologies, Inc.",Financial Services,Credit Services,United States,USD,23833331398.134613,23.840763000000003,11.746358500000005,1.1598,-0.5741629499999994,6.0979342,5.676,,-0.07076749499999999,-0.0066400009999999995,-0.10330500999999997,-0.18602000500000007,0.38300999999999996,0.364,0.879,1.344,-49.509,-0.6219999999999999,0.492,,3564402944.0,1916210944.0,22185140224.0,,0.0,,,,,2.126,32.72999954223633,13.09000015258789,18.579999923706055,21.0,2.70833,20.0,2.54,0.1368,0.014839999,0.56637,False,False,,0.5,66858638.0,74609500.0,1.4283209377428019,15.4,1.03,-34.78,,-0.43232507841225143,0.5576109545249989,68.89250166737648,0.10990973425102135,-0.19872780137326873,True,1.205319892874805,,0.838,US,True,True,,32.381620382276374,35.63122875323241,84.55290771685199,11.533368891771971,73.55623100303951,12.076583210603829,,50.0,11.589403973509933,50.0,38.61670711822339,standard,609,1386244504,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.03353289142251015,75.5,0.875
MQG.AX,Macquarie Group Limited,Financial Services,Capital Markets,Australia,AUD,90623282562.94899,7.2877230000000015,3.296514,0.8,-0.02986854999999977,5.093771,9.585,,-0.03191250099999998,-0.0074200009999999955,-0.15373501499999997,-0.24109000000000008,-0.377795,-0.0029999999999999957,-0.07200000000000001,0.027,,,,,95800999936.0,194255994880.0,170518347776.0,3.43,0.6699,6.7,3.31,4.2,1763337600.0,0.879,245.17712978454153,184.07200965178643,237.77000427246094,240.0323,2.15385,13.0,,,0.08745,0.37018,False,False,,0.5,885521.0,843394.0,0.546871839421871,1.71,23.15,22.79,12.95,-0.03021132321187492,0.2445963739060239,56.851981248017765,0.05047456927158156,0.1263154782629179,False,0.5764761628662254,,0.5,Australia,True,True,,15.373092490437497,76.38467802000855,34.335817229026006,62.84519859085543,46.35258358662614,67.67304860088366,,50.0,,50.0,38.57826155878439,holding,610,130346967,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.008301385678350925,26.7,0.875
4568.T,"Daiichi Sankyo Company, Limited",Healthcare,Drug Manufacturers - General,Japan,JPY,4699254466475.0,-3.0972250000000017,-1.7183710000000012,1.7169,1.073479,2.2134504,2.174,4.894,0.07575000500000004,-0.008995000000000006,0.049499997000000004,-0.1324975075,0.39108002,0.05900000000000001,-0.611,-0.513,-3.907999999999996,0.029249999999999776,1.346,-257512501248.0,449806991360.0,300480987136.0,4616345878528.0,3.82,0.5557,100.0,1.2,50.0,1790640000.0,-0.175,4122.388652456052,2443.0,2582.5,4352.353,1.35294,17.0,,,0.017239999,0.5332,False,False,,0.5,8896161.0,8055230.0,0.7938110367239367,-2.57,-14.21,-27.84,,-0.3735428127424646,0.3644393079194491,37.54355400696864,-0.06188752290078636,-0.19884322296025558,True,0.18719672642646365,,0.33,Japan,True,True,30.54866525533123,52.43984336731883,26.08362146613592,20.763611631694726,63.13938740866022,11.55015197568389,67.67304860088366,15.700934579439252,50.0,,50.0,38.233760456979255,standard,611,135217105,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.3816367983818054,95.6,0.875
1833.HK,Ping An Healthcare and Technology Company Limited,Healthcare,Health Information Services,China,HKD,19990283231.556576,25.233254000000002,15.917290999999997,4.0033,0.0,3.655751,2.403,41.42,-0.04521499999999998,-0.032805,-0.07022500300000001,-0.14932749750000002,-0.033804999999999974,0.015,3.671,8.901,-14.569,0.6012499999999998,2.42,-19434178560.0,6295327232.0,50290000.0,13138482176.0,,0.0,,,9.7,1733443200.0,1.109,24.399999618530273,6.699999809265137,9.399999618530273,15.611204,,14.0,,,0.53714,0.13161,False,False,,0.5,9805130.0,11221612.0,1.102263713927936,-12.56,-27.91,-34.27,,-0.6147541079717247,0.5409186567939344,25.266901499033267,-0.14736139088278744,-0.3556392110662744,False,0.33798414807553784,,0.5,Asia,True,True,,21.573885055159383,19.061316597417942,67.72387754672027,39.009206871384336,77.6595744680851,12.076583210603829,,50.0,,50.0,38.22739684005963,standard,612,13501843,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.04489018768072128,79.5,0.875
SE,Sea Limited,Consumer Cyclical,Internet Retail,Singapore,USD,54002628437.25,10.010546000000001,1.957881500000001,1.3587,1.1476319,2.3155181,2.041,5.5459999999999985,0.0022000100000000022,-0.015629999999999998,-0.018795002499999998,-0.02805249750000001,-0.00939000000000001,0.398,-0.084,0.062,-51.87200000000001,0.24150000000000005,0.761,68804096.0,10540638208.0,3584398080.0,51425345536.0,,0.0,,,,,1.573,199.3000030517578,77.05000305175781,95.25,140.13857,1.3,28.0,3.98,0.0587,0.26048002,0.70198,False,False,,0.5,4968731.0,3726900.0,0.78630289039658,12.22,-9.47,-29.06,,-0.5220772777646985,0.5028708746127032,63.417788606911074,0.10522431851078795,-0.26234868927287824,True,0.9533492942180668,,0.252,US,True,True,50.2750555067899,34.221041866989715,26.921966857463854,43.05854660125105,29.648846565612217,57.598784194528875,12.076583210603829,45.42056074766355,50.0,29.47019867549669,50.0,37.93011747865999,standard,613,354987225,False,4,NEUTRAL,0,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.038809072226285934,78.0,0.875
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,India,INR,3863556497616.9023,16.6477445,36.86319725,,1.078378500000001,4.050121,4.789,23.844,-0.002514994999999985,-0.03888999850000001,-0.023309996000000027,-0.13128249749999998,0.057600010000000035,0.15450000000000003,,,105.88925,-0.20700000000000018,0.421,-325999832064.0,98084003840.0,1066217897984.0,4811587059712.0,0.04,0.0171,1.3,0.65,1.3,1781136000.0,0.765,3027.5,1753.0,2968.10009765625,2715.0,1.0,2.0,,,0.77321,0.15258999,False,False,,0.5,2677974.0,2863074.0,0.7289790497623378,19.41,33.92,31.62,,-0.019620116381089958,0.3417193256246323,83.35461667126285,0.25717838257231285,0.28500615566976384,True,0.823107226696127,,0.167,India,True,True,15.561935250684153,30.3584685614371,87.53426116938334,43.510560951510975,43.03375940963305,12.310030395136778,24.374079528718703,12.52336448598131,50.0,,50.0,37.92483326470794,standard,614,101974683,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.029325241222977638,3.8,0.875
1024.HK,Kuaishou Technology,Communication Services,Internet Content & Information,China,HKD,179534319931.00473,-5.1558969999999995,-3.3326065000000007,2.2725,0.42657999999999974,1.4753773,1.184,-3.7269999999999994,0.0892725,0.028034997,-0.016764996000000018,-0.08472000500000003,0.18423500000000004,-0.026999999999999996,-0.37550000000000006,-0.27,13.183999999999997,-0.07199999999999995,1.016,-6097107712.0,68232998912.0,38357000192.0,170413621248.0,1.48,0.0,0.69,,0.69,1782691200.0,1.183,92.5999984741211,41.91999816894531,48.97999954223633,71.21594,1.32353,31.0,,,0.23040001,0.36868,False,False,,0.5,51587750.0,51262334.0,1.215506247084627,14.17,-22.99,-23.47,,-0.4710583115622322,0.4999343139401555,36.94083777486951,0.03482661864992642,-0.2558384002241809,True,0.5891606540259594,,0.74,Asia,True,True,,53.86518298994987,24.04412548062488,28.240474924397724,42.04350306528947,33.586626139817625,67.67304860088366,21.30841121495327,50.0,,50.0,37.80778287161455,standard,615,321386124,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.026318971067667007,71.3,0.875
AV.L,Aviva plc,Financial Services,Insurance - Diversified,United Kingdom,GBp,22922014109243.023,12.679529,1.482854500000002,1.3636,0.022016349999999907,0.63841176,0.464,-0.06299999999999972,-0.030437494999999995,-0.014349999699999998,-0.20262501,-0.29420500000000005,-0.20828998999999998,0.31,9.661999999999999,4.65,29.389499999999998,-0.00649999999999995,0.81,-1601743744.0,18200000512.0,12433000448.0,13297835008.0,6.42,1.3925,0.39,6.28,0.262,1774483200.0,0.632,8964.918811130574,7366.799689899607,7647.460196055297,691.906,2.125,16.0,,,0.0061799996,0.71226,False,False,,0.5,10412987.0,8870076.0,0.13373969526127494,-2.29,-8.65,-6.72,-3.73,-0.1469571161581028,0.21873440080581477,43.655460743814025,-0.018488566927494454,-0.05792594791406824,False,0.09241865370308174,,0.5,UK,True,True,,15.184472389798254,39.71397430509738,78.46841270954945,65.96102409254999,5.623100303951368,29.528718703976438,7.102803738317758,50.0,,50.0,37.761877257950175,standard,616,67833553146,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.018464835360646248,59.6,1.0
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,Uruguay,USD,87755807108.18066,18.170794000000004,12.815013500000001,1.0669,8.554041600000001,2.7593563,2.97,9.006,0.16622001000000003,-0.01328,-0.022055000500000005,-0.042522497500000006,0.042669999999999986,0.422,-0.271,-0.156,90.493,-0.1755,0.438,-4921062400.0,5664000000.0,12376000512.0,94467809280.0,,0.0,,0.34,0.15,1514419200.0,1.406,2645.219970703125,1495.0,1730.97998046875,2216.9583,1.54167,24.0,1.65,0.020499999,0.07256,0.82991,False,False,,0.5,552833.0,553480.0,0.7884187658407904,-3.44,-2.59,-14.87,,-0.3456196461390548,0.3948041416170853,72.303265952604,0.002619684646153031,-0.1445345697367726,True,0.6463840650996285,,0.243,US,True,True,26.14762224402334,44.59094990449541,41.630008426068514,32.67661411367555,30.754663539562866,46.96048632218845,12.076583210603829,16.635514018691588,50.0,71.8543046357616,50.0,37.61547459410638,standard,617,958062800,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.014393392018973827,48.8,0.875
BBAS3.SA,Banco do Brasil S.A.,Financial Services,Banks - Regional,Brazil,BRL,113824066986.8527,2.022704000000001,-0.7165614999999992,0.3,-0.25322508999999993,1.6567314,13.201,,-0.054557484999999975,-0.023250002,-0.006095009999999956,-0.20021500000000006,-0.29882,-0.279,-0.677,-0.544,,,,,328655175680.0,1122359181312.0,913382572032.0,1.19,0.1254,0.24,4.7,0.141262,1780358400.0,0.322,27.542484353543653,17.70464728955629,19.938737869262695,26.09231,2.84615,13.0,,,0.5,0.28891,False,False,,0.5,24663749.0,26528570.0,1.8026350249988035,-9.59,-25.3,-6.56,,-0.27607337038579993,0.28906064128840997,34.80390726001225,-0.10768246634642942,-0.09819193947057947,True,0.10171023027738718,,0.59,LatAm,True,True,,18.78885476888297,37.138817057461914,13.889323933021071,73.81695992861326,41.18541033434651,67.67304860088366,,50.0,,50.0,37.463643186112876,standard,618,95210317,False,1,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.02948208712041378,73.7,0.75
TOM.OL,Tomra Systems ASA,Industrials,Waste Management,Norway,NOK,28239841662.06172,6.518990500000001,-4.850678000000002,1.7,0.5731311000000003,20.97589,21.2,121.89999999999999,-0.016195004999999985,-0.0021000025,-0.005130007999999998,-0.05158001500000001,0.19118999999999997,0.031,,,48.779999999999994,0.009000000000000119,1.014,-596980176.0,91000000.0,679000000.0,28540907520.0,2.28,0.6732,2.15,1.19,2.15,1776988800.0,1.134,167.95906500910934,89.80000305175781,95.5999984741211,133.64285,1.44444,10.0,,,0.001,0.89592004,False,False,,0.5,1133880.0,944979.0,0.34690434592344505,0.84,-14.7,-18.82,,-0.430813701725857,0.44578580438959686,56.05633972325296,-0.09377337461989943,-0.23460416598551181,True,0.3949388623781003,,0.325,Nordic,True,True,20.310992926111425,41.39167083348027,29.182865056997027,32.706674931488976,39.716862865686785,70.66869300911854,67.67304860088366,27.476635514018692,50.0,,50.0,37.31575445096082,standard,619,8401619,False,1,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.060187309980392456,83.1,0.875
