ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
PODD,Insulet Corporation,Healthcare,Medical Devices,United States,USD,9751200802.704437,,,1.1063,2.7169995999999994,3.1935549,3.329,1.9749999999999988,0.14288,0.03617,0.009104997500000003,-0.04537249499999997,0.26617,0.147,3.114,3.222,16.6635,0.6057499999999999,1.51,-672975008.0,534900000.0,948400000.0,10164700160.0,3190400000.0,,2708100000.0,,,473800000.0,,247100000.0,569300000.0,,0.0,,,,,1.079,354.8800048828125,126.4000015258789,140.60000610351562,171.90909,1.96,22.0,2.23,0.072399996,0.00329,1.07108,False,False,,0.488,1663730.0,1785390.0,1.3826852628326787,-7.2,-3.54,-38.5,,-0.6038097267555433,0.447170923520663,43.6465644391827,-0.06679512343913485,-0.30278355732754947,True,0.3838724707428381,,0.992,[],0.26016,0.09715,26.528301,18.234024,0.235,3.286,66.685,2.485,US,True,True,36.224876906933574,67.1215478538708,32.24754972464122,90.40358335115992,50.30066042784793,73.44978165938865,11.7968094038623,18.782791185729273,50.0,27.63915547024952,48.8,46.99813737494323,standard,548,251025845,False,3,SVAG,-8,46.5,False,29.303106633081445,74.4752308984047,36.35600335852225,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,1.0
EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants,United States,USD,8215595397.50473,,,1.7574,15.269568049999998,1.414677,1.698,-3.056000000000001,1.0497949955,0.07688999999999999,0.005284992500000002,-0.012519992499999986,,-0.03200000000000001,0.191,0.225,,0.0,0.285,-542300000.0,110000000.0,1756000000.0,9861595136.0,2815000000.0,,5807400000.0,,,628500000.0,,487000000.0,789400000.0,,0.0,,3.47,0.38,1583366400.0,1.256,254.99000549316406,100.30000305175781,196.7100067138672,265.0909,1.66667,22.0,5.34,0.1883,0.011360001,1.15528,False,False,,0.636,1184050.0,1958960.0,6.1881780906418955,-15.74,19.3,35.89,,-0.22855797295498037,0.49502079186615944,24.142718050041964,-0.09056273923174218,0.1786520005892296,False,0.06603452728163683,,0.728,['debt_to_equity: 395.763 > 200 -> None'],1.19568,0.14278,18.079964,13.484907,0.051,0.294,,0.455,US,True,True,,59.51754511944764,67.48367431970922,55.15846025814405,14.694595634724285,76.5938864628821,11.7968094038623,22.03567681007345,50.0,8.637236084452974,63.6,46.968209812220636,standard,549,385347035,False,2,SVAG,-8,52.7,False,29.303106633081445,77.49790092359362,75.06297229219143,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.6
7564.T,"Workman Co.,Ltd.",Consumer Cyclical,Apparel Retail,Japan,JPY,2963535903.936,,,,1.0839275499999999,2.5470715,2.055,,0.04237500050000001,0.06854,0.09483001,0.18103000250000004,0.07971503000000002,0.16399999999999998,0.23600000000000004,0.34,0.0,3.7727500000000003,4.366,,85580996608.0,1350000000.0,351583109120.0,185257000000.0,,160851000000.0,,,29691000000.0,,20618000000.0,18838000000.0,0.016666666666666666,0.3523,89.0,1.35,89.0,1806364800.0,0.831,8330.0,5310.0,5340.0,7096.0,2.6,10.0,,,0.76319003,0.059369996,False,False,,0.5,438100.0,437050.0,0.9937622446911523,-15.24,-21.01,-21.16,,-0.3589435774309724,0.3645609241559187,14.960629921259851,-0.10360572080843344,-0.1895936993429601,False,0.05682331844527445,,0.708,['market_cap: JPY -> USD (x0.0068) 435814103520.0 -> 2963535904'],0.1565,0.11812,21.141817,16.936253,0.247,0.339,0.875,5.538,Japan,True,True,,76.79737696363594,23.17288649818999,69.32190402780256,62.421718278218584,87.59825327510917,57.346767422334175,,50.0,,50.0,54.96164543343513,standard,295,14879010,False,6,NEUTRAL,0,52.0,False,29.303106633081445,88.07724601175482,59.69773299748111,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,2.3
SYK,Stryker Corporation,Healthcare,Medical Devices,United States,USD,105528614542.60474,,,1.2878,0.26004889999999925,4.0843987,4.548,1.3739999999999997,0.04780000000000001,0.02064,0.030524997500000012,0.06299750500000002,0.21130000000000004,0.006000000000000005,0.269,0.443,14.369500000000002,0.27775000000000005,1.08,3197749952.0,3476000000.0,15445999616.0,117498617856.0,47844000000.0,,25116000000.0,,,5059000000.0,,3246000000.0,5044000000.0,0.012794417208755236,0.36060002,3.52,0.99,0.88,1790726400.0,0.768,389.47805801692266,267.0,275.1199951171875,374.88,1.67857,25.0,3.27,0.0208,0.053639997,0.82858,False,False,,0.648,2673284.0,3838630.0,1.5835821634195029,-19.08,-10.38,-18.59,,-0.2936187560398238,0.29647161056863186,17.620318782625645,-0.14131157040218478,-0.17446292147635134,False,0.21635261115342852,,0.65,[],0.16508,0.08162,28.480331,16.44075,0.094,0.441,64.391,2.157,US,True,True,78.80635654366876,70.16455676167102,26.30870471503401,60.89156711367136,62.49261900779085,24.27947598253275,51.30142737195634,76.07555089192026,50.0,77.15930902111324,64.8,54.95670215097509,standard,296,1056083867,False,5,NEUTRAL,0,49.7,False,77.41393786733836,23.341729638958856,28.883291351805205,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.1
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,United States,USD,1468064304866.75,,,0.9028,2.8589127,7.430557,7.527,3.9669999999999987,0.13659500000000002,0.09039000000000001,0.1913849775,0.14983000500000004,0.37289000000000005,0.23250000000000004,-0.185,-0.136,0.0,1.0975000000000001,1.987,20643750080.0,90259996672.0,112317997056.0,1718060318720.0,366021000000.0,,200966000000.0,,,83276000000.0,,60458000000.0,115800000000.0,0.0031543372136687946,0.0791,2.1,,0.525,1789948800.0,1.243,788.2166289656076,519.7782492802263,665.75,755.2807,1.33871,56.0,1.77,0.013099999,0.00148,0.79014,False,False,,0.565,18311692.0,20876240.0,1.4750454258626096,21.93,15.34,9.83,,-0.1553717905270826,0.39670361892257533,77.86670523449732,0.09610309830673458,0.0676821947988937,True,0.7880608134904964,,0.381,[],0.29848,0.14591,25.06589,19.043377,0.28,-0.134,42.997,2.226,US,True,True,61.28898767395938,88.87456720046214,50.98824635164156,37.4782956892695,46.28777636648497,6.812227074235808,32.40973971452561,60.8604407135362,50.0,87.90786948176583,56.49999999999999,54.914983672137375,standard,297,13898356780,False,5,NEUTRAL,0,43.2,False,69.94122586062133,6.54911838790932,14.777497900923594,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.1
IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,United States,USD,43852734210.20508,,,0.9798,2.9670426,2.5821548,3.424,4.5249999999999995,0.1109,-0.010369999999999997,-0.0328450025,-0.07688249499999998,,-0.0010000000000000009,-0.178,-0.038,,0.0,0.62,1239875008.0,2080000000.0,16254999552.0,58157731840.0,29944000000.0,,16310000000.0,,,2287000000.0,,1360000000.0,2654000000.0,,0.0,,,,,1.186,273.8800048828125,154.5,266.4200134277344,277.94443,1.42857,18.0,3.0,0.026600001,0.01086,1.03413,False,False,,0.451,1476738.0,1811750.0,3.555400209716882,6.88,58.8,60.04,,-0.027238174828681294,0.4120998807121339,54.81544370732555,0.10392349137160606,0.30836469678191913,False,0.6822903923827619,,0.854,['debt_to_equity: 257.975 > 200 -> None'],0.22818,0.05061,33.095654,18.425283,0.087,-0.006,,0.706,US,True,True,67.84143683716277,40.11078812727059,90.67786494348664,43.98408323526922,19.596901427083655,42.18340611353712,11.7968094038623,71.66841552990556,50.0,66.89059500959694,45.1,46.90993411272451,standard,551,482686459,False,2,SVAG,-8,56.6,False,76.57430730478589,40.55415617128463,59.109991603694375,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.2
ADBE,Adobe Inc.,Technology,Software - Application,United States,USD,98945699272.15576,,,0.6105,2.9599448499999994,3.81,3.829,-7.853,0.45957999,0.1310950185,0.16883250075,0.19172999999999998,0.44794996,-0.04050000000000001,-0.22900000000000004,0.031,16.662,0.0,0.649,8220000448.0,5639000064.0,6761999872.0,99446398976.0,29496000000.0,,23769000000.0,,,8706000000.0,,7130000000.0,10031000000.0,,0.0,,0.12,0.0065,1111622400.0,1.417,370.30999755859375,190.1199951171875,248.9199981689453,276.39728,2.76923,33.0,3.99,0.048899997,0.00223,0.87154996,False,False,,0.419,5543287.0,6784800.0,1.8574195299789202,-8.64,27.55,1.19,,-0.32780643296145695,0.40714087476966476,27.56478675870369,-0.027879536621475354,-0.06063724681269078,False,0.17398742638831177,,0.855,[],0.61902,0.19731002,13.890625,8.994958,0.129,0.105,57.48,0.77,US,True,True,,93.00693216903335,56.42513421699426,40.68605014612776,30.404413407209717,25.065502183406114,11.7968094038623,94.9632738719832,50.0,41.8426103646833,41.9,54.856211470392736,standard,300,1688872404,False,4,NEUTRAL,0,53.1,False,88.83291351805205,24.09739714525609,31.57010915197313,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,1.9
EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,United States,USD,33086396825.682068,,,0.3015,3.9639691999999997,1.7790513,1.759,0.7080000000000002,0.24988497750000002,0.062025,-0.024095005499999995,-0.03887748999999999,,0.0975,0.19749999999999998,0.336,0.0,0.0,1.232,68406592.0,924411008.0,548028032.0,32711049216.0,9291399000.0,,16986422000.0,,,1568542000.0,,1272817000.0,1302063000.0,0.002133077287679091,0.0405,1.6,0.29,0.4,1784073600.0,1.13,951.4685396118709,564.0106429932223,750.0900268554688,1033.2858,,7.0,2.4,0.0208,0.00708,0.96093005,False,False,,0.579,429690.0,377620.0,2.2567689770732486,-6.91,-10.29,-0.06,,-0.21165020636262943,0.4554217090424244,52.70301104753693,-0.028146428146604285,-0.01990769931377745,False,0.4857826503782476,,0.998,[],0.40348998,0.12029,23.367292,20.411175,0.198,0.348,13.432,1.277,US,True,True,62.599296386054505,51.968101366047776,46.98076269520036,74.33047353003269,32.51266958421238,48.38427947598253,31.234256926952142,49.94753410283316,50.0,77.15930902111324,57.9,54.78768845621035,standard,304,283248996,False,4,NEUTRAL,0,55.4,False,62.13266162888329,46.51553316540722,69.1855583543241,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,5.6
LAGR-B.ST,Lagercrantz Group AB (publ),Industrials,Conglomerates,Sweden,SEK,4100691959.620025,9.978550250000001,21.812412875,3.02,6.0479626,4.1033964,4.514,5.538000000000002,0.12045499750000002,0.025680001500000008,0.037619996999999995,0.04623250500000001,,0.07549999999999998,0.05250000000000002,0.198,50.193,0.0,0.777,321374944.0,386000000.0,4918000128.0,49852858368.0,12771000000.0,,10610000000.0,,,1673000000.0,,1200000000.0,1502000000.0,0.011373976184210098,0.36240003,2.5,1.03,2.5,1787702400.0,1.192,263.8873208910425,183.17817015896733,219.8000030517578,271.875,1.71429,8.0,,,0.0466,0.65489,False,False,,0.5,222116.0,251499.0,1.3898965833586543,1.1,-13.19,8.09,,-0.16706872346279988,0.32665879439242673,39.814810563180046,-0.024977066729705677,-0.008073084994555613,False,0.3369113605847827,,0.674,['market_cap: SEK -> USD (x0.095) 43165178522.316055 -> 4100691960'],0.28474,0.08444,36.210873,40.478825,0.176,0.203,104.107,1.314,Nordic,True,True,54.63044518248879,65.89296700349841,43.071652893991185,58.434552560788674,37.84622167821703,85.24017467248908,48.36272040302267,54.56453305351522,50.0,,50.0,54.76717444878464,standard,305,5624235,False,6,NEUTRAL,0,61.7,False,88.16120906801007,85.81024349286314,28.71536523929471,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,4.0
FORTUM.HE,Fortum Oyj,Utilities,Utilities - Renewable,Finland,EUR,23780380455.975765,8.421212500000003,8.33857275,13.9,0.8438447000000004,4.011454,4.342,3.4810000000000008,-0.009635001999999962,0.005720001499999999,0.04551000124999997,-0.074159995,,0.095,-0.048,0.048,0.0,1.8324999999999998,2.202,-59750048.0,2172999936.0,3905999872.0,23835869184.0,16444000000.0,,4989000000.0,,,924000000.0,,765000000.0,840000000.0,0.030154848100750285,0.8043,0.74,6.7,0.74,1775001600.0,0.088,25.84000015258789,14.512011219022174,24.540000915527344,21.0,3.27778,18.0,,,0.5295,0.22452,False,False,,0.5,1112409.0,2133183.0,1.9244681217922757,23.35,22.58,14.1,,-0.0503095677006159,0.33988678062115585,73.6111157938542,0.18950102857315043,0.23127216008732665,True,0.8925904278065298,,0.163,['market_cap: EUR -> USD (x1.08) 22018870792.570152 -> 23780380456'],0.09993,0.03908,26.387098,23.75513,0.154,0.048,47.478,2.808,Nordic,True,True,51.30623349981986,47.21312959068414,60.78504282725131,39.682215429285584,77.88047417026115,56.681222707423586,78.75734676742233,44.91080797481637,50.0,,50.0,54.74867626578814,standard,306,60149737,False,4,NEUTRAL,0,43.0,False,29.303106633081445,58.354324097397146,29.554995801847188,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.7
WOW.AX,Woolworths Group Limited,Consumer Defensive,Grocery Stores,Australia,AUD,,17.146558,,2.16,5.826005799999999,,0.863,1.714999999999999,0.05248,-0.03132,-0.187149997,-0.20260000500000006,,0.0020000000000000018,2.3059999999999996,2.411,,0.0,0.189,1223376768.0,1496999936.0,16476999680.0,61704986624.0,34065000000.0,,71539000000.0,,,-128000000.0,,1138000000.0,,0.02537274422220038,0.97300005,0.97,2.85,0.52,1788220800.0,0.264,40.65864765772043,24.873838083963644,38.22999954223633,39.32006,3.46667,15.0,,,0.00525,0.3321,False,False,,0.5,2286180.0,2497746.0,1.6547027358491053,-0.67,-0.03,6.17,43.67,-0.059732633901878884,0.219536468579709,32.969409946036166,-0.023088393820484332,0.09103009098455006,False,0.1866420296785571,,0.5,['debt_to_equity: 335.58 > 200 -> None'],0.23339,0.03973,41.107525,23.578388,0.038,2.393,,0.562,Australia,True,True,73.15616331560845,21.06777087700135,57.84878369684806,67.04479338694486,66.18644748343003,,71.62048698572629,70.09443861490031,50.0,,50.0,46.72439094250938,standard,556,68002299,False,2,SVAG,-8,44.9,False,29.303106633081445,50.0,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,1.3
CARL-A.CO,Carlsberg A/S,Consumer Defensive,Beverages - Brewers,Denmark,DKK,5179575032.4,,,3.78,1.3987544999999995,1.5516418,2.143,-4.298000000000001,0.023310000000000025,-0.0117050015,0.014230002999999991,0.06232999499999997,0.009010030000000002,-0.009999999999999998,0.04300000000000001,0.131,72.78800000000001,0.0,0.513,6883625056.0,9653000192.0,60111998976.0,193502576640.0,153955000000.0,,89095000000.0,,,12612000000.0,,5955000000.0,12431000000.0,0.027358490566037737,0.6017,29.0,2.45,29.0,1773705600.0,0.659,1155.0,840.0,1060.0,,,,,,0.98330003,0.00229,False,False,,0.5,433.0,483.0,1.0832137733142038,-2.75,-2.3,14.2,,-0.08225108225108224,0.26905181320242477,29.729729729729726,-0.03645123170620845,0.049966319280716265,True,0.3690798158303467,,0.5,['market_cap: DKK -> USD (x0.145) 35721207120.0 -> 5179575032'],0.2044,0.052649997,21.978022,,0.026,0.13,134.191,0.658,Nordic,True,True,,55.044420251006656,52.10070469749914,44.35919527515611,42.74885940899559,82.79475982532752,74.81108312342569,82.89611752360966,50.0,,50.0,54.71631954274326,standard,307,78675,False,5,NEUTRAL,0,70.4,False,97.52308984047019,83.45927791771621,72.96389588581025,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.5
SPOT,Spotify Technology S.A.,Communication Services,Internet Content & Information,Sweden,USD,104734875746.82281,8.531078499999998,13.147653999999998,1.4961,7.058142699999999,5.7823043,5.422,24.906,0.282955,0.06634,0.0773749975,-0.061319995,,0.09150000000000001,,,0.0,0.9835000000000002,1.599,631499968.0,6984999936.0,466000000.0,98215870464.0,15015000000.0,,17186000000.0,,,2198000000.0,,2212000000.0,2933000000.0,,0.0,,,,,1.586,740.2009887695312,405.0,509.45001220703125,606.8015,1.55,38.0,3.08,0.0388,0.23457001,0.68831,False,False,,0.438,1736114.0,1424550.0,1.205615537289703,-4.48,8.84,5.58,,-0.31174097314580396,0.44916345908768485,36.79389733304813,-0.0065769121602238245,0.01000160604375222,False,-0.024371657524450398,,0.838,[],0.44484,0.12186,28.815046,28.793947,0.139,,5.558,2.112,US,True,True,43.13110174446647,62.48449283071606,52.694386330772836,73.6680406075872,39.15243988877136,24.366812227074234,11.7968094038623,54.45960125918153,50.0,50.8637236084453,43.8,54.6479900946152,standard,309,725737015,False,4,NEUTRAL,0,45.2,False,64.14777497900923,23.425692695214106,21.074727120067173,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.0
LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,1803698362.4022903,,6.38139475,2.1019,0.15094709999999978,6.873012,6.164,4.930000000000001,0.050460000000000005,0.013430000000000004,0.13644497749999998,0.082677505,0.27409996000000003,0.008000000000000007,0.05400000000000002,0.237,0.0,14.43275,13.761,-860611384.0,376240000.0,190254000.0,1617712256.0,615690000.0,,249602000.0,,,67912000.0,,57734000.0,81251000.0,0.012679091735461322,0.3147,1.0,0.88,0.25,1787184000.0,0.493,117.36823318393753,78.2699966430664,78.87000274658203,107.0,2.25,7.0,3.43,0.0836,0.06521,1.03805,False,False,,0.825,357230.0,268100.0,1.362186865844716,-5.68,-15.8,-27.25,,-0.32801235387962024,0.4474830163524931,41.26108015181169,-0.10253256407686229,-0.1634309857456473,True,0.12855529139381108,,0.769,[],0.16774,0.07441,27.576925,24.81164,0.096,0.226,45.262,16.312,US,True,True,,74.84299736005372,25.92892666229558,58.012665824777095,66.48670395961359,91.87772925764193,51.04953820319059,,50.0,23.608445297504797,92.5,54.59213673221048,standard,311,21145048,False,5,NEUTRAL,0,46.2,False,29.303106633081445,92.19143576826197,17.044500419815282,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.2
SIE.DE,Siemens Aktiengesellschaft,Industrials,Specialty Industrial Machinery,Germany,EUR,222468928133.76,,,2.2612,0.0,2.539509,3.085,6.517000000000001,-0.0203850125,-0.006734999999999998,0.033319992,0.04144250499999999,,-0.02750000000000001,-0.022499999999999992,0.109,4.031499999999994,0.24099999999999966,0.876,5860985152.0,10929999872.0,49924001792.0,250241204224.0,166202000000.0,,78914000000.0,,,9092000000.0,,9620000000.0,13257000000.0,0.020265151515151514,0.5345,5.35,2.69,5.35,1770940800.0,1.283,291.70001220703125,198.0,264.0,303.79175,1.79167,23.0,,,0.06142,0.45848,False,False,,0.5,973218.0,1205491.0,3.4496310348029633,-4.57,-5.38,29.57,18.25,-0.094960613808173,0.32550556080516585,27.580217831478365,-0.03976605379806808,0.03997669647277413,False,0.2775562051958328,,0.777,['market_cap: EUR -> USD (x1.08) 205989748272.0 -> 222468928134'],0.12465999,0.03796,26.373627,20.250072,0.073,0.128,66.425,1.444,Europe,True,True,66.33693540099497,51.80661756703536,62.40652781471904,48.36247851677038,56.53132234383952,14.06113537117904,63.81192275398825,73.13746065057713,50.0,,50.0,54.58977722763473,standard,312,365678090,False,4,NEUTRAL,0,52.5,False,75.81863979848866,13.518052057094879,59.781696053736354,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.2
0700.HK,Tencent Holdings Limited,Communication Services,Internet Content & Information,China,HKD,3774650229535.0,,,1.2853,1.0129274000000001,4.787231,4.91,2.821999999999999,0.06090501000000002,0.0468750005,0.16297,0.12911998999999996,0.20108499000000002,0.0625,-0.033,0.007,16.028,0.1875000000000001,1.07,108601797632.0,458904010752.0,471828004864.0,3871428050944.0,2038986000000.0,,751766000000.0,,,248767000000.0,,224842000000.0,303052000000.0,0.012649164677804296,0.17979999,5.3,0.71,5.3,1778803200.0,0.74,675.1340645101453,411.0,419.0,664.5255,1.38636,41.0,,,0.31718,0.24948,False,False,,0.5,27615688.0,16728602.0,1.571137000689396,-7.18,-3.23,-22.93,,-0.37938252263420835,0.32777259775678624,28.749983787524243,-0.07403314917127068,-0.16749241215516897,False,-0.002611713604509918,,0.873,"['market_cap: valuta HKD saknas i FX-tabell, lämnas oförändrad']",0.19906001,0.07867,14.084034,11.611884,0.11,0.018,38.595,1.287,Asia,True,True,75.37099196966624,80.26030964646995,33.48652955028888,55.195492308563445,59.354350420274855,5.502183406113537,50.79764903442485,77.43966421825813,50.0,,50.0,54.54503964616659,standard,313,893539901,False,5,NEUTRAL,0,46.4,False,76.99412258606213,5.289672544080604,25.692695214105793,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,3.4
