ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_fetched_date,data_stale_days,_fundamentals_neutralized,data_anomaly
ALK-B.CO,ALK-Abelló A/S,Healthcare,Biotechnology,Denmark,DKK,51942583236.0,22.046849999999996,18.153859999999998,9.87,5.03888645,8.71343,8.654,12.59425,0.06764999999999999,0.06093500000000002,0.091280011,0.11084000000000002,0.24438999999999997,0.08600000000000001,0.127,0.234,-37.913250000000005,1.11375,1.916,-116249984.0,1544999936.0,410000000.0,56781471744.0,0.61,0.2759,1.6,0.66,1.6,1773705600.0,0.678,271.0,171.10009130256813,258.0,297.5,1.4,4.0,,,0.0,0.64079005,False,False,,0.5,220304.0,222116.0,0.97,2.78,21.7,,,-0.67,0.2706,70.9,14.02,,False,0.4779033193089488,,0.675,Nordic,True,42.98675422634719,78.5661051867867,69.00436046511628,60.097828543386456,71.15420813111604,59.24426450742241,67.60471204188482,45.171849427168574,50.0,,50.0,62.77287669481879,standard,29,8838093,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,0.1,-0.05569792166352272,1.9,0.875,2026-06-05,0,True,
AMT,American Tower Corporation,Real Estate,REIT - Specialty,United States,USD,86437140522.85287,-4.5939099999999975,0.0,1.9663,19.8250783375,7.989161,12.625,-2.7239999999999998,0.19502000300000003,0.012977501250000002,0.006671229749999959,0.08455252749999999,0.257672515,0.01100000000000001,0.5335,0.759,354.70950000000005,-0.40649999999999986,0.264,3515060864.0,1608800000.0,45131198464.0,136589041664.0,3.76,0.8226,6.98,2.93,1.79,1781222400.0,0.9,227.7682246060024,163.4468972054467,185.52999877929688,216.13635,1.68,22.0,3.09,0.0222,0.00084,0.96643996,False,False,,0.245,3104011.0,2983460.0,0.37,7.88,4.95,,,0.0,0.2762,83.9,8.49,,True,0.7297914181713884,,0.638,US,True,,72.2150516126901,77.21656976744185,63.35133428343757,37.02111900469801,48.178137651821864,67.60471204188482,81.01472995090016,50.0,70.82066869300911,24.5,62.76289634119559,standard,30,553521330,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.1,-0.007717135827988386,42.2,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,United States,USD,29654527335.801704,-25.086596999999998,-17.481272000000004,,-3.6747653624999996,7.3394427,11.654,-10.467000000000002,0.008810003000000004,0.017677501249999998,0.50690124975,0.7003923974999999,0.509442515,-0.021999999999999992,0.36549999999999994,0.605,-27.9875,10.4095,11.119,185978240.0,486896000.0,17701677056.0,47086080000.0,6.47,0.6104,1.78,5.15,0.45,1773878400.0,0.696,32.478809197109385,26.549999237060547,27.540000915527344,34.17391,1.79167,23.0,3.68,0.031,0.0028600001,0.98014,False,False,,0.156,8395457.0,8564160.0,0.29,-3.2,-3.99,,,-6.71,0.1767,49.5,-1.07,,False,-0.06480840230085363,,0.723,US,True,,83.7843198401781,34.48401162790697,60.863258480919136,86.32089491284084,69.77058029689609,67.60471204188482,53.51882160392799,50.0,57.90273556231003,15.6,62.74367860498464,standard,31,235856974,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,-1.2,-0.004374322947114706,49.5,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,86299433537.14928,14.743536000000002,15.415583000000002,2.588,3.616731337500001,9.814477,9.486,13.658999999999995,0.046927503000000016,0.10309500249999998,0.13810624774999997,0.1876474985,0.072742545,0.233,0.256,0.286,-94.50425000000001,2.0835,2.682,585038720.0,2984993024.0,94469000.0,83408912384.0,,0.0,,,0.005208,,0.501,89.86000061035156,58.09000015258789,88.23999786376953,88.81043,2.03846,23.0,3.75,0.0286,0.28295,0.70892996,False,False,,0.5,5338447.0,5448750.0,0.36,18.51,18.88,,,0.0,0.291,60.8,12.34,,False,0.6620244033341108,,0.729,US,True,50.855282552784864,78.37752801565487,87.42732558139535,71.11678396792152,75.49145353848256,48.313090418353575,12.172774869109947,57.61047463175123,50.0,61.702127659574465,50.0,62.61521391869008,standard,32,480797688,False,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.3,0.0003533652052283287,56.1,0.875,2026-06-05,0,True,
NOVO-B.CO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,Denmark,DKK,930524114249.6216,-12.313645000000001,-3.261157000000001,3.2676,2.40480845,3.7481387,4.143,-7.787750000000001,0.57261,0.12719500999999997,0.268240021,0.4047299999999999,0.39718996000000006,0.16199999999999998,0.5640000000000001,0.672,27.931749999999994,-1.35125,0.541,-13028249920.0,21625999360.0,146381996032.0,1358228226048.0,5.73,0.4269,15.9,1.81,7.95,1774569600.0,0.348,509.65771503976435,216.7734285890619,277.3500061035156,309.9496,2.69231,23.0,,,0.05283,0.33442003,False,False,,0.5,6201751.0,6150653.0,1.16,0.32,23.43,,,-26.84,0.5479,40.8,7.74,,False,0.029932931476231467,,0.56,Nordic,True,,95.60958040387638,42.51453488372093,71.46533290119979,42.281628353204724,19.4331983805668,67.60471204188482,37.64320785597381,50.0,,50.0,62.44577128834229,standard,33,263092459,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.8,-0.009547644294798374,38.9,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
RY.TO,Royal Bank of Canada,Financial Services,Banks - Diversified,Canada,CAD,367659227556.2959,-4.894255500000003,2.074704250000001,2.5563,-0.3353038500000003,5.5945835,1.029,,0.023069999999999993,-0.014046252124999993,0.09412499550000006,0.09402623249999999,-0.394745,0.1,0.138,0.256,,,,,794214006784.0,483078995968.0,67595882496.0,2.66,0.41349998,7.04,3.51,1.64,1785110400.0,0.937,265.1000061035156,167.8941127398684,264.55999755859375,262.17856,2.0,14.0,1.99,,0.00027000002,0.49069,False,False,,0.5,3720819.0,3522720.0,0.39,9.7,23.23,,,0.0,0.1483,79.0,10.75,,True,0.8216885182466707,,0.945,Canada,True,,49.66955301328345,89.86191860465117,70.21410729766981,72.93400066562556,26.180836707152494,67.60471204188482,,50.0,,50.0,62.28853010570618,standard,35,670810743,False,1,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.2,-0.011833363212645054,33.1,0.75,2026-06-05,0,True,
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,2107293256683.881,1.8091039999999978,7.253402,1.4819,3.0984391375000016,10.376317,10.304,12.613999999999999,0.18194247800000005,0.08299500100000001,0.25436624275,0.18105750249999997,0.12171251500000003,0.157,0.7194999999999999,0.812,-54.9515,0.6765000000000002,1.707,26822448256.0,126839996416.0,95875997696.0,4353210712064.0,0.24,0.0641,0.88,,0.21,1780876800.0,1.267,408.6099853515625,161.63563852290417,361.8500061035156,429.9666,1.4375,53.0,3.02,0.014099999,0.01181,0.81121004,False,False,,0.5,28430574.0,31504650.0,0.51,-7.15,20.63,,,-8.21,0.3002,30.8,4.24,,False,-0.22010536870179503,,1.0,US,True,50.56952760468023,85.11427965740847,54.14244186046511,85.3784688074498,51.30520516749747,15.114709851551957,67.60471204188482,56.137479541734855,50.0,85.1063829787234,50.0,62.23421075071007,standard,36,11399957795,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.2,-0.01007392629981041,36.4,0.875,2026-06-05,0,True,
BEAN.SW,BELIMO Holding AG,Industrials,Building Products & Equipment,Switzerland,CHF,10602573278.0,30.659436000000003,20.877214500000004,1.41,13.052963412500002,9.459716,9.486,24.68225,0.1340099965,0.12696749850000003,0.07298750249999995,0.05752501,0.23009498499999995,0.128,0.084,0.156,-58.7705,1.1804999999999999,1.346,-516008384.0,115992000.0,46638000.0,10631618560.0,1.15,0.6432,10.0,1.66,10.0,1774396800.0,1.098,959.7775202469982,598.9996380559579,862.0,874.0,2.5,9.0,,,0.20236999,0.50184,False,False,,0.5,31352.0,26051.0,1.64,19.46,25.68,,,0.0,0.4311,77.6,22.47,,True,0.9807005693304015,,0.5,Europe,True,21.516097223775297,79.53862943388633,90.87936046511628,53.460033525795694,48.955918764423416,85.82995951417004,67.60471204188482,20.621931260229132,50.0,,50.0,62.12031647038199,standard,38,28208528,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.2,0.028167473152279854,76.8,0.875,2026-06-05,0,True,
LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,USD,229282656195.26642,2.5911145000000015,5.381506250000002,2.3157,0.45345553749999956,6.6161494,7.309,1.2710000000000012,0.028920000000000022,0.0175399995,0.09184125774999996,0.13607502300000002,0.0056925150000000195,-0.0059999999999999915,-0.283,0.11,10.927999999999997,-1.1004999999999998,0.624,3595198080.0,3959000064.0,26317000704.0,253291741184.0,1.29,0.4045,6.4,1.3,1.6,1780531200.0,0.74,521.280029296875,386.48182728929964,495.9100036621094,541.6092,1.66667,25.0,3.56,0.0153,0.0025099998,0.89341,False,False,,0.697,2287339.0,2322010.0,0.49,3.65,6.2,,,-1.1,0.1905,54.9,1.81,,False,0.18827239615021477,,0.839,US,True,75.07852924134144,67.25527165873709,57.122093023255815,43.271926022346925,59.79595927285002,30.76923076923077,67.60471204188482,69.72176759410802,50.0,82.67477203647417,69.69999999999999,61.95378017723067,standard,39,1151507988,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.3,-0.03757099434733391,6.4,0.875,2026-06-05,0,True,
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,1955375919921.875,1.5032800000000002,7.014703,1.467,3.010875137500001,10.2771,10.204,12.353999999999997,0.18194247800000005,0.08299500100000001,0.25436624275,0.18105750249999997,0.12171251500000003,0.157,0.7194999999999999,0.812,-54.9515,0.6765000000000002,1.707,26822448256.0,126839996416.0,95875997696.0,4311289167872.0,0.25,0.0641,0.88,,0.21,1780876800.0,1.267,404.4700012207031,162.9629622490351,358.3900146484375,409.00287,1.43077,14.0,2.39,,0.06678,0.61421,False,False,,0.5,19415630.0,22773610.0,0.43,-7.12,19.98,,,-7.99,0.2947,30.4,4.34,,False,-0.21246021820774463,,1.0,US,True,51.17133098169175,85.11427965740847,53.85174418604652,85.3784688074498,51.93413598510754,15.92442645074224,67.60471204188482,56.46481178396072,50.0,,50.0,61.711170595775975,standard,40,8161834421,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.2,-0.012096317484974861,32.3,0.875,2026-06-05,0,True,
7148.T,"Financial Partners Group Co.,Ltd.",Financial Services,Financial Conglomerates,Japan,JPY,128703715205.0,-6.582758,-14.677566,,0.6324433749999999,1.2632998,1.715,0.01100000000000012,0.16997499999999993,0.0851850029999998,-0.07162500249999995,-0.04015248224999996,0.057854984999999914,-0.481,-0.41400000000000003,-0.28,74.88050000000001,0.13262500000000033,2.113,5856499712.0,15852999680.0,62077001728.0,174773026816.0,6.05,0.6056,92.7,4.49,46.35,1790640000.0,0.467,2379.135430806849,1467.0,1537.0,,,,,,0.32399,0.14874,False,False,,0.5,821283.0,590030.0,0.84,,,,,,0.4618,57.1,,,True,0.6541047867061726,,0.5,Japan,True,90.89889296642303,59.51070575781297,,12.533769386578456,50.12712030999133,39.8110661268556,67.60471204188482,87.39770867430443,50.0,,50.0,61.64341865252838,standard,41,5656874,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.0,0.03004472702741623,78.1,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,United States,USD,169782029002.77234,-0.49357200000000034,7.216760749999998,3.2892,10.748233687500003,2.7569177,2.897,1.9085000000000005,0.42994001300000007,0.06687998999999999,0.011516247249999965,0.011380009999999996,-0.168447505,0.023999999999999994,0.178,0.286,59.22099999999999,-0.29499999999999993,0.489,3214948480.0,5580000256.0,14179999744.0,178382028800.0,1.25,0.3307,1.92,1.33,0.48,1778716800.0,0.637,165.27866452317122,118.3926794663703,153.69000244140625,177.63158,1.38095,19.0,2.95,0.0128,0.00168,0.93956,False,False,,0.5,5025690.0,6980890.0,0.29,4.78,2.35,,,-1.9,0.2002,73.3,3.2,,True,0.5318104706949587,,0.985,US,True,76.17250002541398,63.68228669931839,50.43604651162791,67.09594224185388,59.12084311842453,35.35762483130904,67.60471204188482,73.81342062193126,50.0,87.38601823708207,50.0,61.603503656980976,standard,42,1072893001,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.7,-0.013404902070760727,29.7,0.875,2026-06-05,0,True,
O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,Banks - Regional,Singapore,SGD,110129093808.68135,0.7575770000000013,0.0,2.7311,0.0,7.8006167,5.583,,,,0.04012001999999998,0.04458251000000001,0.0,-0.011999999999999997,,0.048,,,,,75255996416.0,44814000128.0,78825177088.0,3.49,0.4967,0.84,4.75,0.58,1776902400.0,0.179,24.68000030517578,15.02501440123816,24.530000686645508,22.94312,2.1875,16.0,,,0.28120002,0.18654,False,False,,0.5,6692219.0,6890580.0,0.66,,,,,,0.1692,66.5,,,True,1.024176107534711,,0.836,Singapore,True,,59.874044084570414,,47.19428414515178,96.0046008623874,43.18488529014845,67.60471204188482,,50.0,,50.0,61.24345781912476,standard,44,130969977,False,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.4,0.017481299117207527,70.5,0.625,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;
GTT.PA,Gaztransport & Technigaz SA,Energy,Oil & Gas Equipment & Services,France,EUR,7353599549.776154,-0.6511749999999914,4.328142500000004,,10.195945412500002,9.156518,8.838,4.481750000000002,0.6566749665,0.30488000125000003,0.42385250649999995,0.5919625075,0.600914985,0.14750000000000002,0.02899999999999997,0.316,-27.63875,0.9259999999999999,1.916,-304223872.0,346700000.0,126400000.0,7097835008.0,5.01,0.7054,9.88,3.68,4.94,1781654400.0,0.442,215.0,143.86042038667915,198.39999389648438,214.81818,2.0,11.0,,,0.01476,0.53109,False,False,,0.5,102239.0,78210.0,0.94,0.0,2.31,,,-4.15,0.2384,51.1,0.33,,False,0.179045242639965,,0.5,Europe,True,36.4719785302579,98.26092737068187,46.838662790697676,56.305133746402745,78.71915233925935,89.87854251012146,67.60471204188482,22.42225859247136,50.0,,50.0,61.09151139536768,standard,45,17890999,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.4,0.002142309909686446,59.4,0.875,2026-06-05,0,True,
2881.TW,"Fubon Financial Holding Co., Ltd.",Financial Services,Insurance - Life,Taiwan,TWD,1544226575265.0,2.2327759999999977,1.1015966249999996,1.36,0.22912850000000007,1.4755852,1.072,-6.4944999999999995,0.07092999749999998,0.011510000000000003,-0.08412500149999994,0.31328751500000007,0.12411499999999998,7.827,,,57.364,-0.5499999999999999,1.007,1155170764800.0,1336526110720.0,836762796032.0,1121656111104.0,3.65,0.4954,4.15,3.8,4.146341,1751328000.0,0.608,116.0,74.99165207683855,113.0,102.985,2.0,10.0,,,0.40671003,0.24139,False,False,,0.5,32925452.0,74931233.0,0.74,,,,,,0.2247,88.2,,,True,0.9183873327092773,,1.0,Asia,True,,63.637980490794085,,97.15378297916025,54.5048893640582,17.27395411605938,67.60471204188482,99.01800327332242,50.0,,50.0,60.84430490221482,standard,48,268306890,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,11.1,0.02164003625512123,72.7,0.875,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;
AFL,Aflac Incorporated,Financial Services,Insurance - Life,United States,USD,57835953243.55121,-8.0250665,-0.3206500000000041,1.18,-3.2484430625000003,3.1932395,3.535,-0.9225000000000017,-0.006909991999999983,0.0040450000000000035,0.0027837652500000212,-0.06875998250000002,0.018532475000000003,0.21800000000000003,38.463,34.138,-16.7395,-0.8899999999999998,0.814,3823823488.0,8270000128.0,14464000000.0,64029954048.0,2.15,0.26860002,2.44,2.17,0.61,1779235200.0,0.619,119.1927847439948,94.92501041339828,113.62999725341797,112.42857,3.07143,14.0,3.87,0.0219,0.10898,0.59858,False,False,,0.5,2378868.0,2874800.0,0.25,4.37,7.61,,,-0.09,0.1698,55.8,4.0,,False,0.3311786109145943,,0.621,US,True,,47.75005886946979,75.36337209302326,83.12877555684716,57.94307072820168,56.41025641025641,67.60471204188482,94.76268412438625,50.0,71.73252279635258,50.0,60.82928677637004,standard,49,326663516,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-1.1,-0.013239196501672268,30.8,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,United States,USD,504503637120.0,1.8299950000000038,0.9014419999999967,1.7764,1.4914265125,8.305134,8.574,8.419,0.06783000050000002,0.0025400000000000006,0.08492625174999996,0.1116775125,0.16100248500000003,-0.014000000000000012,0.16,0.354,19.866999999999997,-0.8854999999999997,0.704,8189073536.0,16640000000.0,33001000960.0,520864628736.0,1.31,0.55,1.68,2.79,0.42,1783296000.0,0.912,128.22000122070312,62.286334164384456,128.0,125.40818,1.88462,22.0,2.53,0.015,0.00054000004,0.82842004,False,False,,0.5,23542650.0,26506100.0,0.58,33.76,62.63,,,-5.17,0.379,56.9,26.13,,True,0.8637323167675244,,0.85,US,True,65.63829787234043,69.76360930310366,67.07848837209302,60.29380438394975,42.52165842053352,23.346828609986506,67.60471204188482,72.3404255319149,50.0,82.97872340425532,50.0,60.687732954796715,standard,51,3392780800,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,-0.6,-0.01756698079407215,23.4,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
EGIE3.SA,Engie Brasil Energia S.A.,Utilities,Utilities - Renewable,Brazil,BRL,38769620925.13127,1.0965044999999982,-0.7644695000000001,1.38,1.070438775,2.9247594,4.968,-0.37599999999999945,0.06268875249999997,0.0192375002499999,0.091842492,0.2823100050000002,0.161955,0.054000000000000006,-0.08199999999999999,-0.022,42.085375000000006,0.5283750000000002,1.407,-3060735488.0,6536088064.0,32421304320.0,65852280832.0,5.4,0.598,1.83,5.33,0.48829,1777939200.0,0.351,38.813228805087284,26.720942174643397,33.939998626708984,34.23857,3.71429,14.0,,,0.68711996,0.19128999,False,False,,0.5,2251534.0,2153990.0,0.35,0.09,8.07,,,-10.5,0.2566,62.6,0.34,,True,0.8831581650819876,,0.531,LatAm,True,,76.27779328436483,42.986918604651166,40.035972066114795,70.13277727983221,65.31713900134952,67.60471204188482,21.27659574468085,50.0,,50.0,60.64669272224738,standard,52,14228574,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.2,-0.023832596838474274,14.4,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,Brazil,BRL,81576573162.35477,8.257951499999997,4.202902749999998,1.21,2.6240286749999995,7.7296715,7.788,6.544000000000001,0.0903837575,0.0613925002499999,0.2502649995000001,0.31090751500000013,0.647965,0.14200000000000002,0.252,0.335,-3.890625,0.27337500000000037,1.859,1052375168.0,14980616192.0,15579192320.0,82196135936.0,3.72,0.66120005,0.61,3.01,0.07434,1775001600.0,0.203,20.329999923706055,11.671482586327329,16.280000686645508,20.03571,2.0,14.0,,,0.0,0.84547997,False,False,,0.5,36467406.0,37631230.0,0.46,-13.55,-12.12,,,-22.53,0.396,36.5,-13.57,,False,0.23889861079620311,,0.655,LatAm,True,64.62366957741611,90.32074905604283,9.738372093023255,66.23192600840783,64.80593845279849,50.337381916329285,67.60471204188482,67.43044189852701,50.0,,50.0,60.5068139906433,standard,53,119236362,False,7,STARK,8,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,0.2,-0.010734821669757366,35.1,0.875,2026-06-05,0,True,
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,United States,USD,285635197363.40295,2.5818769999999986,-6.263657750000002,5.3555,0.29711598750000023,4.343073,5.004,-5.427000000000001,0.029355008000000037,0.057355,0.00995625474999997,0.196655005,0.285292475,-0.028999999999999998,,,50.349500000000006,-0.82725,0.696,12949948544.0,5702000128.0,49116999680.0,329103179776.0,2.94,0.9352,3.4,3.01,0.85,1781481600.0,0.195,124.21993517165414,72.79559036218944,115.6500015258789,129.74074,1.82759,27.0,3.2,0.0117999995,0.00061,0.82005,False,False,,0.5,9486414.0,9957710.0,0.46,9.05,5.34,,,-0.58,0.2594,67.9,5.38,,True,0.5487666531807661,,0.928,US,True,,74.71104439742967,58.030523255813954,56.114893601419624,56.22119259414404,28.34008097165992,67.60471204188482,89.68903436988543,50.0,89.05775075987842,50.0,60.497149158063365,standard,54,1151609177,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.3,0.048465996980667114,84.5,0.875,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;
