ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,United States,USD,37635415755.729675,0.0,5.500047499999999,1.5773,12.253264900000001,3.1004767,3.461,3.208500000000001,0.34595997999999994,0.07042000000000001,0.0371949925,0.023815005,-0.05685002,0.0020000000000000018,-0.294,-0.217,138.552,-0.4305,0.781,271472256.0,871422016.0,5245879808.0,42009874432.0,,0.0,,,,,0.978,58.41999816894531,28.040000915527344,29.34000015258789,42.87879,1.72222,33.0,2.49,0.0375,0.00658,0.92533,False,False,,0.608,16876904.0,20814960.0,2.0741799643920666,-10.38,-17.05,-13.53,,-0.49777471632677417,0.38577184138350834,31.128825085330547,-0.10708307789048932,-0.19233849961433447,False,0.12668222035553545,,0.854,US,True,True,59.12465538163862,70.36909024986029,12.30899830220713,40.11317378366701,27.98988037627553,57.68903993203058,11.823480432972524,54.85485485485485,50.0,53.326996197718636,60.8,33.124075859638026,standard,968,610710930,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-10.5,-0.003190732793882489,62.1
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",Financial Services,Insurance - Life,China,HKD,423767137656.9005,-2.262022800000004,-3.857233,0.4,-0.0529558,1.0812451,-0.139,-9.309999999999999,-0.0013374999999999915,0.009689999999999997,-0.1363425,0.10762502499999999,0.0029349800000000315,-0.094,-0.267,-0.074,117.2165,1.9069999999999996,3.437,518457133056.0,3594554966016.0,2015781978112.0,-132468170752.0,5.39,0.3547,3.07,5.71,1.75,1780358400.0,0.639,72.52848458865917,43.469059205873926,56.900001525878906,83.09363,,16.0,,,0.12951,0.43377,False,False,,0.5,37362078.0,37380429.0,0.8452348433266967,-8.72,-11.21,2.19,,-0.215480623253281,0.290102610417144,18.755732631045476,-0.04607126659387706,-0.04305771529392943,False,0.16847787153617572,,0.5,Asia,True,True,,50.50983308024115,32.4561403508772,23.455564898723885,57.97452111199782,21.49532710280374,66.98584512905911,,50.0,,50.0,41.10482442255319,standard,771,271540103,False,5,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-6.2,0.010462838225066662,74.3
AFRM,"Affirm Holdings, Inc.",Financial Services,Credit Services,United States,USD,18724099901.271744,40.249852,4.964881000000001,0.676,2.9903567499999997,5.3638897,7.207,36.772,-0.02186749099999999,-0.002209999000000004,-0.155882505,-0.285284965,0.030349999999999988,0.265,35.158,35.698,173.046,11.8175,9.572,-515352128.0,1768999040.0,9090749440.0,28624648192.0,,0.0,,,,,3.699,100.0,42.095001220703125,63.61000061035156,83.15185,1.64516,27.0,3.43,0.0647,0.04344,0.86861,False,False,,0.484,5304323.0,5405520.0,0.7118609482822587,-3.0,23.04,-8.66,,-0.3638999938964844,0.6090884770790136,46.25042489808271,0.0364222421126581,-0.052714260998234064,False,0.19329513594774342,,0.31,US,True,True,28.140654621101547,31.243999902980157,42.03452178834183,75.21413335338605,30.979830004926562,71.11299915038232,11.823480432972524,34.53453453453454,50.0,32.69961977186312,48.4,33.101180649936055,standard,970,343845130,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-7.8,-0.0053679305128753185,58.5
CEMEXCPO.MX,"CEMEX, S.A.B. de C.V.",Basic Materials,Building Materials,Mexico,MXN,323191570432.0,20.569558,12.629677,0.39,0.36470950000000024,19.54369,19.427,98.125,-0.088889991,-0.014710002500000006,-0.04152000000000001,-0.027155007000000016,0.02755000000000002,0.024000000000000007,-1.092,-0.69,-28.364999999999995,-1.0779999999999998,0.529,-609937664.0,686971008.0,6236120064.0,321254391808.0,0.73,0.258,0.16,3.42,0.039381,1773187200.0,0.828,23.530000686645508,12.54879574415874,21.709999084472656,26.122202,1.85714,7.0,,,0.00274,0.26256,False,False,,0.5,36376793.0,37051406.0,1.2445798736054559,-4.57,7.43,12.37,,-0.07734813213183611,0.3263880633440735,46.55581409677898,0.011772120857440393,0.09829604461391228,False,0.17050891715007033,,0.331,LatAm,True,True,33.320191700079974,34.05611798554849,66.82229767968307,19.27572638545631,32.96082183185578,23.959218351741715,66.98584512905911,45.44544544544545,50.0,,50.0,32.86079108589181,standard,973,41828071,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-7.0,-0.01686054654419422,35.8
LONN.SW,Lonza Group AG,Healthcare,Diagnostics & Research,Switzerland,CHF,33916358028.695343,15.669697,8.649799000000002,1.4441,2.1208273,5.1931343,5.808,6.4289999999999985,-0.009909999999999988,-0.0002699999999999994,-0.12443000900000001,0.04881750000000003,-0.01595002000000001,,,,6.173500000000006,-0.018000000000000016,0.624,-2359851456.0,719000000.0,4679000064.0,37929357312.0,1.03,0.3077,5.0,0.67,5.0,1778544000.0,0.827,588.6272751924404,449.8822856236341,485.6000061035156,663.5217,1.5,23.0,,,0.00090000004,0.61734,False,False,,0.5,171584.0,150134.0,0.8126848105957581,0.1,-5.31,-9.3,,-0.17502972327478705,0.21392034390539505,63.149365769172086,-0.014234944489882162,-0.07250041413171515,True,0.46251170547028236,,0.5,Europe,True,True,28.28252833839426,44.27319247802406,34.436898698358796,31.76519567027477,67.92251866025069,59.218351741716226,66.98584512905911,17.81781781781782,50.0,,50.0,32.651758904219285,standard,975,91566278,False,1,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-11.1,-0.041081637144088745,7.5
HEXA-B.ST,Hexagon AB (publ),Technology,Scientific & Technical Instruments,Sweden,SEK,219727558090.80298,-20.99878925,-4.796452,0.7477,13.709624725,42.22428,42.465,160.13000000000002,0.03306000500000002,-0.026100000000000005,0.30614998000000004,0.13245999,0.23408996999999998,-0.132,7.2250000000000005,7.501,-4.3210000000000015,1.6115,0.903,-6936830080.0,1978099968.0,3254000128.0,230446399488.0,1.78,0.1847,1.52,1.19,0.14,1777248000.0,0.854,121.9326510983536,71.57263946533203,85.36000061035156,103.230576,2.42857,14.0,,,0.25674,0.68444,False,False,,0.5,5165673.0,7374319.0,0.6673194952115833,-14.26,-14.69,-23.72,,-0.29994140337768693,0.3839214945802273,58.32775971237196,-0.07391250921938008,-0.17466014388841766,True,0.4932447788216348,,0.212,Nordic,True,True,20.62615688314012,68.2079533798283,15.308432371250708,53.018247559549906,55.39123314494956,27.27272727272727,66.98584512905911,28.428428428428425,50.0,,50.0,40.37893572695998,standard,792,66539661,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-3.8,0.0047064716927707195,71.0
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,India,INR,3956924718733.2153,-4.317465500000001,-5.110211500000001,0.54,-1.8159245000000004,5.3098917,7.612,,-0.029372495,-0.015220000000000004,0.09216250499999995,0.010225024999999999,-0.40383999,-0.173,-0.07100000000000001,0.017,,,,,1093515673600.0,2805106212864.0,5672505180160.0,0.08,0.0117999995,1.0,1.03,1.0,1783555200.0,0.428,1418.300048828125,1042.5,1272.300048828125,1585.5897,1.28205,39.0,,,0.02832,0.71929,False,False,,0.5,7729914.0,7658126.0,1.1883644565829254,-1.58,-5.85,1.14,,-0.10294013605980834,0.23514797035797816,60.23812482152628,-0.008135695668437526,0.020892916642247572,False,0.5436845121193056,,0.46,India,True,True,,39.82181790029584,46.434634974533104,25.135015576771416,78.04258761400777,11.129991503823279,33.05578684429642,,50.0,,50.0,31.986717098336023,standard,984,102616479,False,0,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-12.0,-0.03992985561490059,8.3
HUT,Hut 8 Corp.,Financial Services,Capital Markets,United States,USD,12637562890.353027,,-72.302187,,6.51562975,44.44838,1113.226,-767.363,-0.41069749499999997,-0.18178000000000002,-1.349912505,-5.585644965,0.14336999999999994,2.194,,,-42.211000000000006,-0.8665000000000002,0.662,-1117035872.0,160016000.0,422911008.0,316512305152.0,,0.0,,,,,6.044,140.8000030517578,15.260000228881836,112.23999786376953,119.0,1.3125,16.0,3.02,0.1532,0.092860006,0.8087,False,False,,0.499,4746815.0,4100870.0,1.3165430334538433,3.03,138.45,180.46,,-0.20284094154095778,1.02672177374264,57.013635526658675,0.3026472804480773,1.0182548866954981,False,0.5034513328848909,,0.63,US,True,True,,15.641648617651938,78.63610639501981,74.62204662926965,3.0277565723275592,77.31520815632965,11.823480432972524,43.94394394394394,50.0,11.406844106463879,49.9,31.888571222773216,holding,985,460281640,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-5.0,-0.17798997461795807,0.3
ZS,"Zscaler, Inc.",Technology,Software - Infrastructure,United States,USD,21148371482.100677,,6.981865000000001,1.4734,2.9708267250000007,6.6639185,6.137,-339.61100000000005,-0.18186999699999995,-0.07691,-0.13209999900000002,-0.17095,0.31403,0.12,,,28.86699999999999,0.18199999999999994,1.718,292381056.0,3539107072.0,1868162944.0,19477428224.0,,0.0,,,,,0.963,336.989990234375,114.625,130.77999877929688,193.78555,1.51064,45.0,4.01,0.1058,0.3497,0.57827,False,False,,0.556,4122380.0,10570330.0,0.6277166720784093,-5.8,-20.29,-46.33,,-0.6119172599508371,0.5883131706282739,39.64986704518501,-0.0844032126344677,-0.4005366032717499,False,0.18796909257721342,,0.972,US,True,True,,25.064817466696034,3.4663271080928126,85.46318033248659,42.930929943175485,69.07391673746814,11.823480432972524,66.96696696696696,50.0,21.00760456273764,55.60000000000001,39.874436134213035,standard,809,1382387744,False,5,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-5.7,0.0007279759156517684,66.1
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,India,INR,2722579280649.4365,8.557215,3.2984295,,-0.1639453000000003,1.8243679,4.548,-0.06199999999999939,-0.014872494999999986,0.019199999999999995,-0.19621749500000002,-0.00965495500000002,0.11365001000000002,-0.008,-0.07800000000000001,0.05,233.12150000000003,0.8709999999999996,2.436,-169318934016.0,176180396032.0,3613785063424.0,6787522625536.0,0.08,0.0164,1.3,0.14,1.5,1782691200.0,0.34,2195.0,1597.0,1703.199951171875,2159.6,,15.0,,,0.63927,0.15479,False,False,,0.5,1317542.0,654533.0,1.627617425983356,-6.65,-9.85,-17.56,,-0.22405469194903194,0.22038580805710903,38.735892344514745,-0.03440912161976051,-0.12646848803234279,False,0.069435981677183,,0.838,India,True,True,,46.55266487613414,24.023769100169783,49.54948041149298,63.6454765649031,12.574341546304163,33.05578684429642,31.03103103103103,50.0,,50.0,31.680634793686636,standard,992,11740923,False,2,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-11.5,-0.0504898726940155,4.6
DOCS,"Doximity, Inc.",Healthcare,Health Information Services,United States,USD,2717374247.3778534,-6.093105999999999,-2.6727860000000003,0.5895,0.5108879000000001,5.83897,4.694,-0.3139999999999983,0.06893500500000002,0.05487999999999999,0.18140001500000003,0.02255752000000001,0.43759999999999993,-0.031000000000000007,-0.8019999999999999,-0.694,-57.913500000000006,4.0685,5.813,-561173760.0,748601024.0,10185000.0,3026919424.0,,0.0,,,,,1.293,76.51000213623047,17.149999618530273,20.59000015258789,25.15,2.34783,20.0,3.22,0.12149999,0.028280001,0.96106005,False,False,,0.76,3772642.0,3707460.0,0.4182730384387997,-19.85,-18.75,-60.04,,-0.7308848571729718,0.5436533873990704,60.175883400629665,-0.09619250098306986,-0.5197320349010903,True,0.42928082633396786,,0.771,US,True,True,,80.86301540467448,3.2823995472552348,27.740163476824605,42.68990160189865,93.11809685641461,11.823480432972524,6.306306306306306,50.0,17.490494296577946,76.0,31.546838599862298,standard,994,76336602,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-10.4,-0.0003677621716633439,64.9
BN.TO,Brookfield Corporation,Financial Services,Asset Management,Canada,CAD,138790343592.37335,70.45583599999999,,1.27,0.20933474999999968,1.7543972,6.499,7.723000000000001,-0.0963725,0.00972,-0.213752505,-0.08161497500000003,-0.06521003000000003,0.018000000000000002,1.453,0.397,111.78650000000002,-0.8140000000000002,0.529,-3059537472.0,15029999616.0,267466997760.0,514177630208.0,0.62,0.4902,0.38,0.86,0.096,1781481600.0,1.84,68.31742272194144,51.87023990484652,62.13999938964844,77.05413,,3.0,2.26,,0.17361,0.5905,False,False,,0.5,2903192.0,2873910.0,0.633007670420538,-2.02,11.22,-3.92,,-0.09042237084141358,0.2837500576721141,47.38877800610204,0.014639938044384015,0.001514918129012166,False,0.3165808632130884,,0.5,Canada,True,True,43.62032423484937,29.914109978543742,58.23429541595925,63.391973563705264,24.845660431436052,33.305012744265085,66.98584512905911,42.44244244244244,50.0,,50.0,31.53976660614095,holding,995,128173949,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-7.5,-0.023645175620913506,25.0
INDT.ST,Indutrade AB (publ),Industrials,Industrial Distribution,Sweden,SEK,70532935023.65112,0.5736670000000004,2.8964250000000007,1.63,0.19577549999999988,2.186661,2.43,-2.402000000000001,-0.006745004999999998,0.014304999000000002,0.012859999999999996,0.0038600000000000023,-0.07097003000000002,-0.06,-0.11299999999999999,-0.039,-2.388499999999997,0.36724999999999997,1.198,2076282240.0,2016999936.0,9850999808.0,78372929536.0,1.6,0.4454,3.1,1.06,3.1,1775088000.0,1.182,270.7341613769531,184.3000030517578,193.60000610351562,256.625,2.14286,8.0,,,0.26732,0.60719,False,False,,0.5,562505.0,1165337.0,0.4811045334084371,-3.2,-12.1,-16.08,,-0.2849073603461544,0.32638395219317773,51.86916520912018,-0.06868696710246203,-0.13436240969284308,True,0.4658352856967852,,0.704,Nordic,True,True,,52.02176840112686,19.8641765704584,36.870224915773164,46.17053650512884,46.38912489379779,66.98584512905911,78.37837837837837,50.0,,50.0,39.53931091060095,standard,815,23848505,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-4.2,-0.04509831219911575,6.7
SUZB3.SA,Suzano S.A.,Basic Materials,Paper & Paper Products,Brazil,BRL,51592542162.94137,-11.171881,-3.6775726000000004,,0.15501630000000022,1.0416176,2.562,-1.7249999999999996,0.13572000700000003,-0.0213700005,0.16065000999999998,0.03486499299999999,0.015390000000000015,-0.13899999999999998,-0.736,-0.321,127.60000000000002,1.572,2.479,-3510046976.0,22349596672.0,97499521024.0,126891319296.0,2.69,0.12149999,1.12,,0.004552,1777507200.0,0.094,59.64394441638101,40.16999816894531,41.7400016784668,66.01765,1.41176,17.0,,,0.44591,0.39594,False,False,,0.5,7125248.0,6990770.0,1.0805152333937238,-2.95,-26.12,-11.52,,-0.30018039405517516,0.26211817219983174,50.272485653315925,-0.0781097719564946,-0.15126575778429496,True,0.4382936394270972,,0.509,LatAm,True,True,,62.19131267040382,16.38370118845501,17.01240757350978,67.58457184267836,51.91163976210705,66.98584512905911,29.72972972972973,50.0,,50.0,31.439519974496683,standard,997,56427982,False,3,SVAG,-8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,-16.2,0.038994938135147095,88.0
MQG.AX,Macquarie Group Limited,Financial Services,Capital Markets,Australia,AUD,90108743376.41472,8.556169999999998,2.8728025000000015,0.8,0.09820705000000018,5.0648494,9.585,,-0.03191250099999998,-0.007610000999999998,-0.15514251,-0.24421997500000003,-0.377795,-0.0029999999999999957,-0.07400000000000001,0.027,,,,,95800999936.0,194255994880.0,170518347776.0,3.43,0.6699,6.7,3.31,4.2,1763337600.0,0.879,245.17712978454153,184.07200965178643,236.4199981689453,240.0323,2.15385,13.0,,,0.08745,0.37018,False,False,,0.5,867064.0,777901.0,0.6324496585743548,-0.53,20.11,22.77,11.75,-0.035717571305659224,0.24429179729741066,49.77897846544645,0.0328605959769015,0.11805045666115133,False,0.44029027360937056,,0.5,Australia,True,True,,18.785399019113463,74.83956636189467,38.949960509729024,60.494057314049854,40.866610025488534,66.98584512905911,,50.0,,50.0,31.437376083934367,holding,998,129651998,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-13.2,-0.023318732157349586,25.4
ANZ.AX,ANZ Group Holdings Limited,Financial Services,Banks - Diversified,Australia,AUD,102736351711.71263,1.5278709999999975,-3.018931499999998,2.13,-0.95746845,4.7748814,4.222,,-0.06154249099999999,-0.011550000999999997,-0.09220250999999999,-0.03981997500000001,-0.377795,-0.082,-0.128,0.002,,,,,284675014656.0,272083992576.0,90848354304.0,4.87,0.84139997,1.66,5.53,0.83,1778457600.0,0.568,40.07502154105189,26.64012052516091,34.119998931884766,35.74168,2.57143,14.0,,,0.00013,0.42301998,False,False,,0.5,4988598.0,5470189.0,1.1087987101093826,-6.54,-7.26,0.51,19.58,-0.14859686608195433,0.2134454586526711,41.896534941293154,-0.045008302078021756,-0.028762591134142923,False,0.05249368518044953,,0.5,Australia,True,True,,22.84376085379386,45.623997289761846,29.017024053199997,77.82890820725157,38.65760407816482,66.98584512905911,,50.0,,50.0,31.331587504685963,standard,1001,131577616,False,0,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-22.1,-0.004588521551340818,60.2
RADL3.SA,Raia Drogasil S.A.,Healthcare,Pharmaceutical Retailers,Brazil,BRL,30529441097.187263,5.4686865000000004,6.068664,0.27,2.580711300000001,0.6702979,0.849,3.5820000000000007,0.05465501500000003,-0.0028700020000000034,-0.05375000500000001,-0.129042502,-0.0015999999999999903,0.05800000000000001,-0.14600000000000002,-0.031,41.8045,-0.6679999999999999,0.43,-1149447488.0,537736000.0,8693282816.0,38684991488.0,2.29,0.5089,0.4,1.13,0.086015,1775520000.0,0.019,27.31210814551957,12.618339669229126,17.459999084472656,26.85333,1.86667,15.0,,,0.24806,0.69846,False,False,,0.5,11151398.0,13914060.0,0.8663595013253689,-19.76,-28.54,-23.9,,-0.3607231272135655,0.4005417372834903,33.01433645526215,-0.17790430090440457,-0.18607336056316803,False,0.13750162463363955,,0.787,LatAm,True,True,39.969969969969966,41.38370174493953,9.705715902659875,49.40251127677434,47.85814795787651,61.00254885301615,66.98584512905911,28.52852852852853,50.0,,50.0,31.0977321769167,standard,1005,46980229,False,2,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-11.9,-0.015702897682785988,38.3
ASAN,"Asana, Inc.",Technology,Software - Application,United States,USD,1262001273.0420036,,-4.930345000000001,,7.413555225,2.2348764,2.017,-32.614999999999995,-1.020299995,-0.16483,-0.30979,-0.212500005,0.43171995,-0.03900000000000001,,,131.149,-0.5310000000000001,1.039,-627305872.0,424640000.0,248240000.0,1630797056.0,,0.0,,,,,0.956,15.710000038146973,5.380000114440918,7.840000152587891,9.13462,2.66667,13.0,4.69,0.3437,0.45629,0.655,False,False,,0.865,6739387.0,8532220.0,0.7821534095003686,14.79,-1.51,-45.67,,-0.5009547973551352,0.5924745529980442,65.53030987197641,0.19819051695271162,-0.26175632823531114,True,0.7405412946773677,,1.0,US,True,True,,22.37695658049692,16.709111488398417,64.39955456342618,21.93637994898639,96.1767204757859,11.823480432972524,1.0510510510510511,50.0,11.140684410646388,96.5,31.044332116993544,standard,1006,66892606,False,1,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-13.0,0.03835530951619148,87.8
Z74.SI,Singapore Telecommunications Limited,Communication Services,Telecom Services,Singapore,SGD,70384352078.51753,0.8849454999999988,5.296217500000001,1.4403,0.6915616500000001,4.9355817,5.539,18.29,0.07029250500000002,-0.019954998999999998,-0.007035004999999955,-0.27467000500000005,0.125975,-0.015,-0.9075000000000001,-0.788,-29.687500000000004,0.3600000000000002,0.971,324537472.0,3470400000.0,11678699520.0,78989295616.0,3.12,0.38959998,0.13,3.45,0.103,1785456000.0,0.26,5.269999980926514,3.594560470649546,4.289999961853027,5.33733,1.5625,15.0,,,0.05705,0.73515,False,False,,0.5,36528726.0,67315847.0,0.6209735999478813,-6.54,-13.51,-8.92,14.76,-0.18595825856173787,0.21700551027831386,22.105232513490733,-0.09489853156228267,-0.06483440436954124,False,0.1568812891374393,,0.5,Singapore,True,True,44.28607378328048,43.16967830957477,35.875998816217816,20.306834377203757,79.67897117878941,46.644010195412065,66.98584512905911,52.25225225225225,50.0,,50.0,38.949746299605906,standard,820,223881698,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-8.0,-0.010187060572206974,50.5
DNP.WA,Dino Polska S.A.,Consumer Defensive,Grocery Stores,Poland,PLN,28970819252.01416,-0.688918499999998,-11.732739000000002,,0.6835878500000003,0.83443075,0.839,0.8409999999999993,0.01647249499999999,0.040470000000000006,-0.004530004000000004,-0.04796001,-0.14098000000000002,0.11299999999999999,-0.025,0.015,-82.53225,-0.10725000000000018,0.223,-236485824.0,755224000.0,910614976.0,29144250368.0,,0.0,,,,,0.449,55.02000045776367,28.239999771118164,29.549999237060547,39.98125,2.53333,16.0,,,0.51163,0.19306,False,False,,0.5,4165888.0,2589273.0,1.197256244628633,-9.22,-25.66,-27.98,,-0.4629225919446379,0.3561994333669337,23.590813198680223,-0.09859071664251018,-0.2599169458979974,False,0.25517171179120013,,0.0,Europe,True,True,55.76783487398012,49.993457993821366,6.975099037917374,40.79118338832394,53.26562477785668,61.93712829226848,11.823480432972524,41.04104104104104,50.0,,50.0,30.81101735215143,standard,1015,76513015,False,3,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-11.9,0.01484147273004055,77.3
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,United States,USD,36422136613.5617,-9.830701000000001,-4.705043300000001,0.7704,-0.7999831500000002,1.0796863,1.149,-2.6560000000000006,0.11446252500000004,0.027789999999999995,-0.10220250500000001,-0.190714975,-0.044049980000000044,0.010999999999999996,-0.197,-0.135,-8.953000000000003,-0.46550000000000025,0.216,3267062528.0,9342000128.0,11669999616.0,38750134272.0,1.36,0.0525,0.56,,0.14,1780531200.0,1.336,78.81740177861842,38.21792598197543,41.290000915527344,51.34971,2.88636,34.0,2.87,0.0545,0.0068300003,0.80011004,False,False,,0.805,15408909.0,14278270.0,1.5816082082356706,-10.47,-11.8,-32.15,,-0.4761309053107039,0.3922289532492868,30.096068174449385,-0.10769476338749107,-0.25937902938213053,False,-0.20850330515232676,,0.734,US,True,True,,45.65704136782489,10.49801924165252,40.77480052584891,23.43416279097221,58.28377230246389,66.98584512905911,96.09609609609609,50.0,39.258555133079845,90.5,38.71388018035348,standard,827,589549781,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.7,-0.0024917733389884233,62.6
WBC.AX,Westpac Banking Corporation,Financial Services,Banks - Diversified,Australia,AUD,118872929438.73158,1.3558579999999978,-0.5533974999999982,1.25,-0.76984815,5.338525,10.982,,-0.04595249499999998,-0.009900000999999999,-0.051422490000000015,-0.023499975000000062,-0.377795,-0.046,-0.08100000000000002,0.056,,,,,132742995968.0,258104000512.0,244543930368.0,4.42,0.7541,1.54,4.99,0.77,1778198400.0,0.73,42.47209761283912,31.13830454782302,34.810001373291016,33.71898,4.0,14.0,,,0.00087,0.39757,False,False,,0.5,5313099.0,5728678.0,1.2430003073885239,-9.75,-13.4,-5.07,8.05,-0.1804030568349393,0.21361054210135053,42.187527939648376,-0.0804373207910053,-0.08589347710045647,False,-0.03969583838746419,,0.5,Australia,True,True,,27.408401256173484,35.60302799021822,35.376928896842664,71.57398867499144,35.938827527612574,66.98584512905911,,50.0,,50.0,30.70314615548628,standard,1016,140581809,False,0,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-22.0,0.003448690287768841,69.5
SBIN.NS,State Bank of India,Financial Services,Banks - Regional,India,INR,9024774926510.637,-8.648028,-5.678044500000001,0.53,-2.1297805000000003,2.395883,4.133,,-0.006122495000000006,-0.018870001000000004,-0.04075749500000003,-0.09210499500000002,-0.40383999,0.009999999999999995,-0.166,0.002,,,,,2256107732992.0,8610153758720.0,15566503936000.0,1.77,0.1744,17.35,1.5,17.35,1778803200.0,0.37,1212.8384373028666,767.8592718430074,977.7000122070312,1195.0,1.48718,38.0,,,0.57004,0.29801,False,False,,0.5,18138179.0,14683310.0,1.1923353138240849,-8.85,-15.26,2.9,,-0.19387448308345234,0.2225290074811075,75.26384825916917,-0.03321917649687889,0.006143181924062269,True,0.915505122272251,,1.0,India,True,True,,24.911823797763525,32.130730050933785,52.50059975007436,81.94021991535679,7.1367884451996595,66.98584512905911,,50.0,,50.0,30.590624842348873,standard,1018,151194030,False,1,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-13.3,-0.030016686767339706,15.7
TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,Japan,USD,230899429516.36765,-17.320463,-4.9016375,1.56,11.6680869,0.0045555816,0.646,-9.7125,-0.04402998999999999,-0.04129000000000001,-0.0065050025000000025,-0.06323499499999999,-0.30408,-0.05299999999999999,0.117,0.229,25.995000000000005,-0.07550000000000001,1.016,-937214662912.0,13867543429120.0,43205470978048.0,32748133679104.0,3.54,0.314,6.27,2.75,3.457,1774915200.0,0.306,248.89999389648438,167.17999267578125,177.16000366210938,256.52435,,4.0,1.78,0.0007,0.0,0.02173,False,False,,0.468,403634.0,520990.0,1.395258019525802,-9.17,-19.16,-9.35,,-0.2882281719308162,0.2929411287405359,25.839888400258275,-0.09668285298320056,-0.14598636815455568,False,-0.004323913929271668,,0.675,US,True,True,,25.319415451780497,19.043576683644595,52.18167709659946,63.12890367845459,26.168224299065418,66.98584512905911,29.32932932932933,50.0,97.24334600760456,46.800000000000004,30.525138123114665,standard,1021,92298590,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-13.7,0.018580734729766846,80.5
