ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_fetched_date,data_stale_days
MQG.AX,Macquarie Group Limited,Financial Services,Capital Markets,Australia,AUD,91092081185.0,8.6040155,3.156898000000001,0.8,0.07737375000000002,5.120121,9.585,,-0.03057500099999999,-0.007515000999999993,-0.15302250749999996,-0.24194248500000004,-0.377795,-0.0029999999999999957,-0.07600000000000001,0.027,,,,,95800999936.0,194255994880.0,170518347776.0,3.43,0.6699,6.7,3.31,4.2,1763337600.0,0.879,245.17712978454153,184.07200965178643,239.0,240.0323,2.15385,13.0,,,0.08745,0.37018,False,False,,0.5,877877.0,827394.0,0.5815571194374667,2.62,26.98,23.94,14.01,-0.025194559500594238,0.24449159563229025,47.86995616376571,0.051458311371876286,0.13141807998832822,False,0.6751576895543394,,0.5,Australia,True,True,,16.115964824393206,77.96326889449226,34.000316508414016,64.18852198210125,46.69365721997301,67.60471204188482,,50.0,,50.0,39.16327311353651,holding,682,128535658,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.5,-0.021336622536182404,27.9,0.875,2026-06-04,0
AMPL,"Amplitude, Inc.",Technology,Software - Application,United States,USD,812240630.349967,,35.466201000000005,,-3.661211000000001,2.9070046,2.426,-29.038,-0.5622699999999998,-0.2117299999999999,-0.3756500049999999,-0.422,0.23718501,0.169,,,-62.871,-0.0840000000000001,1.283,-1009560620.0,181924992.0,10148000.0,865305472.0,,0.0,,,,,1.43,14.489999771118164,5.510000228881836,7.820000171661377,10.65,,10.0,2.82,0.073,0.05395,0.82004,False,False,,,2107514.0,2883400.0,1.48,12.71,15.83,,,-26.47,0.727,86.4,29.35,,True,0.8824548539883044,,0.497,US,True,,,17.661390689319823,37.129380053908356,51.451339698182935,21.4793832845086,98.38056680161942,12.172774869109947,,50.0,26.13981762917933,50.0,38.97070121197042,standard,683,22548188,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.0,0.11665468662977219,97.7,0.75,2026-06-04,0
SOUN,"SoundHound AI, Inc.",Technology,Software - Application,United States,USD,3530065759.998207,,-96.315702,,1.7567339750000008,20.746296,19.608,-41.840999999999994,-0.5422800025,-0.26007,-1.027309996,-1.536505005,-0.04618998000000002,0.383,,,-48.72,2.2279999999999998,3.8,-836948577.0,215642000.0,6226000.0,3607612160.0,,0.0,,,,,2.763,22.170000076293945,5.829999923706055,8.819999694824219,14.0,1.25,8.0,4.41,0.3806,0.010670001,0.44919997,False,False,,0.5,27761714.0,26952190.0,1.0139172642350278,-7.74,3.64,-26.8,,-0.6021651030910318,0.8038992858168139,64.0740616462186,0.12373861891048166,-0.218571794745271,True,0.608749455008726,,0.379,US,True,True,,9.726981431190302,39.85334608584761,53.79801135113731,31.33139741137488,95.41160593792173,12.172774869109947,4.078303425774878,50.0,11.21580547112462,50.0,38.89077636439093,standard,684,237718308,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-0.6,0.014816530048847198,78.6,0.75,2026-06-04,0
AV.L,Aviva plc,Financial Services,Insurance - Diversified,United Kingdom,GBp,22947987900397.0,12.786917499999998,1.4007569999999978,1.3636,-0.09861235000000024,0.6354494,0.462,0.0,-0.028689994999999982,-0.0128200002,-0.20132250249999997,-0.29402248,-0.18787998,0.31,9.658,4.65,28.1715,0.025499999999999967,0.81,-1556112512.0,18200000512.0,12433000448.0,13255172096.0,6.43,1.3925,0.39,6.28,0.262,1774483200.0,0.632,8964.918811130574,7366.799689899607,7659.075184813177,691.906,2.125,16.0,,,0.00619,0.71282,False,False,,0.5,10522589.0,9515690.0,0.12154546317872128,-2.79,-7.39,-6.25,-3.42,-0.14566151170227004,0.21872884155960723,44.91733467732151,-0.016864909110537063,-0.05590445474524519,False,0.13510077333537962,,0.5,UK,True,True,,17.114482253241455,40.41293510709214,79.00431397494378,67.39026038396425,5.53306342780027,29.581151832460733,8.31973898858075,50.0,,50.0,38.72290200344002,standard,685,72881385145,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.9,-0.004725509788841009,58.2,1.0,2026-06-04,0
1833.HK,Ping An Healthcare and Technology Company Limited,Healthcare,Health Information Services,China,HKD,19990283231.556576,26.052125500000002,16.08304475,4.0033,0.006277150000000065,3.655751,2.512,43.19500000000001,-0.04521499999999998,-0.032805,-0.07022500300000001,-0.14932749750000002,-0.033804999999999974,0.015,3.671,8.901,-14.569,0.6012499999999998,2.42,-19434178560.0,6295327232.0,50290000.0,13733937152.0,,0.0,,,9.7,1733443200.0,1.109,24.399999618530273,6.699999809265137,9.399999618530273,15.609858,,14.0,,,0.53714,0.13161,False,False,,0.5,9805130.0,11221612.0,1.1015585453473162,-12.56,-27.91,-34.27,,-0.6147541079717247,0.5409186567939344,25.266901499033267,-0.14736139088278744,-0.3556392110662744,False,0.33798414807553784,,0.5,Asia,True,True,,22.356901426292847,20.076515085644726,67.29080020960022,39.70618605087768,77.7327935222672,12.172774869109947,,50.0,,50.0,38.63217225963114,standard,686,13501843,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.0,0.037103839218616486,86.8,0.875,2026-06-04,0
0012.HK,Henderson Land Development Company Limited,Real Estate,Real Estate - Diversified,Hong Kong,HKD,144370158951.98593,3.075977999999999,-5.095512500000001,0.7075,-0.07313837000000012,5.608568,11.973,48.063,-0.026560005999999997,-0.004222498749999998,-0.062184992999999994,-0.25452500499999997,-0.042464999999999975,0.14300000000000002,-0.3965,-0.121,0.0,2.444,0.771,-1314607616.0,23119998976.0,164753997824.0,308202438656.0,4.12,1.5789,1.26,6.9,0.76,1780531200.0,1.15,35.65999984741211,22.543094853098467,29.81999969482422,33.934,2.08333,10.0,,,0.72547996,0.099029996,False,False,,0.5,10129157.0,10368741.0,1.5509044187379042,-7.68,-15.86,0.2,,-0.1637689337514595,0.2749109289038553,14.760138511563753,-0.04661424433374273,-0.0018302466897769376,False,0.03690764031470498,,0.5,Asia,True,True,30.49439694393665,27.13163455893963,47.523403761991716,34.21054284820663,71.06555226262927,37.38191632928475,29.581151832460733,38.825448613376835,50.0,,50.0,38.60992144430304,standard,687,39577069,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-1.3,-0.045525237917900085,7.5,0.875,2026-06-04,0
6758.T,Sony Group Corporation,Technology,Consumer Electronics,Japan,JPY,20347362597156.0,-6.515058,-4.729213000000001,1.953,-0.2235723999999999,1.6304474,1.619,-8.0595,-0.00836,-0.0072500019999999,-0.104995,-0.0459900024999999,-0.030380005,0.154,-0.575,-0.581,-10.203,-0.606,0.801,-345629982720.0,2208879083520.0,1669669060608.0,20201374482432.0,1.02,0.1458,35.0,0.58,17.5,1790640000.0,0.719,4757.396194480884,3043.0,3444.0,4676.304,1.34783,23.0,,,0.00071999995,0.48866,False,False,,,21871136.0,22595380.0,1.565589279042464,7.36,4.58,-21.58,,-0.2760745880287565,0.3420935540521898,52.99500831946756,0.0273878382447263,-0.1039068188877081,False,0.5037947097411412,,0.567,Japan,True,,,31.81440918539504,47.699620322870466,33.530153938508974,41.92764430725568,5.802968960863698,67.60471204188482,30.0163132137031,50.0,,50.0,38.56092379775531,standard,688,505820177,False,1,SVAG,-8,NEDTREND,True,1,0.1428571428571428,LÅG,EJ AKTUELL,0.0,0.05032173544168472,90.0,0.875,2026-06-04,0
4568.T,"Daiichi Sankyo Company, Limited",Healthcare,Drug Manufacturers - General,Japan,JPY,4580067179910.0,-2.915785999999997,-2.1487722500000013,1.7169,0.9378011000000002,2.1573105,2.143,4.833,0.07575000500000004,-0.008684999000000002,0.049499997000000004,-0.1279624935,0.38850999999999997,0.05900000000000001,-0.611,-0.513,-3.907999999999996,0.029249999999999776,1.346,-257512501248.0,449806991360.0,300480987136.0,4549928550400.0,3.87,0.5557,100.0,1.2,50.0,1790640000.0,-0.175,4122.388652456052,2443.0,2517.0,4352.353,1.35294,17.0,,,0.017239999,0.53328997,False,False,,0.5,8845366.0,7955400.0,0.8253673412342531,-2.76,-16.74,-31.06,,-0.3894316591182123,0.3640989733118613,43.44758064516129,-0.08287992714415626,-0.21793388907913314,False,-0.034826568277787365,,0.33,Japan,True,True,30.220146409043583,53.93184657994899,26.111062806132804,20.404157065947462,64.25461518674699,12.010796221322536,67.60471204188482,15.497553017944535,50.0,,50.0,38.54353130875896,standard,689,130154322,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.5,-0.04490154981613159,8.0,0.875,2026-06-04,0
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,Uruguay,USD,84807764737.1565,16.831234,11.85795275,1.0669,8.125858150000001,2.6666594,2.878,8.194500000000001,0.16622001000000003,-0.01328,-0.019159998500000004,-0.042522497500000006,0.042669999999999986,0.422,-0.271,-0.156,90.493,-0.1755,0.438,-4924882848.0,5664000000.0,12376000512.0,91519770624.0,,0.0,,0.34,0.15,1514419200.0,1.406,2645.219970703125,1495.0,1672.8299560546875,2216.9583,1.54167,24.0,1.65,0.020499999,0.07256,0.83009005,False,False,,0.5,545339.0,536690.0,0.6474815531864426,-9.58,-2.4,-19.26,,-0.36760270428094755,0.3961030857497222,61.03794888134424,-0.03147793757754824,-0.17194902192391803,True,0.517511480722616,,0.243,US,True,True,26.798388352857273,46.916088654845495,41.30800220270701,33.49104687236736,30.41870119090769,48.987854251012145,12.172774869109947,16.6394779771615,50.0,73.55623100303951,50.0,38.29758449298527,standard,690,897791109,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.2,0.059038273990154266,92.2,0.875,2026-06-04,0
BBAS3.SA,Banco do Brasil S.A.,Financial Services,Banks - Regional,Brazil,BRL,113545834131.55234,1.8658359999999998,-0.9906398000000021,0.3,-0.2529839000000004,1.6410551,13.185,,-0.053219984999999984,-0.023345001999999997,-0.005382502499999942,-0.20106748500000002,-0.29882,-0.279,-0.681,-0.544,,,,,328655175680.0,1122359181312.0,912297951232.0,1.2,0.1254,0.24,4.7,0.141262,1780358400.0,0.322,27.542484353543653,17.70464728955629,19.889999389648438,26.09231,2.84615,13.0,,,0.5,0.28494,False,False,,0.5,24470539.0,29398800.0,0.6855629176547146,-8.58,-25.48,-7.34,,-0.2778429449451838,0.2884878957449298,39.78611058936107,-0.10710274829605337,-0.10061822949280697,True,0.1210371373900905,,0.59,LatAm,True,True,,19.944919693557512,37.74309480335044,14.272122940766282,75.35722514601704,42.10526315789473,67.60471204188482,,50.0,,50.0,38.223243297504,standard,691,105253581,False,1,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.2,-0.04775546118617058,7.3,0.75,2026-06-04,0
SOFI,"SoFi Technologies, Inc.",Financial Services,Credit Services,United States,USD,22755828594.40384,21.638120499999996,10.575513999999998,1.1598,-0.6540935000000001,5.8222475,5.401,,-0.069429995,-0.006735000999999997,-0.10259250249999996,-0.18687249000000003,0.38300999999999996,0.364,0.875,1.344,-49.6895,-0.6114999999999998,0.492,,3564402944.0,1916210944.0,21107636224.0,,0.0,,,,,2.126,32.72999954223633,13.229999542236328,17.739999771118164,21.0,2.70833,20.0,2.54,0.1368,0.014839999,0.56637,False,False,,0.5,66941520.0,75626240.0,1.1286560396218095,7.97,-4.67,-40.31,,-0.45798961138922,0.5596039392893307,63.89728035745207,0.058668356656467635,-0.23403659251688913,True,0.90503081955491,,0.838,US,True,True,,33.080928019230996,31.10193316523201,84.61977313569218,11.387817101700515,75.5735492577598,12.172774869109947,,50.0,12.76595744680851,50.0,38.130732990977926,standard,692,1341609480,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.6,-0.06819445639848709,3.4,0.875,2026-06-04,0
TOM.OL,Tomra Systems ASA,Industrials,Waste Management,Norway,NOK,28668166979.376556,6.916561999999999,-4.586781499999999,1.7,0.7344523000000001,21.29404,21.529,123.9075,-0.016195004999999985,-0.002255003000000002,-0.005130007999999998,-0.05158001500000001,0.19118999999999997,0.031,,,48.779999999999994,0.009000000000000119,1.014,-596980176.0,91000000.0,679000000.0,28984000512.0,2.24,0.6732,2.15,1.19,2.15,1776988800.0,1.134,167.95906500910934,89.80000305175781,97.05000305175781,133.38155,1.44444,10.0,,,0.001,0.89629996,False,False,,0.5,1140916.0,944979.0,0.13121955307295308,3.52,-15.33,-18.27,,-0.422180618554323,0.4460958868249033,58.4000006510414,-0.0773160009310242,-0.2213974761337173,True,0.5804972695688019,,0.325,Nordic,True,True,20.4657463500209,43.42536972603043,31.692896269889577,31.426719902620732,40.04823115946263,70.44534412955466,67.60471204188482,27.40619902120718,50.0,,50.0,38.12716278761544,standard,693,8529050,False,1,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.1,-0.015363953076303005,37.9,0.875,2026-06-04,0
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,India,INR,3808234525396.9023,15.475450000000006,35.973501,,1.0354226499999999,3.9951653,4.865,24.174,-0.002514994999999985,-0.03970249825000001,-0.023309996000000027,-0.13128249749999998,0.057600010000000035,0.15450000000000003,,,105.88925,-0.20700000000000018,0.421,-326702425600.0,98084003840.0,1066217897984.0,4887467786240.0,0.04,0.0171,1.3,0.65,1.3,1781136000.0,0.765,3027.5,1753.0,2925.60009765625,2715.0,1.0,2.0,,,0.77321,0.15258999,False,False,,0.5,2667617.0,2625601.0,0.4906953158782546,18.83,35.33,28.3,,-0.033658101517341055,0.3414738087557125,69.97934231129449,0.228883335919303,0.2648478997403054,True,0.7411801773611273,,0.167,India,True,True,15.540180511038063,31.66299448460499,86.67507173289279,43.1784101074985,42.82738290321511,12.685560053981106,24.60732984293194,12.72430668841762,50.0,,50.0,38.012073930118945,standard,694,92177503,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,8.5,-0.008522468619048595,50.8,0.875,2026-06-04,0
1024.HK,Kuaishou Technology,Communication Services,Internet Content & Information,China,HKD,171303859976.6638,-4.838070000000004,-3.5134954999999994,2.2725,0.25211404999999987,1.4077661,1.257,-3.693999999999999,0.0892725,0.028034997,-0.02329999599999999,-0.09065000500000002,0.18423500000000004,-0.026999999999999996,-0.37550000000000006,-0.27,13.183999999999997,-0.07199999999999995,1.016,-6097107712.0,68232998912.0,38357000192.0,180912947200.0,1.41,0.0,0.69,,0.69,1782691200.0,1.183,92.5999984741211,41.91999816894531,46.7400016784668,71.11759,1.32353,31.0,,,0.23040001,0.36872002,False,False,,0.5,52443109.0,56586410.0,0.8295425698522314,5.13,-25.63,-31.82,,-0.4952483536862129,0.5015079799794651,33.90728968694965,-0.007356653205056851,-0.2881006417574403,True,0.37457220602529717,,0.74,Asia,True,True,,55.09785151437734,22.509057183433328,28.40574535481899,42.63556892455524,35.08771929824561,67.60471204188482,22.34910277324633,50.0,,50.0,37.87453837148587,standard,695,338540659,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.9,-0.0022076182067394257,62.1,0.875,2026-06-04,0
DIXON.NS,Dixon Technologies (India) Limited,Technology,Consumer Electronics,India,INR,681318836661.0,1.9291410000000013,18.2215415,,5.160025675,1.3940655,1.246,10.669999999999998,0.19891499749999997,-0.02259000300000001,-0.08908498600000003,-0.124159999,-0.33026999,-0.113,-0.572,-0.36,12.3795,-0.704,0.612,-2440018432.0,12413700096.0,9942200320.0,609135099904.0,0.07,0.0297,8.0,,8.0,1757980800.0,-0.119,18471.0,9600.0,11227.0,11821.275,2.27586,29.0,,,0.40365002,0.37498,False,False,,0.5,726127.0,536645.0,0.7718941416795413,-0.23,6.64,-23.11,,-0.39218233988414275,0.3753995907375166,52.46618933969769,0.025768938397216612,-0.15307168650807534,False,0.49831129642774363,,0.837,India,True,True,40.14489248854386,29.98798911286058,45.976291916644925,22.59924200392395,57.2575697583479,21.052631578947366,25.327225130890053,39.151712887438826,50.0,,50.0,37.76637080954293,standard,696,72298961,False,3,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-2.5,0.0020894792396575212,68.2,0.875,2026-06-04,0
FM.TO,First Quantum Minerals Ltd.,Basic Materials,Copper,Canada,CAD,38204227338.27823,,-0.5673142499999981,0.96,0.04397640000000003,7.008664,8.301,13.664000000000001,-0.12276500800000001,-0.023080001500000006,-0.12473500000000001,-0.0530424995,-0.13019000000000003,0.092,,,23.99150000000001,-0.051000000000000045,0.85,-809162520.0,770000000.0,7495000064.0,45251219456.0,,0.0,,0.42,0.08,1692921600.0,1.936,46.22999954223633,20.31999969482422,46.130001068115234,44.55635,1.95455,22.0,2.06,,0.18536,0.53187,False,False,,0.5,3305739.0,3755800.0,1.249557437382902,42.64,25.76,44.88,,-0.002163064570868789,0.45602959461078785,78.12327043918586,0.27788184515719716,0.379007311797104,True,1.0723715465896027,,0.32,Canada,True,True,31.258166853845083,19.28349960738534,88.509694809147,40.17270520773754,36.8059848916155,65.58704453441295,12.172774869109947,29.363784665579118,50.0,,50.0,37.67161699337467,commodity,697,126476192,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.1,0.010763001628220081,76.4,0.75,2026-06-04,0
EDIT,"Editas Medicine, Inc.",Healthcare,Biotechnology,United States,USD,432762372.91531706,,-18.26369735,,59.16594825,11.184513,4.387,-15.315999999999999,-3.3846149949999997,-0.33040499999999995,-2.938790003,-9.026517502499999,-1.5444300000000002,-0.47000000000000003,,,333.41549999999995,1.1902499999999998,3.174,-894073952.0,123648000.0,17297000.0,169744720.0,,0.0,,,,,2.138,4.5370001792907715,1.659999966621399,2.819999933242798,5.77778,2.07692,9.0,7.43,0.0979,0.0018099999,0.32016,False,False,,0.5,2064717.0,4686150.0,1.3355090515675914,-2.76,38.24,17.01,,-0.37844394494081257,0.9466178550736507,47.69874184812915,-0.032755979892888254,0.056219310195081196,True,0.3809505721177895,,0.838,US,True,True,,1.1665022564357135,74.42628177259948,35.80237068649449,23.214659453537784,99.19028340080972,12.172774869109947,,50.0,20.66869300911854,50.0,37.448141275797184,standard,698,13214943,False,0,SVAG,-8,VARNING,False,0,0.0,LÅG,EJ AKTUELL,-0.5,-0.009646190330386162,48.9,0.75,2026-06-04,0
BN.TO,Brookfield Corporation,Financial Services,Asset Management,Canada,CAD,140979182899.15338,72.871568,,1.27,0.2481993,1.7820654,6.527,8.066499999999998,-0.09503500000000001,0.008465,-0.21163250249999996,-0.07933748500000004,-0.06521003000000003,0.018000000000000002,1.451,0.397,109.394,-0.8165,0.529,-3059537472.0,15029999616.0,267466997760.0,516366565376.0,0.61,0.4902,0.38,0.86,0.096,1781481600.0,1.847,68.31742272194144,51.51901113480229,63.119998931884766,76.613914,1.81818,3.0,3.03,,0.17361,0.5905,False,False,,0.5,2891852.0,2760770.0,0.8036786696196022,2.67,7.52,-4.04,,-0.07607757410888716,0.2803081595044456,50.57914136669762,0.03824326031904657,0.017858377439580853,False,0.5114905846287431,,0.5,Canada,True,True,42.0568585177109,27.211929788194162,65.23200881082805,59.81256827963885,26.868585268048466,38.32658569500675,67.60471204188482,37.68352365415987,50.0,,50.0,37.38774873785522,holding,699,127209654,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.1,-0.02207227423787117,26.8,0.875,2026-06-04,0
TSCO.L,Tesco PLC,Consumer Defensive,Grocery Stores,United Kingdom,GBp,33727741663689.44,-7.5380980000000015,-5.977395999999999,1.9045,-2.2131127000000004,0.3681073,0.519,-3.3029999999999995,-0.00940999,-0.02354,-0.07598,-0.16361,-0.31257,0.072,0.537,0.456,54.895,-0.8530000000000001,0.385,463250048.0,4164000000.0,15079999488.0,38222462976.0,3.37,0.5258,0.15,3.78,0.097,1778716800.0,0.598,6213.7275176319245,4949.392215874192,436.8999938964844,515.357,1.93333,14.0,,,0.02105,0.55328,False,False,,,19224601.0,25002677.0,1.14,-9.55,-9.28,,,-13.01,0.2412,33.3,-7.27,,False,-0.118431303988271,,0.5,UK,True,,,19.304726862328476,16.509433962264154,61.99347990944993,50.57857788656378,4.183535762483131,67.60471204188482,62.80587275693311,50.0,,50.0,37.20031428852917,standard,700,10923669429,False,4,NEUTRAL,0,NEDTREND,True,1,0.1428571428571428,LÅG,EJ AKTUELL,0.0,-0.0036330316215753555,60.6,0.875,2026-06-04,0
G.TO,Augusta Gold Corp.,,,Canada,CAD,146165600.0,,,,1.483734175,,,-42.9315,-0.11514999999999997,-0.0213549985,0.015495001999999994,0.020864999999999995,-0.38794,,,,83.72574999999999,-0.7825,0.064,-843549663.0,2714810.0,39043524.0,181550000.0,,,,,,,0.858,1.71,0.82,1.69,,,,,,0.17284,0.00135,False,False,,0.5,41832.0,77775.0,,,,,,,,,,,,,,0.5,Canada,True,True,,27.869449790933828,,29.515706806282722,31.35560587157094,99.59514170040485,12.172774869109947,,50.0,,50.0,37.10657200683662,standard,701,95951,False,2,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.0,,0.0,0.625,2026-06-04,0
FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable,United States,USD,3706768665.634575,,134.91757875,3.18,7.3766371,1.9903321,1.475,-219.7875,-0.22493501,-0.04635,-0.148695,-0.31453,-0.33498,0.0,,,-67.55650000000001,0.5215000000000001,0.716,-953930080.0,387299008.0,401968000.0,3811501568.0,,0.0,,,,,2.615,33.5099983215332,4.4029998779296875,27.90999984741211,18.58824,2.75,17.0,2.13,0.38189998,0.1446,0.84339994,False,False,,0.5,8466998.0,13744530.0,1.3739131021629134,128.96,87.06,42.11,,-0.16711425707600192,1.2590543012185889,66.16284215907359,0.6919355605065083,0.6350609440275199,True,0.9781578333788291,,0.508,US,True,True,,8.2442617798794,86.95649653653305,39.97664510830511,23.557037161655582,94.87179487179486,12.172774869109947,3.262642740619902,50.0,11.21580547112462,50.0,37.030989327952156,standard,702,383609830,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.4,0.30515092611312866,100.0,0.75,2026-06-04,0
