ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
NNN,"NNN REIT, Inc.",Real Estate,REIT - Retail,United States,USD,8553557863.742592,-12.404778000000006,-5.475996,4.79,-2.3705902400000003,9.140536,14.323,-6.724250000000001,-0.017804998500000002,0.002719999500000004,0.15269997750000003,0.22678749500000003,0.476992515,-0.015999999999999993,-0.2625,-0.026,20.305000000000003,-0.5463749999999998,0.109,-2497743040.0,4570000.0,4854123008.0,13403111424.0,5.34,1.161,2.4,5.19,0.6,1777507200.0,0.793,45.47999954223633,37.813283839333785,44.959999084472656,46.23333,2.88235,15.0,4.71,0.059899997,0.00863,0.97762,False,False,,0.437,1666914.0,1766720.0,0.59,3.81,3.38,,,0.0,0.1632,59.7,4.87,,False,0.7406256516773302,,0.49,US,True,,73.12778999730861,74.89331436699857,24.25292373049917,61.03679298072473,88.18791946308725,29.335071707953063,5.8919803600654665,50.0,31.1178247734139,43.7,57.05671422903174,standard,100,79431730,False,2,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-4.3,-0.014198504388332367,26.0,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,United States,USD,50902551252.0,32.8723915,3.1089390000000012,1.2598,1.9992095750000014,6.75907,6.61,19.493750000000002,-0.07381249349999999,-0.0066249989999999995,-0.0069550074999999885,0.05729752499999999,0.30706256500000007,0.057999999999999996,0.7525,0.815,-47.861999999999995,-0.19487499999999974,0.951,1114788928.0,2980000000.0,1854000000.0,49776549888.0,0.37,0.2165,0.76,0.52,0.19,1779840000.0,0.645,204.50295520707493,144.96914802221247,203.0,202.8,2.89474,15.0,5.68,0.0444,0.00228,0.95192003,False,False,,0.278,2009530.0,1995400.0,0.27,1.28,1.44,,,-0.88,0.0606,59.7,0.26,,True,0.9396929618579426,,0.808,US,True,63.24094499395147,51.742532439636065,42.81650071123755,73.31670156946552,68.2208425197161,59.46308724832215,67.34028683181225,78.23240589198036,50.0,43.80664652567976,27.800000000000004,56.89345157207064,standard,102,405066200,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,2.9,0.012714378535747528,69.5,True,0.875,,2026-06-09,0
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,United States,USD,227600762573.2422,-15.118143250000005,-4.6010860000000005,0.9093,0.3858250999999999,5.1162333,5.239,-4.392250000000001,0.1780550065,0.055990000000000005,0.1123350075,0.08346750500000003,0.06538251500000002,-0.169,1.518,1.621,8.010500000000008,0.5936250000000001,1.448,8485288768.0,9799000064.0,15269999616.0,233071755264.0,1.7,0.38279998,3.68,2.12,0.92,1780531200.0,1.596,258.9635412258548,121.54109371821322,215.94000244140625,180.48387,2.61538,31.0,1.88,0.053600002,0.0012800001,0.84755,False,False,,0.484,19683434.0,24289540.0,0.97,-15.33,49.94,,,-19.88,0.5959,51.5,12.01,,False,0.39639835761802517,,0.87,US,True,,77.48472089623598,49.00426742532005,66.06357777467508,44.620964269605494,30.604026845637584,67.34028683181225,88.379705400982,50.0,36.85800604229607,48.4,56.859048165031524,standard,103,5245083327,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,6.8,0.03489220514893532,79.8,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Credit Services,India,INR,5530179365042.021,1.3612440000000028,-0.8062099999999992,,0.5421768499999998,12.61602,20.632,,0.015479999999999994,-0.0033300080000000093,0.17334998000000001,0.22949003199999995,0.5119400199999999,0.20700000000000002,0.07899999999999999,0.22,285.85699999999997,5.092499999999999,7.198,,181471805440.0,3666413092864.0,9044030914560.0,0.61,0.1442,5.4,0.24,6.0,1782691200.0,0.364,1102.5,787.9000244140625,889.4000244140625,1063.8572,1.94286,35.0,,,0.56486,0.26727,False,False,,0.5,10254769.0,13279540.0,1.3612320854004103,-8.57,-5.89,-13.27,,-0.19328795971513602,0.2895921308061378,38.43067475479015,-0.020482396292191618,-0.07715802774474512,False,0.24216353363971851,,0.461,India,True,,75.19425775855385,41.97902150079548,54.32114302409796,63.09455132958254,11.140939597315436,67.34028683181225,,50.0,,50.0,56.78107569309844,standard,104,123881096,False,6,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,1.9,-0.014192217960953712,26.2,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
DB1.DE,Deutsche Börse AG,Financial Services,Financial Data & Stock Exchanges,Germany,EUR,44779848305.01358,7.7505875,7.122974000000002,3.082,2.0684420599999997,5.9397597,6.559,7.346874999999999,0.043087508999999996,-0.008035000899999999,0.037924999999999986,0.072010025,0.4383750249999999,0.024000000000000007,-0.013000000000000012,0.114,6.6200000000000045,-0.6060000000000003,,,2875000064.0,7120999936.0,49447550976.0,1.71,0.35650003,4.2,1.87,4.2,1778716800.0,0.28,280.9045646419123,196.67251329895487,245.89999389648438,287.5,1.75,12.0,,,0.0,0.67306,False,False,,0.5,503409.0,392747.0,0.62,0.07,3.81,,,-6.48,0.2425,29.4,-2.05,,False,0.36728725598479967,,0.684,Europe,True,,66.62933642409128,39.01137980085348,48.18095708477765,67.1321605092713,62.01342281879194,67.34028683181225,,50.0,,50.0,56.780701685548564,standard,105,111558835,False,3,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,-6.1,-0.025830402970314026,12.5,True,0.875,,2026-06-09,0
GFNORTEO.MX,"Grupo Financiero Banorte, S.A.B. de C.V.",Financial Services,Banks - Regional,Mexico,MXN,491336846223.3947,-1.0040825000000009,-0.4969254999999997,0.52,0.4142078749999999,3.491755,7.88,,0.056826267500000006,-0.007604998500000097,0.19640001700000004,0.22919002500000007,-0.30571499999999996,-0.019999999999999997,-0.135,0.011,,,,,110442274816.0,670458249216.0,1111920869376.0,9.85,0.7853,17.44,6.84,10.448829,1779926400.0,0.157,199.02599965925697,141.4788096484392,177.0800018310547,220.86667,1.9375,15.0,,,0.0,0.43938,False,False,,0.5,6323181.0,7272924.0,0.6614437167929638,-4.08,-1.71,11.54,,-0.11026698956807146,0.2609137874792783,48.604950279055394,-0.03194433584106626,0.03327354611853939,False,0.2445703844264156,,0.476,LatAm,True,,60.01431997787013,63.95493810668804,26.886118020808738,82.72824695080419,23.221476510067113,67.34028683181225,,50.0,,50.0,56.754136222855244,standard,106,66970249,False,0,SVAG,-8,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,-6.1,-0.01607893593609333,22.1,True,0.75,SUSPICIOUS_FWD_PE;,2026-06-09,0
BKT.MC,"Bankinter, S.A.",Financial Services,Banks - Regional,Spain,EUR,12617695624.597458,-2.3868655000000008,-1.2686689999999992,10.15,-0.17835164000000003,4.562565,1.848,,0.027977519000000006,-0.006055000500000001,0.16691502,0.22087002500000005,-0.37393501500000004,0.0,-0.066,0.076,,,,,18238898176.0,10182617088.0,5109570560.0,5.2,0.5096,0.73,5.24,0.154933,1774915200.0,0.059,15.069999694824219,10.410984108303696,14.039999961853027,15.36545,2.5,22.0,,,0.28836,0.44956002,False,False,,0.5,2040734.0,1326966.0,0.66,2.32,2.54,,,-7.46,0.2471,46.9,-1.49,,False,0.5268965643188154,,0.723,Europe,True,,57.14753332129842,35.98862019914652,44.937510881065535,86.59902280426115,83.35570469798658,67.34028683181225,,50.0,,50.0,56.67201393175963,standard,108,21520853,False,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,-5.4,-0.0032075548078864813,50.7,True,0.75,SUSPICIOUS_FWD_PE;,2026-06-09,0
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,United States,USD,93003666180.8801,1.726799499999995,4.678360000000001,4.5164,-1.1730846750000001,13.791516,14.013,8.08075,-0.015552493499999986,-0.01167,0.37803249250000004,0.32871254000000005,0.5173925149999999,0.08299999999999999,0.07799999999999999,0.207,-51.070499999999996,-0.7998750000000001,0.021,1925901376.0,2515399936.0,3742200064.0,94498095104.0,2.02,0.95559996,5.2,3.49,7.45,1780963200.0,0.244,321.47490946799377,244.55999755859375,257.3999938964844,305.46667,2.625,15.0,2.01,0.0147,0.00427,0.926,False,False,,0.464,2568155.0,4041950.0,0.41,-8.82,-15.06,,,-19.19,0.2415,19.6,-10.03,,False,0.167673572846695,,0.677,US,True,68.29472100517428,73.34863339341811,7.965860597439544,58.30965568165925,59.24668973663745,46.1744966442953,67.34028683181225,76.2684124386252,50.0,83.38368580060424,46.400000000000006,56.643479979202944,standard,109,1040397905,False,6,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.9,0.021606802940368652,74.6,True,0.875,,2026-06-09,0
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,194252074580.01224,14.519632749999992,9.826553000000002,2.1349,6.405360100000001,20.005568,18.734,20.60775,0.13243498650000002,0.07266,0.27242499750000004,0.290267485,0.15276251500000002,0.21699999999999997,0.038000000000000006,0.257,,1.0566250000000001,2.176,3257901376.0,12353200128.0,0.0,181903982592.0,,0.0,,,,,1.611,179.8000030517578,85.58000183105469,154.27000427246094,188.19922,1.3,27.0,1.82,0.02,0.1727,0.72836,False,False,,0.559,8985455.0,10036370.0,0.46,8.87,7.45,,,-16.43,0.5772,54.7,-3.24,,True,0.5416564700942043,,0.941,US,True,59.15178253753646,86.40517549272053,34.63726884779516,71.58992584803202,34.45591943964295,33.02013422818792,12.190352020860495,73.32242225859247,50.0,75.22658610271903,55.900000000000006,56.63419477052227,standard,110,1548310843,False,6,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,9.1,-0.009225137531757355,37.2,True,0.75,,2026-06-09,0
INVE-A.ST,Investor AB (publ),Financial Services,Asset Management,Sweden,SEK,468159647688.0,-7.688653850000003,,4.91,-1.6948894500000002,4.497012,4.866,-4.4799999999999995,0.057787499999999964,0.095719996,0.5119974989999999,0.31663504500000006,0.42230004000000004,3.512,,,-39.065250000000006,1.6547499999999995,2.737,125201126080.0,28041000960.0,122116997120.0,1244776628224.0,1.49,0.0836,5.6,1.75,1.6,1793923200.0,0.776,383.20001220703125,267.6073526140043,375.5,380.0,,1.0,,,0.49436,0.2969,False,False,,0.5,386646.0,323086.0,1.18,2.08,8.67,,,-2.38,0.1944,56.0,1.87,,False,0.6472854450253621,,0.5,Nordic,True,,90.27083395079634,49.182076813655755,64.30976890164182,77.97519621213064,23.624161073825505,67.34028683181225,97.70867430441899,50.0,,50.0,56.560845268299936,holding,111,12821293,False,8,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,11.0,-0.017990803346037865,18.9,True,0.875,EXTREME_EARNINGS_GROWTH;,2026-06-09,0
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,United States,USD,160361169472.60468,-12.207515500000003,-5.494434,2.1441,1.3363434750000005,5.3928294,5.806,-4.915249999999999,0.27171000650000005,0.06412000000000001,0.1842749925,0.20062501500000002,0.3110724650000001,-0.038000000000000006,0.43600000000000005,0.537,37.75400000000001,-0.15087499999999981,1.536,6829788992.0,9816999936.0,22173999104.0,172634161152.0,2.54,0.43400002,3.28,3.62,0.82,1781481600.0,0.331,156.4017727554144,102.47692693849802,129.16000366210938,157.82759,1.64516,29.0,3.82,0.0187,0.00121,0.92214996,False,False,,0.577,6116966.0,7159800.0,0.47,-5.89,-13.44,,,-18.89,0.2639,38.6,-6.11,,False,0.2334910878930153,,0.921,US,True,,88.41563269677013,9.53058321479374,65.16562805119541,63.30051094712367,35.57046979865772,67.34028683181225,89.68903436988543,50.0,77.19033232628398,57.699999999999996,56.51985217186077,standard,112,924759794,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,4.5,0.017236264422535896,72.1,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,United States,USD,125634240722.65625,6.6258904999999935,3.854055999999999,1.4923,-0.6414174749999999,7.9869194,9.075,6.494750000000002,-0.03534250349999998,0.04202,0.048412472500000026,0.07347254000000003,0.22209251500000002,0.043,0.19,0.28,-26.73749999999999,-1.140875,0.568,4194538816.0,1810000000.0,13900000256.0,142756233216.0,0.91,0.24350001,3.88,0.82,0.97,1780012800.0,1.076,574.2335475243839,379.8408011799742,424.44000244140625,533.7619,1.29167,21.0,2.16,0.0136,0.00275,0.90964997,False,False,,0.603,1990693.0,2204390.0,0.36,0.68,-1.19,,,-22.24,0.3321,59.1,-0.31,,True,0.8067728354955166,,0.713,US,True,75.75799778389973,66.04542327426944,21.692745376955905,61.148761101879785,29.76070556097724,39.86577181208054,67.34028683181225,83.46972176759411,50.0,86.10271903323263,60.3,56.50017544006208,standard,113,935631297,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.5,-0.007138598244637251,41.5,True,0.875,,2026-06-09,0
TXN,Texas Instruments Incorporated,Technology,Semiconductors,United States,USD,259431048780.55377,10.499082749999994,5.4371620000000025,1.3603,7.4637101,14.070455,14.556,8.65075,0.1406950065,0.050679999999999996,0.18033499750000004,0.24111752500000003,0.09061251499999999,0.05199999999999999,0.101,0.31,35.77250000000001,2.683625,2.827,-36086080.0,5103000064.0,14049999872.0,268378046464.0,1.99,0.9504,5.68,2.71,1.42,1777939200.0,1.309,331.510009765625,150.9724502444009,285.05999755859375,290.33334,2.24324,33.0,2.11,0.0223,0.00279,0.92557,False,False,,0.49,7420380.0,8581150.0,0.47,-5.12,42.92,,,-13.04,0.4602,41.8,6.2,,False,0.010436322354161658,,0.588,US,True,47.38571326915453,82.30994727689078,51.42247510668563,56.927229120231004,49.368653974674594,29.261744966442954,67.34028683181225,47.46317512274959,50.0,70.69486404833837,49.0,56.47153162440809,standard,114,2446142598,False,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,8.6,0.013216109946370125,69.7,True,0.875,,2026-06-09,0
KXS.TO,Kinaxis Inc.,Technology,Software - Application,Canada,CAD,4556437071.750336,1.210888749999997,0.15288375000000132,,2.114088025000001,7.84497,7.363,18.881999999999998,0.06140000000000001,0.020995,0.04693749999999999,0.11371748749999999,0.26253497000000003,0.11299999999999999,0.679,0.849,-18.868374999999997,-0.14449999999999996,1.625,-466477760.0,327628000.0,47662000.0,4276471040.0,,0.0,,,,,0.781,212.4499969482422,117.22000122070312,166.77999877929688,206.73007,1.7,10.0,2.35,,0.00238,0.61989,False,False,,0.5,132750.0,132440.0,0.25,11.79,19.0,,,-8.41,0.4326,68.2,12.92,,True,0.8564556929060877,,1.0,Canada,True,15.975439916235473,73.82219175572354,49.57325746799431,83.58463200970667,44.050525916013726,93.02013422818793,12.190352020860495,10.310965630114566,50.0,,50.0,56.46933288033696,standard,115,15830533,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,4.0,0.02499336749315262,76.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
DNB.OL,DNB Bank ASA,Financial Services,Banks - Regional,Norway,NOK,409130334151.2433,-3.523053250000004,-2.982070999999999,5.22,-1.3695117500000005,4.675508,13.617,,-0.011032500000000028,-0.01251999999999999,0.252977499,0.2242750450000001,-0.44544,-0.078,-0.21200000000000002,-0.093,,,,,672902021120.0,1450560978944.0,1191515783168.0,6.33,0.601,18.0,5.86,18.0,1776816000.0,0.338,295.2905671190735,241.61848144381588,284.3999938964844,302.29413,3.0,17.0,,,0.44452998,0.46644002,False,False,,0.5,2072726.0,2143403.0,0.7779168046825381,2.3,0.24,12.32,,-0.03688087069234958,0.19569725293234008,59.24168902452253,0.003273574923210454,0.07016211578581522,False,0.45600070160677525,,0.716,Nordic,True,,52.34482570478351,69.44819518957911,28.519076306014313,88.25893870730445,24.966442953020135,67.34028683181225,,50.0,,50.0,56.42862693133396,standard,116,64476609,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-6.9,-0.009337245486676693,37.0,True,0.75,SUSPICIOUS_FWD_PE;,2026-06-09,0
INVE-B.ST,Investor AB (publ),Financial Services,Asset Management,Sweden,SEK,690358668842.0383,-7.619052250000005,10.854923000000001,5.08,-1.68104625,4.550334,4.919,-4.412999999999999,0.057787499999999964,0.095719996,0.5119974989999999,0.31663504500000006,0.42230004000000004,3.512,,,-39.065250000000006,1.6547499999999995,2.737,125201126080.0,28041000960.0,122116997120.0,1258410082304.0,1.47,0.0836,5.6,1.78,1.6,1793923200.0,0.776,387.8500061035156,267.7573998140343,379.95001220703125,375.6,2.66667,5.0,,,0.00254,0.50049,False,False,,0.5,3305658.0,3436038.0,0.59,2.19,8.92,,,-2.4,0.1987,56.9,2.07,,False,0.6509117429068114,,0.5,Nordic,True,,90.27083395079634,49.32432432432432,64.30976890164182,77.55014028371902,20.93959731543624,67.34028683181225,97.54500818330605,50.0,,50.0,56.38918441697719,holding,117,137971114,False,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,11.2,-0.013225547038018703,27.9,True,0.875,EXTREME_EARNINGS_GROWTH;,2026-06-09,0
TIH.TO,Toromont Industries Ltd.,Industrials,Industrial Distribution,Canada,CAD,18164846803.644943,0.0,6.105866750000002,1.32,0.6793011000000007,3.4008372,3.342,-0.47600000000000087,0.006264989999999984,0.023810002999999996,0.0015974999999999982,-0.011712502500000006,-0.13339499999999999,0.064,0.16999999999999998,0.245,-31.654874999999993,1.5982499999999997,1.858,-67805888.0,1161606016.0,845280000.0,17848520704.0,0.97,0.337,2.16,1.4,0.56,1780617600.0,0.974,228.59626218378625,115.97561247701155,222.7899932861328,227.55556,,9.0,4.63,,0.0007,0.4491,False,False,,0.5,248247.0,204890.0,0.67,1.67,8.95,,,-3.42,0.2683,56.6,2.54,,False,0.5656891433197593,,0.889,Canada,True,,50.8738484875973,47.40398293029872,66.12918253633987,64.72829711406216,78.65771812080537,67.34028683181225,43.37152209492635,50.0,,50.0,56.36568430589463,standard,118,32715144,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,6.2,-0.00970248319208622,36.3,True,0.875,,2026-06-09,0
LAGR-B.ST,Lagercrantz Group AB (publ),Industrials,Conglomerates,Sweden,SEK,48978139720.36789,15.23077325,25.178444,3.02,7.0169122999999995,4.846462,5.244,5.400999999999999,0.11968999,0.02836499900000001,0.027620003999999997,0.017780030000000044,-0.05341000000000001,0.066,0.11900000000000001,0.19,42.31325,-0.15399999999999991,0.832,79000000.0,331000000.0,4544000000.0,55629123584.0,0.88,0.3787,2.2,1.02,2.2,1756252800.0,1.212,266.79998779296875,185.1999969482422,249.39999389648438,274.85715,1.66667,7.0,,,0.04654,0.6821,False,False,,0.5,239476.0,214647.0,0.82,-0.24,21.58,,,-7.08,0.3659,40.8,4.23,,False,0.41351335104774506,,0.88,Nordic,True,54.199459190208486,63.27616883130493,52.66714082503556,63.73183254688088,41.21817348104278,60.805369127516784,67.34028683181225,50.40916530278232,50.0,,50.0,56.36217691425567,standard,119,5657506,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,7.0,-0.0001563235418871045,56.3,True,0.875,,2026-06-09,0
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,United States,USD,78840211357.44037,12.100426499999998,9.009579000000002,2.0555,21.661489125000003,10.013998,10.781,10.61775,0.5388675064999999,0.12101,0.06170249250000004,0.08808254000000004,0.26171251500000003,0.020000000000000004,-0.05700000000000001,0.058,170.40949999999998,-0.6608750000000001,0.99,1161788992.0,1510000000.0,7402999808.0,84882210816.0,0.91,0.2762,4.12,0.8,1.03,1778803200.0,1.339,544.4015617758187,400.45685884222354,451.3500061035156,536.0,1.78261,20.0,3.53,0.026099999,0.14247,0.81084996,False,False,,0.586,1140001.0,1038390.0,0.37,0.2,0.76,,,-16.56,0.309,60.9,0.19,,True,0.6368816583971377,,0.895,US,True,60.93218529851277,83.71663117564061,26.671408250355622,50.5989201118,26.461770662967684,50.604026845637584,67.34028683181225,68.41243862520459,50.0,64.8036253776435,58.599999999999994,56.337433270778995,standard,121,468677333,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,2.1,-0.010287212207913399,35.3,True,0.875,,2026-06-09,0
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,United States,USD,341232878602.2157,-5.974718000000005,1.9789334999999975,4.1134,0.48062622499999996,3.935017,4.231,-1.14725,0.08970250150000003,0.035889990000000004,0.09873499750000003,0.10572750500000003,0.027232514999999995,0.03899999999999999,0.025,0.043,-29.335749999999997,-0.42812500000000003,0.487,11629414208.0,12305999872.0,37026000896.0,366937899008.0,2.91,0.618,4.26,2.47,1.089,1776988800.0,0.385,166.00000775715966,135.62848383699432,146.5399932861328,163.77274,2.04167,22.0,3.36,0.0127,0.00066,0.71946,False,False,,0.579,9545731.0,9008920.0,0.43,3.57,-2.43,,,-10.53,0.2137,62.5,3.12,,True,0.8971721740173226,,0.869,US,True,,73.32455188650297,25.9601706970128,53.584413342373075,64.7764633777697,27.248322147651006,67.34028683181225,84.77905073649754,50.0,87.61329305135952,57.9,56.32618604685609,standard,122,1320167076,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,2.2,-0.006099492311477661,44.5,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
WN.TO,George Weston Limited,Consumer Defensive,Grocery Stores,Canada,CAD,39012704235.53833,9.669472999999995,2.3628632499999997,1.2777,5.3942704500000005,0.59931034,1.014,-4.075000000000001,0.006827484999999994,-0.0009450000000000031,-0.062282500000000005,-0.0388525125,-0.075075,0.006999999999999999,0.275,0.247,83.59237500000002,-0.13524999999999998,0.199,4265221120.0,1238000000.0,20039999488.0,66003701760.0,1.24,0.4414,1.29,1.5,0.298,1781481600.0,0.508,104.1752151369909,82.25304579190666,103.47000122070312,107.875,,8.0,2.86,,0.59722,0.14923,False,False,,0.5,361500.0,433640.0,0.29,11.1,9.88,,,0.0,0.2148,72.2,7.12,,True,1.2992945087212378,,0.352,Canada,True,,40.51773189141871,82.1479374110953,46.8123022671922,59.971516984842545,64.96644295302013,67.34028683181225,95.0900163666121,50.0,,50.0,56.30335206620441,standard,123,32157049,False,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.7,-0.0041144476272165775,49.0,True,0.875,,2026-06-09,0
VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,United States,USD,113407871070.07828,-3.262206500000005,1.8409790000000008,1.6789,0.37991947500000034,9.282033,8.852,5.0817499999999995,0.08008000650000002,0.05262,0.22941499250000003,0.189065015,0.061302485000000004,-0.0040000000000000036,0.502,0.596,-46.620999999999995,0.9051250000000002,2.382,1678889024.0,7246700032.0,1986499968.0,108147671040.0,,0.0,,,,,0.31,507.9200134277344,362.5,446.8299865722656,548.68964,1.60606,29.0,3.97,0.0199,0.00204,0.97996,False,False,,0.479,1308949.0,1403300.0,0.26,2.36,-9.54,,,-10.77,0.2955,57.7,1.93,,True,0.75785203241108,,0.707,US,True,69.30838356832805,79.70531042148849,17.780938833570413,62.817776338280055,73.57071961636046,41.87919463087248,12.190352020860495,71.19476268412438,50.0,75.52870090634441,47.9,56.2944880149728,standard,124,627036520,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,1.8,0.001287026796489954,58.7,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
