ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_total,company_type,rank,data_quality,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank,_fundamentals_neutralized,score_options_flow
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",Consumer Cyclical,Luxury Goods,France,EUR,233723226201.13385,-5.158847499999999,-2.7227780000000017,1.8877,-1.3680985,2.8923633,3.212,-3.9049999999999994,-0.0048299999999999,0.017240004,0.0359299999999999,0.0622350049999999,0.2547399900000001,-0.047,-0.014,-0.02,-5.395000000000003,0.26,0.691,11221625376.0,13520000000.0,36778999808.0,259553771520.0,2.75,0.595,13.0,1.77,7.5,1777334400.0,0.835,643.802043116836,425.8698627878484,473.0499877929688,590.07776,1.85185,27.0,,,0.50196,0.19071,False,False,,596438.0,615927.0,2.90640767162746,5.49,-12.84,-22.46,2.39,-0.2652244694614606,0.30797932613667,64.0991280103674,0.0171606820705711,-0.1128940158560658,True,0.6518283688468639,,0.5,Europe,,65.1091290610967,21.099606882929788,22.898766063017575,60.891151632708024,30.61594202898551,68.83802816901408,94.29133858267717,50.0,,41.46405654595962,standard,445,1.0,314673401,False,5,NEUTRAL,0,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,0.034456443041563034,76.2,True,50.0
BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,United States,USD,17945477893.457153,19.151367,15.402377000000005,1.67,5.583041999999999,5.3149986,5.761,22.232000000000006,0.0816,-0.0106300000000001,-0.0224900049999999,-0.0599999999999999,-0.2719349799999999,0.261,0.207,0.207,90.082,0.7979999999999998,2.241,-896942752.0,512356992.0,2017945984.0,19450875904.0,0.53,0.272,1.04,1.13,0.27,1779148800.0,0.778,241.49667915308143,122.43476221432633,195.8800048828125,238.2725,1.93333,12.0,2.76,0.0402,0.0036199999,0.94948995,False,False,,1014680.0,849260.0,1.41,-12.8,-8.23,,,-20.89,0.4757,25.6,-11.39,,False,0.090623779063317,,1.0,US,23.05629019654986,38.26572447974401,18.137312922486124,72.86393202183052,49.44402675003029,76.81159420289855,68.83802816901408,20.669291338582678,50.0,50.0,41.44388070175899,standard,446,0.875,166353053,False,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.05474618077278137,82.6,True,50.0
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,United States,USD,83055902839.81133,,-13042.272933,,28.048643,122.21688,120.361,-515.869,-0.34421,-0.136,-0.3932600049999999,-0.38736,-0.1329549899999999,0.635,,,-61.417,2.8759999999999994,3.874,-1277443120.0,1383351040.0,138670000.0,81794514944.0,,0.0,,,,,2.313,151.0,25.239999771118164,143.47999572753906,103.90938,1.61111,16.0,1.24,0.0581,0.00846,0.58873004,False,False,,25263195.0,29040230.0,1.2,55.3,74.52,,,-18.53,1.0613,52.5,32.66,,True,0.7553711886574118,,0.838,US,,8.54474322725099,54.29628935532234,81.69856380308116,31.49849444103317,48.731884057971016,14.612676056338028,35.039370078740156,50.0,35.65891472868217,41.22520828498664,standard,447,0.75,4166692076,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.0689321979880333,84.9,True,50.0
SSE.L,SSE plc,Utilities,Utilities - Diversified,United Kingdom,GBp,34925701139134.48,-1.2714300000000025,-7.586426999999999,0.9123,-2.2073502,2.7583253,3.704,0.6319999999999992,-0.066959985,-0.03442,0.02559,0.02302,-0.0183200199999999,-0.021,0.437,0.667,-13.255,-0.2459999999999998,0.88,-3902962560.0,1542899968.0,10410399744.0,37733289984.0,2.95,0.611,0.69,4.43,0.473,1784764800.0,0.624,34580.743560791016,20217.35456874968,2327.0,2749.1328,2.0,15.0,,,0.00096000003,0.73363,False,False,,4052281.0,4639655.0,1.16,-12.61,-14.17,,,-16.3,0.2841,34.5,-9.34,,False,0.1443638054715858,,0.5,UK,36.64137164152191,41.03373500790788,14.955844446197954,48.58101903244777,59.058509389160214,3.804347826086957,68.83802816901408,11.614173228346457,50.0,,41.15498932287183,standard,448,0.875,10796477185,False,3,SVAG,-8,VARNING,False,1,0.1428571428571428,LÅG,VÄNTA,0.024499861523509026,72.2,True,50.0
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,United States,USD,74608719435.90408,12.553737999999996,12.255741000000002,2.6446,0.6875099999999996,18.40833,17.261,,0.00589001,-0.0183500000000001,0.2866899950000001,0.2213899999999999,0.42387501,0.151,0.027,0.042,72.94200000000001,-0.4849999999999999,1.07,,19270000640.0,13610000384.0,79626625024.0,,0.0,,,,,2.294,153.86000061035156,62.91999816894531,94.3000030517578,98.77125,1.92593,24.0,1.17,0.0482,0.0070700003,0.73497003,False,False,,29193500.0,26844740.0,1.41,23.17,19.27,,,-33.81,0.7098,61.6,17.66,,True,1.3695702201625872,,0.837,US,,72.17188850959487,37.837002551355894,50.34671371767125,19.03658290339331,51.63043478260869,14.612676056338028,,50.0,46.12403100775194,41.141558373197235,holding,449,0.875,2531459064,False,5,NEUTRAL,0,NEDTREND,True,1,0.1428571428571428,LÅG,EJ AKTUELL,0.034697096794843674,76.4,True,50.0
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,United States,USD,23354832881.16971,-11.71347,-4.381762,1.7838,2.683482999999999,1.8297712,2.45,-4.068,0.30667004,0.0023299999999999,-0.0379200089999997,-0.0322699999999998,-0.2834449899999999,0.059,-0.033,-0.051,320.14,-1.212,0.133,-384293728.0,240400000.0,8156800000.0,31271231488.0,2.94,0.6217,6.0,3.0,1.5,1775779200.0,0.594,221.4913805710894,166.46657282886,203.91000366210935,225.2,1.89655,25.0,5.29,0.0641,0.00298,0.9958,False,False,,1311050.0,994350.0,0.86,3.73,-3.34,,,-6.9,0.2716,59.9,2.48,,True,0.8677454619070061,,0.493,US,,44.56544401274957,34.04432652095005,26.3638292017365,39.148192545020244,73.0072463768116,68.83802816901408,36.61417322834646,50.0,32.945736434108525,41.081901851034445,standard,450,0.875,202757912,False,1,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,EJ AKTUELL,0.007194900419563055,39.0,True,50.0
TLN,Talen Energy Corporation,Utilities,Utilities - Independent Power Producers,United States,USD,17558788153.46173,,-11.000819,,7.931763,5.461937,7.216,16.069000000000003,-0.2273599999999999,-0.05079,-0.1310300049999999,0.0086399899999999,-0.0970949899999999,0.967,,,567.874,-0.3519999999999999,0.979,324431264.0,1026000000.0,6817999872.0,23350788096.0,,0.0,,,,,1.668,451.2799987792969,239.88999938964844,386.7999877929688,475.37067,1.5,15.0,3.37,0.0574,0.02003,1.03451,False,False,,740695.0,782040.0,0.96,1.35,10.49,,,-9.99,0.5881,48.2,7.78,,True,0.6808716012819634,,0.482,US,60.73646090040271,23.067776340427283,45.890212788342666,58.909507702877676,14.788035883536402,77.17391304347827,14.612676056338028,71.06299212598425,50.0,36.434108527131784,41.03328584521068,standard,451,0.75,302493062,False,2,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,EJ AKTUELL,0.009524010121822357,46.1,True,50.0
INPST.AS,InPost S.A.,Industrials,Integrated Freight & Logistics,Luxembourg,EUR,7679118302.598327,39.9738775,-1.4717640000000003,,-2.3523889,,,,-0.01632999,-0.001689999,-0.0677799999999999,-0.149415005,-0.1795800099999999,0.308,-0.378,-0.376,263.688,-0.7030000000000001,0.593,473962528.0,,,,,0.0,,,,,1.088,15.390000343322754,9.1899995803833,15.359999656677246,17.271626,,13.0,,,0.41292,0.40263999,False,False,,1738377.0,1136668.0,2.697357330581624,0.99,1.25,57.22,6.74,-0.0019493623116469,0.4443991047940249,57.14279226706508,0.0110717408652274,0.2010368057507712,True,0.824892348702357,,0.163,Europe,,27.903713432958625,60.9768211600674,26.73275628782471,23.039050027158805,89.31159420289855,14.612676056338028,,50.0,,40.97182723557649,standard,452,1.0,18855958,False,3,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,VÄNTA,0.00996343418955803,47.4,True,50.0
BE,Bloom Energy Corporation,Industrials,Electrical Equipment & Parts,United States,USD,81066502380.0,,43.199777000000005,1.5148,79.47628699999999,33.101513,33.301,332.51399999999995,-0.1958599999999999,-0.03933,-0.1220800049999999,-0.0676799899999999,-0.1976149899999999,1.304,,,243.935,3.427,3.979,-796922496.0,2491432960.0,2952817920.0,81554423808.0,,0.0,,,,,3.83,322.8299865722656,18.1200008392334,285.0,263.13333,2.34615,24.0,2.78,0.1166,0.05835,0.87844,False,False,,10436095.0,10374130.0,0.93,-5.86,78.73,,,-11.17,1.0946,46.6,21.12,,False,0.502290234297491,,0.853,US,26.4440704453928,16.593182918399386,60.22958915279202,85.62250614380466,26.4783728450123,49.45652173913043,14.612676056338028,37.20472440944882,50.0,18.7984496124031,40.96859343787034,standard,453,0.75,2956627050,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0001759619335643947,27.0,True,50.0
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,India,INR,3823594254035.0977,-1.316661999999999,24.051117,,-2.488485,4.008229,4.825,3.091999999999997,-0.0606599999999998,-0.073439996,-0.0285900039999999,-0.13304,0.0235499799999999,0.203,,,104.557,-0.5330000000000001,0.421,-335906138112.0,98084003840.0,1066217897984.0,4847782330368.0,0.04,0.0171,1.3,0.65,1.3,1781136000.0,0.765,3027.5,1753.0,2937.39990234375,2715.0,1.0,2.0,,,0.77321,0.15258999,False,False,,2686684.0,2908023.0,1.3323607423426145,21.96,34.56,25.91,,-0.0297605607452519,0.3411282653520959,77.12831500864854,0.2644724749575027,0.2757179732096348,True,0.8465252123052321,,0.167,India,33.58087395564104,27.64450477888432,79.1382775533353,40.8887541949634,40.981130958534024,13.043478260869565,29.577464788732392,15.748031496062993,50.0,,40.864422572739905,standard,454,0.875,102504318,False,3,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,VÄNTA,0.3444494605064392,97.8,True,50.0
INTC,Intel Corporation,Technology,Semiconductors,United States,USD,576381681533.8135,,52.17113700000001,1.36,-3.261290000000001,10.720787,11.201,22.852000000000004,-0.2378299999999999,-0.0639100004,-0.1835800049999999,-0.0950099999999999,-0.1265149899999999,0.072,,,-31.513,0.7129999999999999,1.657,-9363693792.0,32789000192.0,45030998016.0,602218692608.0,,0.0,,2.69,0.125,1722988800.0,2.19,132.75,18.96999931335449,114.68000030517578,87.76098,2.6875,41.0,0.94,0.028099999,0.1472,0.64053,False,False,,120641211.0,127137090.0,1.05,9.75,153.67,,,-15.54,0.8178,30.6,30.6,,False,0.4857137778072841,,0.804,US,32.79512532307507,14.762628544311656,59.46467555695836,52.78040192373755,27.371247806775177,23.18840579710145,14.612676056338028,35.23622047244094,50.0,65.50387596899225,40.83168092746185,standard,455,0.75,14580081520,False,3,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,EJ AKTUELL,-0.03006407991051674,6.7,True,50.0
S92.DE,SMA Solar Technology AG,Technology,Solar,Germany,EUR,2281525000.0,,0.0,0.8,1.3868558000000002,1.4919456,1.469,-34.556,-0.5750399999999999,-0.135130001,-0.2218099999999999,-0.1102950049999999,-0.3219400099999999,0.04,,,-33.011,0.022,0.655,-406155376.0,129088000.0,94134000.0,2246571008.0,,0.0,,3.58,0.5,1748390400.0,0.764,70.69999694824219,15.40999984741211,65.3499984741211,51.8,,5.0,,,0.59354997,0.2331,False,False,,169069.0,123743.0,0.56,20.37,117.68,,,-4.55,0.6863,56.1,20.88,,False,0.6575851893428932,,0.332,Europe,,7.414813843521749,68.29414240248298,20.004525275480272,42.532525907954735,96.19565217391305,14.612676056338028,5.511811023622047,50.0,,40.780449338400146,standard,456,0.75,8733533,False,2,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,VÄNTA,0.055729981511831284,82.9,True,50.0
AIXA.DE,AIXTRON SE,Technology,Semiconductor Equipment & Materials,Germany,EUR,6568648559.227318,83.07806749999999,24.763994,2.08,2.711383,13.048696,12.826,49.668,-0.1002799999999999,-0.008799999,0.0169399999999999,-0.524675005,-0.01239001,-0.472,,,-58.426,3.2300000000000004,2.347,-295732624.0,272673984.0,2770000.0,6456686592.0,0.26,0.283,0.15,1.25,0.15,1778716800.0,0.807,60.220001220703125,11.641035044555371,55.7400016784668,46.82667,2.53333,15.0,,,0.02421,0.58874,False,False,,1125375.0,680355.0,1.11,16.09,89.74,,,-6.05,0.6984,65.7,25.43,,True,0.9429712869355394,,0.49,Europe,18.751728075975237,32.69360560228781,65.84701070517373,10.686091218983696,54.06498910288021,90.76086956521739,68.83802816901408,21.062992125984252,50.0,,40.73432425232658,standard,457,0.875,40956828,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.04331853240728378,2.5,True,50.0
DOCS,"Doximity, Inc.",Healthcare,Health Information Services,United States,USD,2824274280.0553665,-11.38623,-8.889807999999999,0.5895,-4.3122744000000015,6.0686717,4.924,-5.757999999999999,-0.0158999999999999,0.0458799999999999,0.1794800150000001,0.05202001,0.3924250099999999,0.051,-0.69,-0.694,-66.47,4.494,5.813,-807180000.0,748601024.0,10185000.0,3175045888.0,,0.0,,,,,1.353,76.51000213623047,17.149999618530273,21.399999618530277,25.15,2.31818,20.0,3.22,0.12149999,0.028280001,0.96300006,False,False,,3765253.0,5279800.0,0.81,-9.73,-16.39,,,-56.24,0.6211,38.1,-2.23,,False,0.4239046352997109,,0.771,US,,74.14982652624218,4.672252689444751,25.679477444104087,43.41939114153276,95.65217391304348,14.612676056338028,4.330708661417323,50.0,17.829457364341085,40.59704975649422,standard,458,0.875,112987718,False,4,NEUTRAL,0,NEDTREND,True,1,0.1428571428571428,LÅG,EJ AKTUELL,0.05105539411306381,81.9,True,50.0
AIR.PA,Airbus SE,Industrials,Aerospace & Defense,Netherlands,EUR,141464891660.07043,1.579893499999999,-0.2722949999999997,1.5748,0.5736325,1.9504595,1.935,1.8229999999999995,0.0302899999999999,-0.0337699989999999,-0.0295599999999999,-0.1346350039999999,-0.2540200099999999,-0.066,-0.265,-0.261,-3.0820000000000007,-0.1840000000000001,0.399,-559625000.0,15776000000.0,14570000384.0,140346900480.0,1.78,0.316,3.2,1.8,3.2,1776729600.0,0.887,217.28503984305604,154.56398910495966,179.6999969482422,209.17696,1.91304,23.0,,,0.2573,0.3703,False,False,,1476720.0,1451445.0,2.411852300179977,2.91,-1.99,-10.66,9.96,-0.1729757507556035,0.2799881628777645,54.90926377196869,0.0606933505849258,-0.0380281556340964,True,0.7305738718051251,,0.699,Europe,55.02254012141612,27.710340328847185,35.53377024410019,20.706927255623558,55.05967786431245,39.130434782608695,68.83802816901408,42.125984251968504,50.0,,40.53520273913506,standard,459,1.0,281690635,False,3,SVAG,-8,NEDTREND,True,1,0.1428571428571428,LÅG,EJ AKTUELL,0.02106318809092045,69.1,True,50.0
NOTE.ST,NOTE AB (publ),Technology,Electronic Components,Sweden,SEK,5378556065.753174,-8.325947,-3.3664885000000027,0.89,-2.2595428,1.4255383,1.85,-3.2555,-0.02026,-0.01532,-0.0235399959999999,-0.0457399999999999,-0.3144399999999999,-0.041,-0.198,-0.2,55.367,-0.4150000000000001,0.668,-662375008.0,338000000.0,1939000064.0,6979631616.0,3.63,0.7407,7.0,3.65,7.0,1745539200.0,0.561,205.1999969482422,147.10000610351562,188.3999938964844,209.5,,2.0,,,0.4372,0.26611,False,False,,62671.0,34840.0,2.228981684080185,9.34,-4.51,6.56,,-0.0818713611189541,0.3583830714076826,67.91443326645032,0.0375134539356236,0.035739577928284,True,0.9389659985214204,,0.475,Nordic,,31.12381060470829,49.9444800165874,13.684627899193107,50.24365194667601,92.02898550724638,68.83802816901408,12.204724409448819,50.0,,40.50720620231107,standard,460,0.875,623566,False,3,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,VÄNTA,0.009198865853250027,45.0,True,50.0
RTX,RTX Corporation,Industrials,Aerospace & Defense,United States,USD,241945149606.182,0.4212309999999988,1.4603100000000016,2.4726,-4.782048100000001,2.677184,3.052,-1.5649999999999975,-0.09301,-0.0297099969999999,-0.0442499999999999,-0.0319799899999999,-0.2963849999999999,0.087,0.325,0.341,-10.311999999999996,-0.575,0.646,6170931488.0,6817999872.0,38934999040.0,275816153088.0,1.54,0.5103,2.77,2.13,0.73,1779408000.0,0.301,213.6102078060541,132.26207389640462,179.66000366210938,215.27182,1.91304,22.0,2.37,0.0107,0.00084,0.81581,False,False,,5604071.0,5871250.0,0.82,0.66,-15.19,,,-17.45,0.2493,44.3,-5.36,,True,0.8991201857824029,,1.0,US,,23.308235651042644,13.32442331465846,69.58633553211322,61.71643652893098,30.434782608695656,68.83802816901408,81.88976377952756,50.0,94.76744186046511,40.35610491671447,standard,461,0.875,1054828797,False,4,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.013521147891879082,55.7,True,50.0
EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants,United States,USD,6106363749.613037,-19.359284,-10.897767,0.89,6.611965999999999,1.0650325,1.36,-10.063,1.18346,0.06858,-0.0437999999999998,-0.0496699999999999,-0.31257499,0.032,0.121,0.074,363.001,-1.202,0.228,-744843744.0,57100000.0,1748000000.0,7797263360.0,,0.0,,3.47,0.38,1583366400.0,1.329,187.1199951171875,100.3000030517578,142.3800048828125,184.9,1.61905,20.0,4.11,0.1975,0.01224,1.14961,False,False,,1198226.0,978080.0,0.68,-4.35,0.52,,,-17.24,0.5087,51.9,-1.31,,True,0.6630457860822443,,0.895,US,,51.70867133719876,31.109774060338253,47.784660767357565,13.598038821023742,91.12318840579711,14.612676056338028,12.007874015748031,50.0,5.426356589147287,40.352657045286094,standard,462,0.875,139259035,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.0004381796170491725,27.4,True,50.0
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,United States,USD,146446764176.43518,-2.5566770000000005,1.4080480000000026,1.6659,-3.0889486000000006,3.0937064,3.929,1.9570000000000007,-0.0252299899999999,-0.0319399999999999,-0.0235000049999998,0.01099,-0.2388649899999999,-0.111,-0.085,-0.098,308.481,0.6140000000000001,1.972,36306208.0,8830000128.0,48473001984.0,186000670720.0,1.2,0.3671,6.48,1.24,1.62,1782777600.0,0.969,672.2238494811068,430.2489456975836,542.1799926757812,642.12683,2.125,22.0,5.37,0.0202,0.0016,0.8276,False,False,,1255123.0,1616840.0,1.16,-5.93,-12.05,,,-17.79,0.3402,23.0,-5.14,,False,0.2644986789572873,,0.944,US,60.053044419065934,33.244322159463636,15.956331045003814,32.568684929638906,45.36784331014807,38.224637681159415,68.83802816901408,49.803149606299215,50.0,77.71317829457365,40.31227235462597,standard,463,0.875,876618299,False,2,SVAG,-8,VARNING,False,1,0.1428571428571428,LÅG,EJ AKTUELL,0.01626918837428093,62.4,True,50.0
006400.KS,"Samsung SDI Co., Ltd.",Industrials,Electrical Equipment & Parts,South Korea,KRW,53150847632000.0,,25.198203000000003,12.2945,,3.9616685,4.864,119.475,-0.1429799999999998,-0.0629399999999999,-0.154995004,-0.21663,-0.2416599899999998,0.126,,,27.612,-0.567,0.418,-1495051480064.0,1839690940416.0,11833014484992.0,66465919139840.0,0.36,0.0,977.13,0.25,977.12604,1735257600.0,1.621,723000.0,165900.0,688000.0,732564.5,1.90323,31.0,,,0.22959,0.30325,False,False,,853881.0,893506.0,2.35825820099814,8.35,58.89,127.81,,-0.0484094052558783,0.627483109341014,51.74825174825175,0.2490015249437223,0.9328285878832998,False,0.7147466162342548,,0.496,Asia,23.143745867644405,9.703241237610198,88.96065476703193,40.678840868852895,27.343763959177974,2.717391304347826,68.83802816901408,30.118110236220474,50.0,,40.268346386332404,standard,464,0.625,448754453,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.013004940934479237,18.3,True,50.0
ENPH,"Enphase Energy, Inc.",Technology,Solar,United States,USD,9009726399.64325,34.460205,5.941852000000003,1.8085,-0.2602670000000007,6.436434,6.209,28.874,-0.06759,-0.047970001,-0.0281000049999999,-0.2550499999999999,-0.2267249899999999,-0.206,,,-12.011999999999992,2.2,2.714,-970829496.0,930641024.0,612126976.0,8691212288.0,,0.0,,,,,1.254,73.73999786376953,25.780000686645508,68.36000061035156,43.00741,2.64516,27.0,3.6,0.2743,0.0305,1.00963,False,False,,7200330.0,12015100.0,0.78,88.3,47.55,,,-9.31,0.9273,75.2,54.33,,True,0.8571033478120921,,1.0,US,13.944370980345013,18.88275333669776,58.32116836318682,49.11261660016383,38.97797726259259,86.23188405797102,14.612676056338028,10.433070866141732,50.0,13.10077519379845,40.22479445422115,standard,465,0.875,821352243,False,3,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,EJ AKTUELL,0.19080418348312378,93.6,True,50.0
INDT.ST,Indutrade AB (publ),Industrials,Industrial Distribution,Sweden,SEK,70496500500.0,-0.4795419999999986,1.3174664999999983,1.63,-1.4429582,2.1855314,2.429,-1.7894999999999983,-0.0316899999999999,-0.00014,-0.015949996,-0.0218099999999999,-0.0982100299999999,0.003,-0.041,-0.039,-1.7179999999999964,0.338,1.198,2061624896.0,2016999936.0,9850999808.0,78336499712.0,1.6,0.4454,3.1,1.06,3.1,1775088000.0,1.181,270.7341613769531,185.6000061035156,193.5,256.625,,8.0,,,0.26732,0.60733,False,False,,552390.0,1092636.0,8.243707103984747,-5.24,-16.34,-13.23,,-0.2852767489117015,0.3253953490680034,45.97990055709954,-0.0754260568452586,-0.138825255058683,True,0.3240420074978151,,0.704,Nordic,,40.6409717615722,25.860702801137265,30.76864183116175,51.646293652277045,53.07971014492754,68.83802816901408,84.64566929133859,50.0,,40.11498909442789,standard,466,0.875,20085381,False,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.010748112574219704,50.1,True,50.0
MNDY,monday.com Ltd.,Technology,Software - Application,Israel,USD,4278068076.1573935,3.2923199999999966,-6.811631499999999,0.2834,-3.140008000000001,3.3133695,2.291,139.133,-0.08038001,-0.06732,-0.0328000049999998,-0.1075599999999999,0.39201501,0.245,0.096,0.022,-44.136,0.1229999999999999,1.593,-813962496.0,1212275968.0,177572992.0,2980564736.0,,0.0,,,,,1.158,316.9800109863281,57.5,83.62000274658203,113.56,1.65385,25.0,4.0,0.17639999,0.15353,0.86588997,False,False,,1776885.0,2152120.0,1.66,31.25,29.79,,,-41.25,0.6838,69.3,34.21,,True,1.0448170569399706,,1.0,US,4.129951313337741,35.422078952413905,40.87914924116889,63.08431230559515,34.25525128263431,93.47826086956522,14.612676056338028,3.937007874015748,50.0,8.527131782945736,40.092948262683564,standard,467,0.875,179960280,False,4,NEUTRAL,0,NEDTREND,True,1,0.1428571428571428,LÅG,EJ AKTUELL,0.0905354917049408,87.7,True,50.0
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,United States,USD,36251022345.04199,-12.164633000000002,-7.008073999999999,1.4626,7.47067,0.43379587,0.595,-8.738,0.61022994,0.0127199999999999,-0.1037500049999999,-0.1263199999999999,-0.3131449799999999,0.047,-0.135,-0.152,602.8990000000001,-0.27,0.763,805931296.0,1902000000.0,15399999488.0,49749024768.0,2.9,0.6,2.2,2.57,0.54,1782950400.0,0.662,91.16274597519516,67.67978264459987,75.80999755859375,86.86667,2.11765,15.0,3.09,0.033099998,0.0020299999,0.88965,False,False,,4717706.0,3642130.0,0.74,-0.46,-15.62,,,-18.53,0.3348,55.5,-1.58,,True,0.7850192202262027,,0.698,US,,38.88174474271303,12.64474670559457,29.882260169603875,39.869412425192806,64.85507246376811,68.83802816901408,75.98425196850394,50.0,57.17054263565892,40.040540560108745,standard,468,0.875,276109866,False,3,SVAG,-8,NEDTREND,True,1,0.1428571428571428,LÅG,EJ AKTUELL,0.009013545699417591,44.6,True,50.0
IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,United States,USD,30410850120.54444,-10.588182000000003,-9.467552,0.7384,-3.680307,1.8284541,2.685,-4.757,0.01618999,-0.0189500030000001,-0.0412700049999999,-0.0276899899999998,-0.1686049899999999,0.084,0.15,0.1,187.885,-0.8520000000000001,0.658,1094306336.0,2103000064.0,16216999936.0,44652847104.0,,0.0,,,,,1.179,247.0500030517578,136.41000366210938,182.2100067138672,228.6,1.34783,20.0,2.85,0.0342,0.0108,1.02402,False,False,,1654736.0,1892660.0,0.61,18.45,7.43,,,-23.5,0.4453,64.0,9.75,,True,0.8959404953841699,,0.846,US,,35.586363339188026,34.20148478392383,52.268840007638914,21.515517389137607,67.3913043478261,14.612676056338028,83.66141732283464,50.0,55.23255813953488,40.03838193976129,standard,469,0.875,344861591,False,4,NEUTRAL,0,NEDTREND,True,1,0.1428571428571428,LÅG,EJ AKTUELL,0.010323583148419857,48.8,True,50.0
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,United States,USD,38319247016.34693,7.134177999999999,-11.263322,0.6005,-1.7149460000000007,0.25954163,0.48,-10.87,-0.0646699999999999,-0.01259,-0.1176600047999999,-0.1294399969999999,-0.2575149899999999,0.012,0.509,0.358,348.42900000000003,-0.798,0.305,2336431136.0,3334000128.0,24692000768.0,70926573568.0,2.25,0.8701,1.4,2.0,0.35,1778803200.0,0.457,76.17869785654563,58.002030302441504,62.150001525878906,75.54545,2.08333,22.0,5.48,0.0419,0.0844,0.80866,False,False,,6115122.0,6989370.0,0.95,-8.73,-9.89,,,-18.18,0.2938,41.4,-9.44,,False,-0.01551512036111,,0.876,US,,19.17497507898694,17.95303006391541,59.952577753475026,40.28610858115541,63.40579710144928,68.83802816901408,90.35433070866141,50.0,48.837209302325576,40.03252814402308,standard,470,0.875,434389356,False,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.015556027181446552,60.8,True,50.0
