ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,11957014126.815796,,,,77.50526160000001,7.1868377,8.357,-4.540250000000001,1.580862505,0.18818249929999997,0.12837500200000002,0.394039425375,0.11040997000000008,0.38949999999999996,0.2675,0.392,,0.7295000000000005,1.994,-775332832.0,231003008.0,2178533120.0,13904544768.0,2525323000.0,,1396611000.0,,,802593000.0,,316889000.0,651558000.0,,0.0,,,,,0.848,109.66000366210938,61.22999954223633,105.3499984741211,99.55556,1.66667,9.0,6.6,0.169,0.0110599995,1.12357,False,False,,0.675,2009660.0,1786310.0,0.7075781289443126,26.47,58.33,51.52,,-0.039303347109749476,0.3718967949399266,56.32236264613879,0.21386628706526967,0.4382330839108861,False,0.631303809988568,,0.66,['debt_to_equity: 1517.687 > 200 -> None'],1.73674,0.25492,30.894426,10.136572,0.477,0.429,,2.709,US,True,,90.28891463657574,80.129407785077,70.2996855866505,56.57105008506188,76.28294036061027,12.604042806183116,19.966722129783694,50.0,8.806818181818182,67.5,62.094046300092316,standard,72,188187756,False,3,SVAG,-8,43.3,False,30.70469798657718,71.30872483221476,15.939597315436242,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,,True,0.625,,2026-08-31,0,0.00922400876879692,68.2
NVDA,NVIDIA Corporation,Technology,Semiconductors,United States,USD,5253179923690.796,,,0.6279,19.39547815,17.338943,17.227,4.2867500000000005,0.9746424975000001,0.4634024978,0.5198000120000001,0.511579355375,0.09443998000000009,0.8895,0.9610000000000001,1.259,0.0,2.829,2.918,40697233472.0,62469001216.0,38860001280.0,5219345760256.0,206803000000.0,,215938000000.0,,,130387000000.0,,120067000000.0,102718000000.0,0.004596644385070809,0.0354,1.0,0.05,0.25,1788998400.0,2.215,236.26463268418732,163.8517783946414,217.5500030517578,323.41898,1.27869,58.0,2.35,0.0123000005,0.04008,0.71499,False,False,,0.1,140227025.0,141582320.0,1.521752807704103,11.54,3.16,22.93,,-0.07921045744263033,0.38103188455406284,50.0,0.04380579449595201,0.11184869398215014,False,0.479431870406088,,0.897,[],1.17211,0.53572,27.468435,14.213399,1.059,1.278,16.971,4.589,US,True,61.90865174356938,93.1070741572775,65.1187057849574,88.18153281641231,53.676888124712605,1.9417475728155338,32.69916765755054,59.567387687188024,50.0,87.07386363636364,10.0,77.69860174570634,standard,4,30801234148,False,7,STARK,8,39.9,False,66.35906040268456,2.5587248322147653,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,STARK,-8.0,True,0.75,,2026-08-31,0,-0.018513744696974754,25.3
2330.TW,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,TWD,62367350011135.0,,,0.9039,5.58335815,14.045143,13.591,1.8080000000000034,0.2588075295,0.13465500829999996,0.363337504,0.4568300475,0.072300015,0.19049999999999997,0.457,0.774,8.9425,0.8090000000000003,2.132,708940578304.0,3518010228736.0,1068558516224.0,60348837134336.0,7932842500000.0,,3809054300000.0,,,1936095600000.0,,1697604000000.0,2274975600000.0,0.011642411642411643,0.2573,28.0,1.69,7.0,1789516800.0,1.258,2535.0,1129.9384980426837,2405.0,3229.3333,1.30303,33.0,,,0.00023,0.43315,False,False,,0.5,29134405.0,15186694.0,1.4971864243822828,-0.82,1.32,22.5,,-0.05128205128205132,0.3273908419736013,51.66666666666666,0.005476817592708683,0.2096351095509954,True,0.6297280095871566,,0.95,"['market_cap: valuta TWD saknas i FX-tabell, lämnas oförändrad']",0.39969003,0.19002001,28.151703,16.921236,0.36,0.774,16.504,2.458,Asia,True,70.23229159859449,89.67144272703479,68.86723092787724,82.00143759343672,48.673437175465196,0.13869625520110956,48.39476813317479,64.72545757071548,50.0,,50.0,69.6670769226475,standard,23,1152976884,False,5,NEUTRAL,0,41.3,False,69.37919463087249,2.5587248322147653,6.795302013422819,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,1.3,True,0.75,,2026-08-31,0,0.2867111563682556,98.3
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,United States,USD,233780098861.56296,,,2.2941,13.8286666,6.136766,7.274,-1.7272500000000006,0.7588525050000001,0.019932499299999993,0.10929502199999999,0.15148941537500002,0.06660994000000009,0.007500000000000007,0.48750000000000004,0.659,,0.0,0.95,7532983360.0,13989000192.0,57303998464.0,277095088128.0,90586000000.0,,36751000000.0,,,9080000000.0,,7711000000.0,9958000000.0,0.0233106694579125,0.6087,10.08,3.07,2.52,1787270400.0,0.413,447.0299987792969,262.488498701312,432.4200134277344,388.48276,2.47059,29.0,4.58,0.0223,0.00225,0.85123,False,False,,0.496,2686907.0,2339890.0,0.675408372237482,12.2,29.14,12.9,,-0.03268233763160844,0.27657398087846086,62.85266248617272,0.12042878865288209,0.2303076787945726,False,0.6696487277983916,,0.98,['debt_to_equity: 490.281 > 200 -> None'],0.91473,0.08667,26.875078,17.723883,0.095,0.649,,1.371,US,True,,78.72577534661468,80.58572875573833,71.95556453137348,54.10598203555431,15.811373092926493,71.58145065398335,82.02995008319468,50.0,69.60227272727273,49.6,69.4277730787067,standard,25,1011815265,False,5,NEUTRAL,0,46.8,False,79.78187919463086,7.885906040268456,20.80536912751678,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,8.1,True,0.625,,2026-08-31,0,0.046352632343769073,87.3
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,867456873899.82,,,0.2414,,6.2816157,5.862,-9.522999999999998,0.7859074994999999,0.2812449983,0.7202975040000001,0.6166700275,0.19268001500000004,2.3985,12.407,12.408,0.47550000000000026,0.9420000000000003,2.26,55746213887488.0,87980978995200.0,21113138577408.0,1108852577665024.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.0008960573476702509,0.013200001,1500.0,1.05,375.0,1787875200.0,2.395,2986352.5777339735,254250.51727294922,1674000.0,3216024.8,1.34211,38.0,,,0.20212,0.39409,False,False,,0.5,5586647.0,4135432.0,1.1434639343959818,26.65,-28.23,64.81,,-0.43944997905430805,0.9179312198552465,64.96875890729089,-0.1322360914017332,0.3029695443204756,True,0.6791065297880587,,1.0,['market_cap: KRW -> USD (x0.00073) 1188297087534000.0 -> 867456873900'],0.92679,0.33661,,3.5610244,2.568,12.724,8.037,2.591,Asia,True,,95.84897063642195,51.98897757561633,98.02801648196353,34.28979029274015,6.934812760055478,26.397146254458974,91.34775374376039,50.0,,50.0,77.41083909048585,standard,5,5053580613,False,7,STARK,8,50.4,False,97.5251677852349,2.5587248322147653,20.469798657718123,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,OK,3.9,True,0.625,,2026-08-31,0,0.31199565529823303,98.8
2914.T,Japan Tobacco Inc.,Consumer Defensive,Tobacco,Japan,JPY,83722313323.536,,,1.2014,0.28496180000000004,3.3104155,3.553,0.399249999999999,-0.003999990000000009,0.02735749875,0.10904999300000003,0.21748499999999998,0.047349960000000024,0.133,0.356,0.446,0.0,0.6492499999999999,0.839,214352744448.0,827909013504.0,1676771983360.0,13213710155776.0,8419240000000.0,,3467675000000.0,,,853707000000.0,,510175000000.0,514056000000.0,0.03922134102379236,0.7925,272.0,5.32,136.0,1798502400.0,0.149,7218.0,4445.145995782941,6935.0,7178.231,,13.0,,,0.34145,0.19262,False,False,,0.5,4516160.0,3073330.0,1.087244051347391,4.05,16.91,16.73,,-0.039207536713771085,0.2317654972801638,40.243902439024396,0.06305979528569217,0.1717934200493696,False,0.3726072661793738,,0.661,['market_cap: JPY -> USD (x0.0068) 12312104900520.0 -> 83722313324'],0.14298001,0.07413,20.665098,23.031452,0.17,0.446,37.91,2.044,Japan,True,78.90494694140179,70.20037653946133,68.4397950391856,67.43113825100026,81.94321571441779,34.535367545076284,89.06064209274673,71.54742096505824,50.0,,50.0,77.23761667635677,standard,6,133439827,False,7,STARK,8,55.7,False,97.5251677852349,22.399328859060404,36.241610738255034,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,6,0.8571428571428571,HÖG,OK,1.5,True,0.75,,2026-08-31,0,0.007710427977144718,66.6
O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,Banks - Regional,Singapore,SGD,141545185220.13492,,,2.282,0.3317013999999996,9.629579,6.985,,0.017580000000000005,0.001624999999999998,0.13295499000000005,0.054755007500000084,,0.06450000000000002,0.04050000000000001,0.223,,,,,90186997760.0,52214001664.0,102675300352.0,675688000000.0,,14533000000.0,,,,,7422000000.0,9125000000.0,0.02982233459227216,0.477,0.94,4.76,0.47,1786924800.0,0.203,31.729999542236328,15.541105834096603,31.520000457763672,31.27188,2.1875,16.0,,,0.28972,0.1856,False,False,,0.5,6592607.0,5488880.0,1.4840165777839374,9.94,32.86,56.89,,-0.006618313504641704,0.17272878920873128,58.20881657951582,0.11546141448405134,0.4027409513768869,False,0.7250832071733248,,0.923,"['gross_margin: None för sektor Financial Services'
 'market_cap: valuta SGD saknas i FX-tabell, lämnas oförändrad']",0.1274,0.01174,18.114943,16.317995,0.169,0.225,,,Singapore,True,,64.79094569601128,91.54448680828759,62.594481579542695,94.67005353436032,23.994452149791957,80.7372175980975,,50.0,,50.0,69.17389472444181,standard,26,136029801,False,5,NEUTRAL,0,39.8,False,30.70469798657718,14.261744966442953,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,5,0.7142857142857143,HÖG,OK,11.3,True,0.75,,2026-08-31,0,0.03522840514779091,83.6
2881.TW,"Fubon Financial Holding Co., Ltd.",Financial Services,Insurance - Life,Taiwan,TWD,1967863954320.0,,,1.36,0.5500964249999999,1.879633,1.479,-3.7014999999999993,0.0650275045,0.009460000200000004,-0.11579250800000002,0.08954503000000001,,1.6515,,,66.89025,,1.007,1142517186048.0,1336526110720.0,836762796032.0,1548880707584.0,12875478154000.0,,379304535000.0,,,,,120943979000.0,14407546000.0,0.029513888888888888,0.4954,4.25,3.79,4.25,1782864000.0,0.665,145.0,79.26169854468043,144.0,132.97726,2.0,11.0,,,0.40671003,0.22737,False,False,,0.5,33009189.0,24350375.0,1.6650540632135762,10.77,31.18,60.09,,-0.006896551724137945,0.2709752623259908,70.51282051282051,0.12188935922694166,0.4170117982029238,True,0.980821875835513,,1.0,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services'
 'market_cap: valuta TWD saknas i FX-tabell, lämnas oförändrad']",0.18735,0.02007,17.204302,14.038659,1.756,,80.87,,Asia,True,,54.77261559709289,94.04113727983133,97.00154802234536,50.07034063572903,4.2995839112343965,80.61831153388823,99.00166389351082,50.0,,50.0,69.10941490880907,standard,27,110690519,False,6,NEUTRAL,0,54.8,False,97.5251677852349,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-1.0,True,0.875,EXTREME_EARNINGS_GROWTH;,2026-08-31,0,0.1278308480978012,93.7
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,United States,USD,13491713318.442429,,,2.56,1.1779036000000003,5.5386524,5.262,-5.211250000000001,0.288052535,0.1730025093,0.233095032,0.191139395375,0.3125299800000001,0.018500000000000003,0.10050000000000003,0.147,0.0,1.4765000000000004,3.244,-372926336.0,839385024.0,165928992.0,12818256896.0,2844423000.0,,2320126000.0,,,892701000.0,,782570000.0,884267000.0,,0.0,,,,,0.422,57.56999969482422,33.7599983215332,54.45000076293945,53.0,2.4,17.0,10.74,0.1546,0.01845,1.07219,False,False,,0.883,2569698.0,1930690.0,0.5703848102043009,-2.72,7.86,23.58,,-0.05419487490748187,0.3678327004368825,55.917401351899606,-0.0008367489565543895,0.15174355000309614,True,0.5879954874883727,,1.0,[],0.44393003,0.23974001,17.12264,13.099428,0.106,0.262,8.999,3.456,US,True,,93.24770990242433,75.53031881098157,61.16708036661476,71.15524709366892,74.34119278779472,12.604042806183116,28.452579034941767,50.0,10.085227272727272,98.3,68.66345530475571,standard,28,105126072,False,5,NEUTRAL,0,44.1,False,30.70469798657718,69.37919463087249,23.070469798657715,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,4,0.5714285714285714,MEDEL,OK,10.6,True,0.75,,2026-08-31,0,-0.014769935049116611,31.0
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,246418077884.56348,13.570995500000002,,1.901,9.089786149999998,23.377552,22.112,28.58975,0.11729249749999998,0.0688724978,0.266880012,0.303139405375,,0.2075,0.03999999999999998,0.365,,1.197,2.289,2778871104.0,13343299584.0,0.0,233074769920.0,19448600000.0,,9005700000.0,,,3856100000.0,,3511400000.0,4371900000.0,,0.0,,,,,1.615,214.88999938964844,114.5199966430664,195.3800048828125,241.81519,1.26667,27.0,1.65,0.0123000005,0.17247,0.73297,False,False,,0.771,7793204.0,5775400.0,0.40912988771969194,14.24,22.52,46.35,,-0.09079061176532244,0.548360110703972,52.472458035877125,0.08256724312348385,0.2986081084113672,False,0.5350929439693616,,0.951,[],0.31476,0.14119,61.63407,37.86757,0.377,0.357,,2.957,US,True,50.88819741518415,80.21095512010824,81.16477849838304,71.63009954744862,36.66470920281146,14.701803051317613,12.604042806183116,65.05823627287853,50.0,87.07386363636364,77.10000000000001,67.9785826036701,standard,31,1128397680,False,6,NEUTRAL,0,41.4,False,69.5469798657718,7.130872483221476,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,OK,2.7,True,0.75,,2026-08-31,0,0.03173486515879631,82.5
V,Visa Inc.,Financial Services,Credit Services,United States,USD,650289414431.4785,,,1.7201,15.311765425000003,16.014774,16.003,11.027249999999999,0.43299250250000004,0.1635374997,0.23550000000000007,0.26202435787499995,,0.03949999999999999,-0.0825,0.068,19.84424999999999,,0.627,19291359296.0,13792000000.0,23857999872.0,711950270464.0,99627000000.0,,40000000000.0,,,26556000000.0,,20058000000.0,23059000000.0,0.0070230606843150935,0.22129999,2.68,0.7,0.67,1786406400.0,0.759,385.57000732421875,292.7381694353985,381.6000061035156,417.90216,1.45,37.0,3.23,0.013099999,0.00085,0.90309,False,False,,0.208,7943044.0,7366340.0,0.6882643006068081,4.38,17.14,19.67,,-0.01029644719581324,0.22212140911170905,70.97934303807759,0.06610988667042128,0.15009458462182534,True,0.8678232077585492,,0.862,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.6119,0.1911,32.476597,25.432709,0.144,0.102,67.821,,US,True,69.03529364453001,94.18036604401888,78.96487650709028,49.15687618196749,59.268607862511494,8.044382801664355,37.5743162901308,81.53078202995009,50.0,84.6590909090909,20.8,75.29858176566108,standard,9,2810995389,False,7,STARK,8,50.0,False,78.43959731543623,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,6.0,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.017479615285992622,26.5
CRDO,Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,USD,43741793511.5,44.66601549999999,,,13.351438150000002,32.762543,31.447,65.88775000000001,0.1466124975,0.1068424978,0.236910012,0.20582936537500002,0.02805001000000007,1.4005,3.1149999999999998,3.622,0.0,8.393,8.507,-861831344.0,1443286016.0,25448000.0,41984892928.0,2295619000.0,,1335116000.0,,,445005000.0,,472279000.0,464292000.0,,0.0,,,,,3.233,308.6700134277344,86.48500061035156,232.75,283.23447,1.31579,19.0,1.17,0.0369,0.09436,0.73555,False,False,,0.479,7458120.0,4132580.0,0.8290739078078864,15.75,-1.39,107.31,,-0.24595849977344408,0.9341790754336495,47.518564549488744,-0.027075515304963327,0.33422893089708805,False,0.3818931059394909,,1.0,[],0.34408,0.17916,92.72909,25.473015,1.57,3.432,1.233,10.153,US,True,25.27574887775158,83.0012132014864,63.49285400674411,96.35430936470803,44.73195789106556,50.069348127600556,12.604042806183116,32.61231281198003,50.0,48.721590909090914,47.9,67.09263555925664,standard,33,961857995,False,6,NEUTRAL,0,36.0,False,30.70469798657718,35.822147651006716,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,3,0.42857142857142855,LÅG,OK,-2.4,True,0.875,,2026-08-31,0,-0.06260018050670624,3.1
RILBA.CO,Ringkjøbing Landbobank A/S,Financial Services,Banks - Regional,Denmark,DKK,6199269459.599999,,,2.15,0.7801842000000005,10.20186,12.116,,0.029004995000000033,0.0008399994000000098,0.290664966,0.32570001249999997,,-0.0455,0.003500000000000003,0.057,,,,,4133640960.0,12214654976.0,50776690688.0,86308719000.0,,4114420000.0,,,,,2313411000.0,,0.006644518272425249,0.1246,12.0,0.79,12.0,1772668800.0,0.311,1825.0,1355.8438528878348,1806.0,1922.5,,4.0,,,0.00558,0.38396,False,False,,0.5,21448.0,20111.0,0.32722839425691985,5.18,17.12,9.28,,-0.01041095890410959,0.1910494099736712,58.57988165680473,0.059088456756820174,0.14189200725064888,False,1.0049244762175171,,0.919,"['gross_margin: None för sektor Financial Services'
 'market_cap: DKK -> USD (x0.145) 42753582480.0 -> 6199269460']",0.20288,0.02693,18.873446,15.601918,0.059,0.188,,,Nordic,True,,75.91697139965908,76.6120980913465,46.092106776843416,90.90110970641945,86.40776699029125,36.74197384066588,,50.0,,50.0,66.93955002813581,standard,35,5645759,False,4,NEUTRAL,0,50.0,False,30.70469798657718,81.87919463087249,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,OK,21.8,True,0.625,,2026-08-31,0,-0.02390771359205246,18.5
UGPA3.SA,Ultrapar Participações S.A.,Energy,Oil & Gas Refining & Marketing,Brazil,BRL,35346614311.21146,,,0.78,0.6426969250000001,0.23383307,0.316,1.2520000000000024,0.0181125075,0.016452501999999994,-0.0495587475,-0.12789250400000002,,-0.093,-0.627,0.423,29.668000000000006,0.207625,1.159,2312436352.0,9250765824.0,19563366400.0,48378916864.0,49348994000.0,,142369540000.0,,,4852933000.0,,2453853000.0,5452502000.0,0.060295451022136515,0.3966,2.0,3.48,1.0,1787616000.0,0.257,34.209999084472656,17.423657627669684,33.16999816894531,34.99333,2.0,15.0,,,0.32742,0.40679002,False,False,,0.5,8941360.0,12005820.0,0.7298592856038348,6.73,32.02,27.92,,-0.030400495275060724,0.29745944477049663,71.48933820441017,0.10974853322930289,0.2782937061286239,True,0.716295392589729,,1.0,"['market_cap: valuta BRL saknas i FX-tabell, lämnas oförändrad']",0.19804001,0.09726,10.253049,12.299804,0.219,0.443,97.688,1.644,LatAm,True,90.29221187245827,42.04885069291616,88.29400020058821,45.61002625889115,59.927707903371626,55.0624133148405,97.02734839476813,91.18136439267886,50.0,,50.0,66.9343365364152,standard,36,76950266,False,5,NEUTRAL,0,65.6,False,89.34563758389261,40.604026845637584,97.5251677852349,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,40.1,True,0.75,,2026-08-31,0,-0.019110579043626785,24.8
PKO.WA,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,Financial Services,Banks - Regional,Poland,PLN,35643749237.06055,,,1.45,-0.16517519999999974,4.8930945,5.736,,0.03752498500000001,0.00030500140000000453,0.122614962,0.25977500750000004,,-0.1075,-0.1445,0.04,,,,,20141000704.0,45405999104.0,167129006080.0,583079000000.0,,31050000000.0,,,,,10682000000.0,11852000000.0,0.05383131800301697,0.63130003,6.14,3.87,6.14,1785801600.0,0.63,116.66000366210938,64.08071491687332,114.05999755859375,114.77,2.0,14.0,,,0.31393,0.36681,False,False,,0.5,2425536.0,2093442.0,0.14743864943832144,6.35,20.64,30.48,,-0.022287039447094537,0.2627074964440253,59.3749966133729,0.08317760780016736,0.2615443627075411,False,0.7766674996848008,,0.905,"['gross_margin: None för sektor Financial Services'
 'market_cap: PLN -> USD (x0.25) 142574996948.2422 -> 35643749237']",0.20109,0.018760001,13.27823,13.155709,-0.003,0.04,,,Europe,True,,71.64834126775125,84.08977888013342,37.09901621081758,70.05548532097204,54.64632454923717,95.00594530321045,,50.0,,50.0,66.77244276759072,standard,38,238777989,False,4,NEUTRAL,0,43.7,False,30.70469798657718,40.18456375838927,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,26.3,True,0.625,,2026-08-31,0,0.06336520612239838,90.2
NTNX,"Nutanix, Inc.",Technology,Software - Infrastructure,United States,USD,18695367392.38327,,,1.9679,19.06833815,6.5516286,6.262,24.511750000000003,,-0.024977500200000013,0.411230012,-0.014910604624999997,0.21696994000000003,-0.01050000000000001,31.161,31.849,,0.0380000000000002,1.574,-366323584.0,2361463040.0,1518733952.0,17869891584.0,3283194000.0,,2537927000.0,,,172541000.0,,188366000.0,821456000.0,,0.0,,,,,0.603,82.41999816894531,34.0099983215332,69.16000366210938,74.62,2.125,14.0,4.77,0.059,0.02033,0.96572995,False,False,,0.793,3388623.0,3401530.0,1.192138675666023,16.71,32.82,80.67,,-0.16088321768286706,0.47356259604414136,64.47047294310318,0.19099492877440571,0.4166725019165525,False,0.8695121244427311,,1.0,['debt_to_equity: 216.17 > 200 -> None' 'roe: |374.6021| > 5 -> None'],,0.047340002,13.377176,26.063103,0.159,31.478,,1.798,US,True,29.01759906701318,62.80298289582524,81.87241804292967,81.99028063290693,49.11040746463558,68.93203883495146,12.604042806183116,32.77870216306156,50.0,30.39772727272727,79.3,58.768297102097534,standard,110,235249827,False,1,SVAG,-8,42.6,False,30.70469798657718,63.42281879194631,19.12751677852349,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,6.1,True,0.5,MISSING_CRITICAL;,2026-08-31,0,-0.007181740831583738,45.7
0005.HK,HSBC Holdings plc,Financial Services,Banks - Diversified,United Kingdom,HKD,2758146938806.0,,,1.0178,0.5772174250000001,40.902637,35.422,,0.008727494500000023,-0.0027899997999999964,0.08658749199999996,0.19257504999999997,,0.14950000000000002,,0.672,,,,,1219653009408.0,837577998336.0,2388593475584.0,3233034000000.0,,71020000000.0,,,,,22285000000.0,29766000000.0,0.03645962732919255,0.535,5.87,5.08,0.1,1786579200.0,0.577,169.5948495328183,94.85471428475793,161.0,177.14613,,10.0,,,0.00198,0.53088003,False,False,,0.5,13963775.0,8079479.0,0.6163972281731124,-4.22,10.12,16.61,,-0.05067871787671896,0.27000229240398343,48.35215968569927,0.019102494474056986,0.18938207692935882,False,0.3283634732704477,,1.0,"['gross_margin: None för sektor Financial Services'
 'market_cap: valuta HKD saknas i FX-tabell, lämnas oförändrad']",0.13104999,0.00782,14.663024,11.122404,0.254,,,,Asia,True,,65.3991650329084,74.51586977904653,83.68591317147617,70.31230978133632,3.3287101248266295,85.61236623067776,,50.0,,50.0,58.35143669122151,standard,117,165943282,False,3,SVAG,-8,38.1,False,30.70469798657718,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,5.3,True,0.625,EXTREME_EARNINGS_GROWTH;,2026-08-31,0,-0.011413175612688065,38.5
8306.T,"Mitsubishi UFJ Financial Group, Inc.",Financial Services,Banks - Diversified,Japan,JPY,281664257304.19196,,,1.8131,0.5516038999999999,5.7050405,1.093,,-0.021865014999999974,0.0,0.03139498999999997,0.07896998249999995,,0.1835,0.3245,0.482,,,,,143103679791104.0,108380647587840.0,7932814557184.0,431731548000000.0,,7521125000000.0,,,,,2427229000000.0,-23064420000000.0,0.02608695652173913,0.3637,96.0,3.19,48.0,1790640000.0,0.321,3813.0,2119.386069927289,3680.0,3663.6365,1.72727,11.0,,,0.03387,0.39292,False,False,,0.5,40132409.0,30800010.0,1.0812638376898238,4.4,21.73,32.48,,-0.034880671387359063,0.3142419501579806,61.7403314917127,0.0489769624135592,0.2577107373158396,True,0.835675848678503,,1.0,"['gross_margin: None för sektor Financial Services'
 'market_cap: JPY -> USD (x0.0068) 41421214309440.0 -> 281664257304']",0.09458999,0.0051499996,15.572764,24.261604,0.288,0.509,,,Japan,True,,55.74649224343888,86.81933980876815,80.70315276787281,70.3292441198046,13.869625520110956,76.81331747919144,,50.0,,50.0,66.26806179478018,standard,40,709624313,False,4,NEUTRAL,0,38.7,False,30.70469798657718,6.459731543624161,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,19.6,True,0.625,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.009523995220661163,42.6
