ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,dividend_yield,payout_ratio,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,volatility,bb_position,sentiment_raw,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_sentiment,score_total,company_type,rank,data_quality,sector_signal,sector_adjustment,piotroski_f,piotroski_label,piotroski_boost,insider_signal,earnings_signal,analyst_signal,extra_composite,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_sector_pct,score_global_pct,score_total_sector,sector_rank,sector_return_3m,relative_strength,rs_label,prev_score,prev_rank,prev_price,prev_rsi,prev_ma200,prev_trend_capped,prev_short,score_delta,rank_delta,is_new,short_delta,price_change_1w,delta_flag
ESSITY-B.ST,Essity AB (publ),Consumer Defensive,Household & Personal Products,Sweden,SEK,154249416446.5621,13.588332,18.676247,3.2153,1.9160478,1.2317368,1.454,8.135,0.14936,0.06571,0.09125,0.13136,0.33472002,-0.051,-0.043,-0.059,47.993,1.052,0.709,8324624896.0,12122000384.0,42311000064.0,3.54,0.4816,0.367,282.8414864112797,227.8365024502991,246.89999389648438,265.4,2.53333,15.0,,,0.07753,0.52833,,1586452.0,1736935.0,0.5499792073761742,0.007343891261302415,-0.07866432605622131,-0.02753735748946473,,-0.12707291625010342,52.85714036591416,-0.0038149731126532194,-0.011861533580141193,True,0.17848529196956364,0.5064243395294064,0.5,67.79214436035409,49.671835198527134,43.712574850299404,22.575752122679003,68.08285856888354,31.952662721893493,69.07164480322906,62.525227043390515,48.910174897996676,standard,98,0.875,NEUTRAL,0,4,NEUTRAL,0,0.5,0.486,0.617,0.53,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,42.857142857142854,38.607594936708864,40.73236889692586,95,-0.031084627721516322,-0.048,⚪ NORMAL,48.91017489799668,99,246.8999938964844,52.85714036591416,-0.0118615335801411,True,,-7.105427357601002e-15,1,False,,-1.1102230246251565e-16,
PEAB-B.ST,Peab AB (publ),Industrials,Engineering & Construction,Sweden,SEK,22183471256.918877,16.54696,14.950083,4.06,1.5394499,0.43126783,0.599,9.788,0.09604,0.03475,0.026589999,-0.0137600005,0.09512,0.001,,,76.953,1.578,0.575,4076499968.0,2854000128.0,12638000128.0,3.67,0.5064,,104.72699024049699,67.46597290039062,89.8499984741211,98.75,1.8,4.0,,,0.34921002,0.29011,,356476.0,322869.0,0.5654814828973531,-0.1034768231456199,-0.1104333488155711,0.23189153330122725,,-0.14205499205326244,37.16608243684274,-0.054242357672538266,0.07949098395562215,False,0.25259368490073536,0.3582138255170631,0.5,76.57815511192771,22.9978324958447,52.09580838323353,25.482832618025753,56.882277292183375,55.02958579881657,69.07164480322906,62.525227043390515,55.029717343796776,standard,69,0.75,UPPTREND,5,6,NEUTRAL,0,0.5,0.667,0.8,0.657,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,55.81395348837209,56.9620253164557,56.38798940241389,65,-0.00045499464118392563,-0.11,🔴 SVAG,55.029717343796776,70,89.8499984741211,37.16608243684274,0.0794909839556221,False,,0.0,1,False,,0.0,
NYF.ST,Nyfosa AB (publ),Real Estate,Real Estate Services,Sweden,SEK,13410966350.346985,20.712168,9.1361265,,0.82112825,3.735645,9.545,14.796,0.029849999,0.03374,0.15097,0.64751,0.69777,-0.023,-0.221,-0.243,122.079,0.071,0.038,1048124992.0,123000000.0,21596999680.0,4.52,0.83089995,1.784,93.28447298097974,59.01138603161472,69.80000305175781,86.6,1.2,5.0,,,0.22865,0.58131003,,561587.0,342645.0,0.3328973670573399,0.04038603161086973,0.0032795550350259717,-0.08122584016861822,,-0.25175111332847755,54.09658490732231,0.04039967063565508,-0.04905132792092748,True,0.2693445392163061,0.6946202563913184,0.5,68.6118665958149,59.47938620603185,40.11976047904192,15.547249932625265,24.297487249106265,65.68047337278107,69.07164480322906,62.525227043390515,52.70838483953026,standard,81,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.0,0.95,0.435,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,26.666666666666668,49.36708860759494,38.016877637130804,99,0.006034066781841929,-0.003,⚪ NORMAL,52.70838483953026,83,69.80000305175781,54.09658490732231,-0.0490513279209274,True,,0.0,2,False,,0.0,
FPAR-A.ST,FastPartner AB (publ),Real Estate,Real Estate - Diversified,Sweden,SEK,7306389861.679077,28.380281,12.47678,2.97,0.5276043,3.5065727,11.348,16.828,0.021949999,0.025899999,0.14728,0.61814,0.70077,-0.034,0.102,0.095,118.22,0.165,0.165,398924992.0,217900000.0,17878499328.0,2.85,0.77459997,,59.60836687026737,38.349998474121094,40.29999923706055,57.0,2.0,3.0,,,0.74711,0.15751,,229916.0,141409.0,0.15459803272979433,-0.04278169495837747,-0.12100599871384221,-0.17176852895348038,,-0.32392042672851395,49.097473321919544,-0.03889029375415909,-0.13056076118453763,True,0.2835053619063745,0.45152384385367617,0.5,63.521572926356114,57.6780625131946,22.954091816367264,37.33912898858778,28.749360561625423,78.69822485207101,69.07164480322906,62.525227043390515,53.7221935951349,standard,75,0.75,UPPTREND,5,5,NEUTRAL,0,0.5,0.5,0.75,0.575,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,33.33333333333333,53.16455696202531,43.24894514767932,92,0.006034066781841929,-0.127,🔴 SVAG,53.7221935951349,77,40.29999923706055,49.09747332191954,-0.1305607611845376,True,,0.0,2,False,,0.0,
IVSO.ST,Invisio AB (publ),Technology,Communication Equipment,Sweden,SEK,11775806670.0,53.34728,37.2807,,10.03305,,6.852,35.172,0.19803,0.12737,0.12555,0.32778,0.58367,0.151,0.085,0.055,6.313,3.561,2.53,195237504.0,400300000.0,74100000.0,1.13,0.4802,0.868,398.4343059809521,228.8772699265253,255.0,346.0,1.5,7.0,,,0.02665,0.92525,,105864.0,147047.0,0.8091295279545352,-0.0426054463227199,-0.004161839432680781,-0.11214429440311868,,-0.3599948694874915,32.608581597095764,-0.06571323970582488,-0.11285668547483318,False,0.4858528678001825,0.26106744366205303,0.5,12.189119728182655,73.45854704564233,32.734530938123754,53.099375196643535,60.70423966920331,68.63905325443787,69.07164480322906,62.525227043390515,66.3977456671615,standard,35,0.875,STARK UPPTREND,10,7,STARK,8,0.5,0.331,0.875,0.545,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,54.54545454545454,78.48101265822784,66.5132336018412,48,0.288522948954008,-0.293,🔴 SVAG,66.3977456671615,34,255.0,32.608581597095764,-0.1128566854748331,True,,0.0,-1,False,,0.0,
ATCO-B.ST,Atlas Copco AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,240687079370.98438,28.82243,,2.3609,6.1754107,4.527654,4.617,18.601,0.2242,0.10508,0.15697,0.20377001,0.42635,-0.051,-0.052,-0.051,29.075,1.698,1.185,21434499072.0,20828000256.0,35472998400.0,1.95,0.5607,1.06,169.59241144959958,123.33925671519435,154.1999969482422,,,,,,0.00016000001,0.53306997,,1593614.0,1298090.0,0.47754128547092106,-0.010373806845245581,-0.05083398188050314,0.11139936346928714,,-0.09076122197797631,40.885578779247076,0.00912982272617513,0.05323680455687163,False,0.2680110049232226,0.21332147744941218,0.5,28.13639472251286,67.74368882930557,57.68463073852296,22.50004748722593,59.305698411435884,27.218934911242602,69.07164480322906,62.525227043390515,52.733804336183205,standard,80,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.5,0.5,0.5,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,60.46511627906976,50.0,55.23255813953488,67,-0.00045499464118392563,-0.05,⚪ NORMAL,52.733804336183205,82,154.1999969482422,40.88557877924708,0.0532368045568716,False,,0.0,2,False,,0.0,
REL.L,RELX PLC,Industrials,Specialty Business Services,United Kingdom,GBp,52296997562014.88,20.9375,14.994085,1.3233,18.024595,4.3309665,5.172,15.485,0.70512,0.12487,0.21533,0.31409,0.66288,0.012,0.17,0.148,304.059,0.493,0.384,2157625088.0,131000000.0,7266999808.0,2.89,0.5741,0.257,53926.62405544406,24114.364727104803,29526.786379814148,3618.1729,1.33333,15.0,,,0.00458,0.59309,,8757085.0,5698915.0,0.045184555552314265,-0.07213360063187191,0.2110661152548794,-0.2696663425413308,-0.4377797503021341,-0.4524636597044067,21.14928989325209,-0.07621797352871196,-0.21387935503787447,False,0.3100184646516144,0.00196587515566842,0.5,36.69317439519871,83.36908504233524,27.602858798531965,45.85762501315717,37.31342504232241,11.242603550295858,69.07164480322906,62.525227043390515,54.908077104542954,standard,71,1.0,UPPTREND,5,5,NEUTRAL,0,0.85,0.5,0.917,0.73,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,48.837209302325576,55.69620253164557,52.26670591698557,70,-0.00045499464118392563,0.212,🟢 STARK,54.90807710454296,72,29526.786379814148,21.14928989325209,-0.2138793550378744,True,,-7.105427357601002e-15,1,False,,0.0,
VOLV-B.ST,AB Volvo (publ),Industrials,Farm & Heavy Construction Machinery,Sweden,SEK,506481341796.0,19.690403,12.771085,1.3708,3.6247575,1.3812442,1.777,15.522,0.16945,0.04203,0.07024,0.09879,0.23527001,-0.091,-0.158,-0.159,135.037,1.193,0.895,29855375360.0,72573001728.0,257632993280.0,2.67,0.0,0.981,340.1635605405801,235.3278327972169,318.0,340.31332,2.38095,21.0,,,0.01681,0.63338,,3397715.0,2865988.0,0.4995319175005432,-0.008109813019392509,-0.03629902388068118,0.25592002299658234,,-0.06515559898702339,50.09980647837547,0.018012418304354405,0.10459889737407302,False,0.26409074970034524,0.34607509342117404,0.5,57.806951909819844,41.255947455224096,65.8682634730539,14.029815265407892,42.47913891952156,21.301775147928996,69.07164480322906,62.525227043390515,44.60867897186334,standard,122,0.875,UPPTREND,5,3,SVAG,-8,0.5,0.436,0.655,0.521,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,41.86046511627907,23.417721518987342,32.63909331763321,109,-0.00045499464118392563,-0.036,⚪ NORMAL,44.60867897186334,123,318.0,50.09980647837547,0.104598897374073,False,,0.0,1,False,,0.0,
VIT-B.ST,Vitec Software Group AB (publ),Technology,Software - Application,Sweden,SEK,9094286193.612564,21.603523,19.037266,,2.059189,2.632752,3.593,12.479,0.09285,0.04093,0.122329995,0.18146,0.47789,0.058,0.192,0.188,71.569,0.802,0.669,750401472.0,759020992.0,3611723008.0,1.5,0.3169,0.816,490.4718576697998,214.7360760754562,245.1999969482422,444.57144,,7.0,,,0.11216,0.5757,,121821.0,78066.0,0.49846715677581044,0.04607509954342115,-0.05458331641877279,-0.2255008060476904,,-0.5000732598335579,29.166654367294967,-0.0004910245819704784,-0.18052397448408153,False,0.407819717631958,0.028472676527242478,0.5,55.2843452042764,49.681508701201416,18.562874251497007,53.99756751148226,35.11657081882203,73.96449704142012,69.07164480322906,62.525227043390515,66.47902611017875,standard,33,0.875,STARK UPPTREND,10,8,STARK,8,0.5,0.836,0.5,0.634,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,27.27272727272727,79.74683544303798,53.50978135788262,69,0.288522948954008,-0.343,🔴 SVAG,66.47902611017875,32,245.1999969482422,29.166654367294967,-0.1805239744840815,True,,0.0,-1,False,,0.0,
BA.L,BAE Systems plc,Industrials,Aerospace & Defense,United Kingdom,GBp,71438722810791.27,28.419119,20.511814,3.0362,4.90856,2.002266,2.244,17.718,0.18141001,0.045339998,0.07277,0.10146,0.13213,0.067,0.087,0.084,76.728,0.987,0.783,1783750016.0,3468999936.0,9159000064.0,1.88,0.5015,-0.058,29226.388978078572,19821.976974680707,24332.84208059311,2322.5,2.27778,18.0,,,0.04415,0.66019,,7711236.0,7077463.0,0.07646708859371414,-0.12113935277222254,0.043307158277459123,0.0795262544991564,0.07231283551823275,-0.16743590530995456,34.84984407150844,-0.09598715570227179,0.0022201819409453094,False,0.30199766576345694,0.22007626769677452,0.5,41.89780531723823,40.54845463790807,51.41974116283562,47.16479838352055,53.24464831041348,7.100591715976331,69.07164480322906,62.525227043390515,51.9784733779557,standard,87,1.0,UPPTREND,5,6,NEUTRAL,0,0.173,0.5,0.845,0.505,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,58.139534883720934,45.56962025316456,51.85457756844275,72,-0.00045499464118392563,0.044,⚪ NORMAL,51.9784733779557,88,24332.84208059311,34.84984407150844,0.0022201819409453,False,,0.0,1,False,,0.0,
HM-B.ST,H & M Hennes & Mauritz AB (publ),Consumer Cyclical,Apparel Manufacturing,Sweden,SEK,220610231788.84546,20.738787,17.76271,2.1298,6.063879,1.1285543,1.39,12.73,0.27894,0.06871,0.05523,0.03165,0.53825,-0.103,0.231,0.227,185.427,1.182,0.567,19032625152.0,18733000704.0,76813000704.0,4.52,0.8971,1.008,190.12972139864354,119.23127258046888,157.1999969482422,160.75833,3.625,24.0,,,0.69315004,0.20575,,2017911.0,2353632.0,1.0377269403287221,-0.07540716691308091,-0.13327223821811574,-0.04857572078366501,,-0.17319609058574204,31.984185533791234,-0.07602404303295751,-0.046847009890454205,False,0.2647090132075202,0.047979170109808685,0.5,52.97074665303977,53.399713442790905,34.3313373253493,42.48736018582429,38.89643773267447,28.994082840236686,69.07164480322906,62.525227043390515,52.372574364817154,standard,85,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.743,0.344,0.55,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,60.86956521739131,46.835443037974684,53.852504127683,68,0.024718917843827848,-0.158,🔴 SVAG,52.372574364817154,86,157.1999969482422,31.984185533791237,-0.0468470098904542,True,,0.0,1,False,,0.0,
SDIP-B.ST,Sdiptech AB (publ),Industrials,Conglomerates,Sweden,SEK,8548161864.0,,15.2610445,0.94,2.113244,1.6901778,2.381,12.765,-0.01953,0.03146,-0.02459,0.10167,0.31844,-0.053,-0.8,-0.803,112.349,2.174,1.625,748249984.0,917000000.0,4457999872.0,,0.0,1.279,247.0,164.5,228.0,286.2,1.0,5.0,,,0.11829001,0.66200995,,110832.0,97530.0,0.3759362905425357,0.0008779497171329531,0.20634920634920628,0.24931506849315066,,-0.07692307692307687,40.06969067188123,0.08602458160834892,0.19570803957054816,False,0.3611226752763807,0.3797347356902044,0.5,62.64801124982387,25.032596150445748,79.84031936127745,4.811421798964649,39.89250487512513,75.7396449704142,14.076690211907165,62.525227043390515,52.51439825491786,standard,83,0.75,UPPTREND,5,5,NEUTRAL,0,0.5,0.322,1.0,0.579,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,9.30232558139535,48.10126582278481,28.70179570209008,115,-0.00045499464118392563,0.207,🟢 STARK,52.51439825491786,85,228.0,40.06969067188123,0.1957080395705481,False,,0.0,2,False,,0.0,
AXFO.ST,Axfood AB (publ),Consumer Defensive,Grocery Stores,Sweden,SEK,58428419561.68161,24.334534,21.648,4.89,9.545648,0.65132505,0.83,14.371,0.39468,0.06348,0.02688,0.03746,0.14767,0.026,0.159,0.16,249.581,0.596,0.18,3957036032.0,384000000.0,16088000512.0,3.33,0.78690004,0.624,334.2624263763428,253.7041939119339,270.6000061035156,308.0,2.66667,5.0,,,0.51752996,0.25498,,337071.0,302167.0,0.7692211950491484,-0.14825308244817637,-0.16330703831963544,0.049465734794115424,,-0.19045640565401223,10.493815241373952,-0.12234891552969507,-0.07588749230440017,False,0.2184736558521948,0.20562698741881957,0.5,46.66906919189067,42.132561536392444,38.92215568862275,47.46124363974662,42.7239085983837,44.97041420118343,69.07164480322906,62.525227043390515,46.83630450120471,standard,111,0.875,NEUTRAL,0,5,NEUTRAL,0,0.5,0.478,0.583,0.516,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0,30.37974683544304,15.18987341772152,135,-0.031084627721516322,-0.132,🔴 SVAG,46.83630450120471,112,270.6000061035156,10.493815241373952,-0.0758874923044001,True,,0.0,1,False,,0.0,
TRUE-B.ST,Truecaller AB (publ),Technology,Software - Application,Sweden,SEK,3886005371.518937,15.11413,6.883663,,3.8127227,2.3280263,2.062,6.679,0.28188,0.18714,0.19943,0.21895,0.75927,-0.129,-0.619,-0.599,5.42,4.857,4.717,420683744.0,979507968.0,67807000.0,2.07,0.4022,1.1,70.1500015258789,9.270000457763672,13.904999732971191,36.6,1.6,5.0,,,0.02713,0.5221,,3127885.0,2814915.0,0.7680800668673285,0.32808016985057553,-0.06363640567159412,-0.48346955075917364,,-0.8017819040553902,69.11110348171658,0.19471076697217105,-0.45790055997257373,True,0.5979196376990618,0.8726141653538703,0.5,71.21450243608007,81.51794947634187,12.075848303393215,3.9850191012903244,55.79804832587701,88.16568047337277,69.07164480322906,62.525227043390515,55.67075576909206,standard,67,0.875,STARK UPPTREND,10,4,NEUTRAL,0,0.5,0.0,0.85,0.405,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,45.45454545454545,58.22784810126582,51.84119677790564,73,0.288522948954008,-0.352,🔴 SVAG,55.67075576909206,68,13.904999732971191,69.11110348171658,-0.4579005599725737,True,,0.0,1,False,,0.0,
ATCO-A.ST,Atlas Copco AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,578780555581.2466,32.546642,27.215288,2.6837,6.986384,5.122239,5.212,20.997,0.2242,0.10508,0.15697,0.20377001,0.42635,-0.051,-0.052,-0.051,29.075,1.698,1.185,21434499072.0,20828000256.0,35472998400.0,1.72,0.5607,1.06,195.91558224218255,139.96713196756255,174.4499969482422,195.14285,2.04762,21.0,,,0.00029,0.67614996,,5094929.0,4276525.0,0.44086110958827257,-0.012973465398984252,-0.0685585877634507,0.11549869021470172,,-0.10956548248115106,39.019759173014535,0.0060500587094223235,0.05246510549452821,False,0.2845902688647053,0.23653257924377807,0.5,24.819668990283667,67.74368882930557,54.49101796407186,22.50004748722593,57.20989002820235,20.118343195266274,69.07164480322906,62.525227043390515,50.086568102452325,standard,92,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.093,0.738,0.409,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,44.18604651162791,42.405063291139236,43.29555490138357,91,-0.00045499464118392563,-0.068,🔴 SVAG,50.086568102452325,93,174.4499969482422,39.019759173014535,0.0524651054945282,False,,0.0,1,False,,0.0,
SYSR.ST,Systemair AB (publ),Industrials,Building Products & Equipment,Sweden,SEK,15668171324.0,22.672672,16.666666,2.41,2.7345164,1.2812517,1.349,11.943,0.11873999,0.07131,0.05658,0.0769,0.36758998,-0.059,0.017,0.015,22.354,1.896,1.133,777200000.0,459700000.0,1282000000.0,1.79,0.4054,1.409,97.38278501761937,67.30000305175781,75.5,97.25,1.0,4.0,,,0.53699,0.39521,,148953.0,334394.0,6.309625017533427,0.0,-0.1351661241610943,-0.020752250399306282,,-0.22470896692531583,55.79709784370019,0.02788214408262024,-0.07451689636723369,True,0.29966486268461207,0.723200549791334,0.5,61.02392709837526,43.95640986897027,33.532934131736525,26.897675239646247,53.42422039577656,62.1301775147929,69.07164480322906,62.525227043390515,50.94996041264537,standard,89,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.164,1.0,0.516,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,39.53488372093023,44.303797468354425,41.91934059464233,94,-0.00045499464118392563,-0.135,🔴 SVAG,50.94996041264537,90,75.5,55.79709784370019,-0.0745168963672336,True,,0.0,1,False,,0.0,
IMB.L,Imperial Brands PLC,Consumer Defensive,Tobacco,United Kingdom,GBp,27184049370548.48,13.169812,7.6080647,0.7322,4.654885,1.1125124,1.709,8.237,0.37151,0.07796,0.08956,0.1603,0.36262,0.049,-0.382,-0.412,243.803,0.698,0.307,2502374912.0,497000000.0,11232000000.0,6.05,0.7541,0.168,45113.45295276981,33611.81761741638,35155.133293151855,3318.182,1.90909,11.0,,,0.04133,0.65855,,2850710.0,2929009.0,0.017026384061106188,-0.03405164754495649,-0.12128157702351061,-0.12958761992793155,0.019805497166918373,-0.2207394692231499,56.04539261182135,-0.05081266515506733,-0.08883414705797177,True,0.21196020961341036,0.7219959115535889,0.5,72.35979033391973,60.0236592948378,28.15819972957311,19.972725551112465,51.19500707004953,15.384615384615385,69.07164480322906,62.525227043390515,45.47003556337246,standard,116,1.0,NEUTRAL,0,5,NEUTRAL,0,0.15,0.5,0.773,0.477,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,14.285714285714285,27.21518987341772,20.750452079566003,128,-0.031084627721516322,-0.09,🔴 SVAG,45.47003556337246,117,35155.133293151855,56.04539261182135,-0.0888341470579717,True,,0.0,1,False,,0.0,
SKF-B.ST,AB SKF (publ),Industrials,Tools & Accessories,Sweden,SEK,99870548280.23053,28.42233,13.0546255,0.6042,1.8729707,1.1922851,1.296,11.964,0.068280004,0.03838,0.041989997,0.12083,0.27211002,-0.087,-0.095,-0.094,26.201,2.089,0.915,4795250176.0,8386999808.0,15504000000.0,3.31,0.0,0.846,261.36629937548986,195.09057788165688,234.1999969482422,254.38889,2.66667,18.0,,,0.01064,0.6827,,1269185.0,1145899.0,0.5319633664663196,0.001146961110751965,-0.058233088450501014,-0.07181276714016405,,-0.10393957634231721,54.59056310942815,0.02474275286711003,-0.00903979244053199,True,0.25971898631065654,0.49804140205419284,0.5,70.42766201778164,32.671265942021996,45.10978043912176,17.7006260315975,67.36302898114808,36.09467455621302,69.07164480322906,62.525227043390515,52.65025243082947,standard,82,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.946,0.583,0.703,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,53.48837209302325,48.734177215189874,51.111274654106566,77,-0.00045499464118392563,-0.058,🔴 SVAG,52.65025243082947,84,234.1999969482422,54.59056310942815,-0.0090397924405319,True,,0.0,2,False,,0.0,
BERG-B.ST,Bergman & Beving AB (publ),Industrials,Conglomerates,Sweden,SEK,7251764719.5,33.35294,24.955986,4.04,4.1696086,1.5050738,1.726,19.725,-0.026199998,0.00273,-0.01355,0.05987,0.48106998,0.016,,0.433,71.895,1.688,0.939,598374976.0,139000000.0,1232999936.0,1.41,0.4706,0.749,351.5,251.5,283.5,348.75,,4.0,,,0.19848,0.54907,,24364.0,13371.0,0.4101573525694047,-0.027444253859348233,-0.010471204188481686,-0.11406249999999996,,-0.19345661450924612,15.037593984962413,-0.020556227327690357,-0.07901324560888812,False,0.2728781408850188,0.017569203660082355,0.5,40.51235497492769,23.530254933038417,39.52095808383233,52.43034266639417,56.30020996496597,79.28994082840237,69.07164480322906,62.525227043390515,59.62243865743626,standard,54,0.875,UPPTREND,5,7,STARK,8,0.5,0.763,0.5,0.605,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,37.2093023255814,66.45569620253164,51.83249926405652,74,-0.00045499464118392563,-0.01,⚪ NORMAL,59.62243865743626,56,283.5,15.037593984962411,-0.0790132456088881,True,,0.0,2,False,,0.0,
BTS-B.ST,BTS Group AB (publ),Industrials,Consulting Services,Sweden,SEK,2792578774.577606,21.857767,11.54023,1.88,2.0209613,1.0806708,1.064,9.483,0.085209996,0.04092,0.049439996,0.09505,0.13213,-0.109,-0.343,-0.343,40.112,1.704,1.406,293183872.0,625939008.0,579796992.0,2.92,0.8853,0.576,254.00553736831205,106.0,150.60000610351562,153.5,,1.0,,,0.28406,0.57278,,33900.0,10888.0,0.32059147197591614,0.04874651603394753,0.2871795393462875,-0.19490306261954438,,-0.4070995157670786,39.130428601621226,0.037733292392708284,-0.035625383318867776,False,0.49785691916253577,0.3799421435453449,0.5,75.3213556706757,30.00048824033083,41.11776447105788,7.992699963709762,52.86893826313344,89.94082840236686,69.07164480322906,62.525227043390515,48.41839406422967,standard,104,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.0,0.5,0.3,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,34.883720930232556,34.810126582278485,34.84692375625552,108,-0.00045499464118392563,0.288,🟢 STARK,48.41839406422967,104,150.60000610351562,39.130428601621226,-0.0356253833188677,True,,0.0,0,False,,0.0,
DGE.L,Diageo plc,Consumer Defensive,Beverages - Wineries & Distilleries,United Kingdom,GBp,41779218460197.664,18.652761,12.551537,0.808,3.8698816,1.67546,2.889,9.249,0.19716999,0.072129995,0.12189,0.31291,0.60003,-0.04,0.029,0.031,177.377,1.604,0.573,958124992.0,2208999936.0,24290000896.0,4.22,0.9492,0.304,28665.968990097124,16817.09418724623,18789.121169038815,1940.6976,2.0,22.0,,,0.00077,0.68139,,7621390.0,5445359.0,0.04394716234555887,0.016517225813765357,-0.15532317100277648,-0.18981576740510342,-0.3264670816256202,-0.34454958855464957,57.05120040670072,0.029035654656131893,-0.12053979509699464,True,0.3057500022294647,0.5644277778713038,0.5,64.53813689774415,69.43898742641835,16.49121112613483,29.50254060229227,51.850822946350036,11.834319526627219,69.07164480322906,62.525227043390515,44.64579071548129,standard,121,1.0,NEUTRAL,0,4,NEUTRAL,0,0.15,0.5,0.75,0.47,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,28.57142857142857,24.050632911392405,26.311030741410487,117,-0.031084627721516322,-0.124,🔴 SVAG,44.64579071548129,122,18789.12116903881,57.05120040670072,-0.1205397950969946,True,,0.0,1,False,,2.220446049250313e-16,
JD.L,JD Sports Fashion Plc,Consumer Cyclical,Apparel Retail,United Kingdom,GBp,4139079900621.7314,7.5977774,5.3940206,0.84,1.1302478,0.25961405,0.526,4.866,0.1374,0.06115,0.03443,0.08361,0.46999002,0.046,-0.149,-0.156,106.977,1.51,0.562,833000000.0,854000000.0,3680000000.0,1.75,0.1171,1.558,1338.472746056962,803.1857488577116,860.9985379760983,102.106,2.3125,16.0,,,0.55431,0.37549,,17654629.0,27615479.0,0.039760487416501865,-0.07087248137079849,-0.12619550470104635,-0.20399524756298248,-0.2703740479839356,-0.35673061665802763,44.08616612848344,-0.03661646261158269,-0.17203468899462326,True,0.38591676597232244,0.34587934702999207,0.5,95.36345301097427,45.93391652119119,17.147962140235656,26.013788005312282,31.497915451364747,17.159763313609467,69.07164480322906,62.525227043390515,52.23041484712601,standard,86,1.0,UPPTREND,5,5,NEUTRAL,0,0.85,0.5,0.918,0.73,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,56.52173913043478,46.20253164556962,51.3621353880022,75,0.024718917843827848,-0.151,🔴 SVAG,52.23041484712601,87,860.9985379760983,44.08616612848344,-0.1720346889946232,True,,0.0,1,False,,0.0,
